,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,59602000.000,66235000.000,74800000.000,78590000.000,64307000.000,66991000.000,68709000.000,57482000.000,52636000.000,57446000.000,63610000.000,53847000.000,49958000.000,49651000.000,49232000.000,49052000.000,45387000.000,42522000.000,49690000.000,48732000.000,46955000.000,49219000.000,49972000.000,53335000.000,47370000.000,58800000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,138607000.000,,,,,,,,,,
AccountsReceivableNetCurrent,68875000.000,74624000.000,84153000.000,83497000.000,84782000.000,70443000.000,70963000.000,62438000.000,68182000.000,64607000.000,74417000.000,81074000.000,75806000.000,68693000.000,67599000.000,116921000.000,118390000.000,112159000.000,93599000.000,85992000.000,82929000.000,79932000.000,67662000.000,60431000.000,67064000.000,69656000.000
AccountsReceivableNetNoncurrent,38193000.000,40941000.000,41329000.000,40314000.000,41641000.000,45352000.000,48614000.000,48767000.000,39061000.000,38539000.000,37191000.000,36574000.000,36271000.000,38424000.000,36166000.000,21686000.000,18933000.000,26738000.000,27507000.000,24768000.000,24114000.000,39739000.000,32427000.000,30951000.000,15558000.000,15140000.000
AccruedIncomeTaxesCurrent,19068000.000,31581000.000,53174000.000,47803000.000,13577000.000,23929000.000,28659000.000,27108000.000,6186000.000,8662000.000,8529000.000,3119000.000,,,,,,,,,,,,,,
AccruedReclamationCostsCurrent,1273000.000,1423000.000,1309000.000,1387000.000,1978000.000,4812000.000,3372000.000,668000.000,758000.000,473000.000,443000.000,913000.000,762000.000,752000.000,767000.000,3871000.000,3888000.000,3786000.000,3310000.000,2071000.000,3463000.000,1790000.000,1432000.000,3522000.000,3604000.000,3599000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,199617000.000,217274000.000,235528000.000,-253551000.000,272590000.000,292685000.000,313067000.000,333470000.000,353533000.000,373931000.000,395520000.000,411446000.000,429904000.000,449034000.000,464852000.000,477851000.000,491356000.000,502466000.000,514509000.000,524315000.000,510070000.000,517390000.000,524806000.000,531480000.000,538260000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-1387000.000,-4176000.000,-4975000.000,-4551000.000,-10227000.000,-3596000.000,-7721000.000,-11252000.000,-1551000.000,-244000.000,-4906000.000,-2948000.000,-3131000.000,-3327000.000,-2808000.000,-2795000.000,-3172000.000,-3620000.000,-3722000.000,-2091000.000,-283000.000,-1860000.000,-2488000.000,-3078000.000,-2994000.000
AdditionalPaidInCapitalCommonStock,2582356000.000,2583345000.000,2584450000.000,2585632000.000,2586063000.000,2587923000.000,2579707000.000,2601254000.000,2590075000.000,2770953000.000,2756377000.000,2781164000.000,2783520000.000,2785761000.000,2788098000.000,2789695000.000,2791216000.000,2982019000.000,2983423000.000,3024461000.000,3026871000.000,3101493000.000,3169631000.000,3314590000.000,3314644000.000,3316407000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.300,,,,0.000,0.000,0.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,0.000,,,,,,,,,,,,,,,
AssetRetirementObligation,,28557000.000,29212000.000,32714000.000,33434000.000,34510000.000,35211000.000,34457000.000,34175000.000,35578000.000,55773000.000,57454000.000,58460000.000,59795000.000,61189000.000,67214000.000,86059000.000,87601000.000,87276000.000,82072000.000,83974000.000,85545000.000,87182000.000,97380000.000,99240000.000,101127000.000
Assets,3137685000.000,3188971000.000,3271219000.000,3264441000.000,3226493000.000,3233510000.000,3180440000.000,3221401000.000,3423682000.000,3666716000.000,3636917000.000,2885978000.000,2986985000.000,2967522000.000,2915324000.000,1455418000.000,1475818000.000,1786649000.000,1758673000.000,1332489000.000,1325098000.000,1411855000.000,1370942000.000,1318909000.000,1337750000.000,1394648000.000
