,2013-09-30
DeferredIncomeTaxExpenseBenefit,4373080.000
EarningsPerShareBasic,8.486
EarningsPerShareDiluted,8.486
FeesAndCommissions,0.000
GeneralAndAdministrativeExpense,21627.000
GrossProfit,12881040.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,12859413.000
IncomeTaxExpenseBenefit,0.000
InterestIncomeExpenseNet,513.000
NetIncomeLoss,8486333.000
OperatingExpenses,21627.000
RevenueFromRelatedParties,18527.000
Revenues,12881040.000
SalesRevenueGoodsNet,0.000
SalesRevenueNet,12881040.000
SalesRevenueServicesNet,12862000.000
WeightedAverageNumberOfDilutedSharesOutstanding,1000000.000
WeightedAverageNumberOfSharesOutstandingBasic,1000000.000
