,2011-11-30,2012-05-31,2012-11-30,2013-02-28,2013-05-31
AccretionExpense,,,,-25000.000,
AdjustmentForAmortization,,,,,101.000
AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,-185841.000,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,25000.000,25000.000
AssetManagementFees,126750.000,,,,
CashAcquiredFromAcquisition,773.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-68.000,,
DepreciationExpense,-188231.000,,,,
EarningsPerShareBasicAndDiluted,,,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossRealized,2390.000,764.000,869.000,5325.000,1625.000
GeneralAndAdministrativeExpense,1155.000,3382.000,13905.000,7856.000,1817.000
IncomeLossFromContinuingOperations,,-134272.000,,,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,-0.010,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,57167.000,,41590.000,,
IncreaseDecreaseInDueToRelatedParties,128250.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,130573.000,,
IncreaseDecreaseInRestrictedCash,349.000,,,,
ManagementFeeAmountPaid,,101935.000,,,
NetCashProvidedByUsedInInvestingActivities,773.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,773.000,,,,
NetCashProvidedByUsedInOperatingActivities,-424.000,,-68.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-424.000,,-68.000,,
NetIncomeLoss,-185841.000,,-172231.000,,
OperatingExpenses,,135036.000,173100.000,162908.000,147711.000
OperatingIncomeLoss,,,-173100.000,-162908.000,-147711.000
OperatingLeasesRentExpenseNet,3000.000,9000.000,,,
ProfessionalAndContractServicesExpense,,,125125.000,126750.000,128375.000
ProfessionalFees,55857.000,-1781.000,15532.000,6490.000,14687.000
ProfitLoss,,,-172231.000,-182583.000,-146086.000
TechnologyServicesCosts,,22500.000,15000.000,18940.000,
TravelAndEntertainmentExpense,1469.000,,3538.000,2872.000,2731.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,49764500.000,49764500.000,49764500.000
WeightedAverageNumberOfSharesOutstandingBasic,21233280.000,49764500.000,,,
