,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,,,,,,,,,64000000.000,,,,60000000.000,,,,46000000.000,,,,51000000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,7000000.000,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,5000000.000,,
AllocatedShareBasedCompensationExpense,,,,,29000000.000,6000000.000,7000000.000,5000000.000,28000000.000,8000000.000,8000000.000,6000000.000,27000000.000,12000000.000,,,,4000000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,760000.000,1263000.000,,1241000.000,2305000.000,985000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,479000000.000,,,213000000.000,1000000.000
AssetRetirementObligationAccretionExpense,-9000000.000,,,,-9000000.000,,,,-9000000.000,,,,11000000.000,,,,8000000.000,,,,9000000.000,,
AssetRetirementObligationForeignCurrencyTranslation,,,,,,,,,-2000000.000,,,,1000000.000,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,3000000.000,,,,4000000.000,,,,3000000.000,,,,3000000.000,,,,,,,,1000000.000,,
AssetRetirementObligationRevisionOfEstimate,,,,,2000000.000,,,,,,,,4000000.000,,,,,,,,1000000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,17000000.000,6000000.000,3000000.000,2000000.000,6000000.000,8000000.000,2000000.000,13000000.000,4000000.000,3000000.000,3000000.000,7000000.000,3000000.000,5000000.000,9000000.000,6000000.000,5000000.000,8000000.000,6000000.000,7000000.000,6000000.000,11000000.000,11000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,5000000.000,6000000.000,4000000.000,1000000.000,1000000.000,5000000.000,2000000.000,13000000.000,2000000.000,2000000.000,2000000.000,1000000.000,1000000.000,3000000.000,2000000.000,4000000.000,3000000.000,6000000.000,7000000.000,6000000.000,8000000.000,5000000.000,6000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,195000000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1000000.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,320000000.000,,,,-99000000.000,,,,-48000000.000,,,,154000000.000,,,,-131000000.000,,,,252000000.000,,
CommonStockDividendsPerShareDeclared,0.350,0.350,0.350,0.350,0.360,0.360,0.360,0.360,0.367,0.367,0.367,0.369,0.372,0.372,0.372,0.374,,,,,,,
ComprehensiveIncomeNetOfTax,456000000.000,185000000.000,379000000.000,166000000.000,599000000.000,-119000000.000,436000000.000,-542000000.000,207000000.000,423000000.000,531000000.000,344000000.000,452000000.000,260000000.000,457000000.000,-141000000.000,100000000.000,62000000.000,-424000000.000,-82000000.000,155000000.000,2000000.000,99000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,4000000.000,4000000.000,5000000.000,4000000.000,4000000.000,0.000,,,,,1000000.000,,,,0.000,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,460000000.000,189000000.000,384000000.000,170000000.000,603000000.000,-119000000.000,436000000.000,-541000000.000,207000000.000,423000000.000,532000000.000,344000000.000,,,457000000.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,204000000.000,,,,257000000.000,,,,80000000.000,,,,-26000000.000,,,,13000000.000,,,,2000000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,0.010,-0.480,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,0.010,-0.480,,,,
