,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,606000.000
AllocatedShareBasedCompensationExpense,606216.000
AmortizationOfDebtDiscountPremium,109000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-474000.000
DebtConversionConvertedInstrumentAmount1,726000.000
Depreciation,3000.000
EarningsPerShareBasicAndDiluted,-0.020
GainLossOnDispositionOfAssets,1000.000
GeneralAndAdministrativeExpense,1297000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1564000.000
IncomeTaxExpenseBenefit,2000.000
IncreaseDecreaseInAccountsPayable,168000.000
IncreaseDecreaseInAccruedLiabilities,-31000.000
IncreaseDecreaseInOtherCurrentAssets,7000.000
IncreaseDecreaseInOtherNoncurrentAssets,-3000.000
InterestExpense,215000.000
InterestPaid,96000.000
NetCashProvidedByUsedInFinancingActivities,302000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,302000.000
NetCashProvidedByUsedInInvestingActivities,-35000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-35000.000
NetCashProvidedByUsedInOperatingActivities,-741000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-741000.000
NetIncomeLoss,-1566000.000
NonoperatingIncomeExpense,-189000.000
OperatingExpenses,1375000.000
OperatingIncomeLoss,-1375000.000
OtherNonoperatingIncome,26000.000
PaymentsOfFinancingCosts,188000.000
PaymentsToAcquirePropertyPlantAndEquipment,35000.000
ProceedsFromIssuanceOfDebt,500000.000
RepaymentsOfLongTermDebt,10000.000
ResearchAndDevelopmentExpense,59000.000
ShareBasedCompensation,606000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,7000000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,726000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,63121402.000
