,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,285149000.000,282503000.000,267066000.000,252329000.000,245927000.000,242306000.000,231320000.000,221479000.000,231608000.000,231335000.000,196530000.000,181410000.000,192383000.000,191179000.000,171608000.000,146506000.000,143823000.000,152034000.000,135723000.000,136018000.000,119616000.000,113532000.000,119991000.000,107954000.000,108551000.000
AccountsReceivableGrossCurrent,,717891000.000,675515000.000,636304000.000,650340000.000,634981000.000,638372000.000,617517000.000,640941000.000,652013000.000,358191000.000,359819000.000,406267000.000,398471000.000,391356000.000,340223000.000,346241000.000,344470000.000,322751000.000,280526000.000,268716000.000,278424000.000,276625000.000,248354000.000,279800000.000
AccountsReceivableNetCurrent,643390000.000,699255000.000,656526000.000,618475000.000,631645000.000,615198000.000,619403000.000,600264000.000,622156000.000,631955000.000,354121000.000,353181000.000,399701000.000,384634000.000,378273000.000,325104000.000,332005000.000,329467000.000,298235000.000,254877000.000,252660000.000,265241000.000,263534000.000,236554000.000,267999000.000
AccruedIncomeTaxesCurrent,8464000.000,8479000.000,7866000.000,8409000.000,9952000.000,14003000.000,10812000.000,10109000.000,8898000.000,11526000.000,1541000.000,7199000.000,5316000.000,7908000.000,3064000.000,1985000.000,6732000.000,3127000.000,5880000.000,4408000.000,4919000.000,7192000.000,7329000.000,4301000.000,6582000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2106596000.000,2043244000.000,2001244000.000,2029141000.000,1966635000.000,2050975000.000,2022405000.000,2008435000.000,2010767000.000,1561122000.000,1567268000.000,1593945000.000,1628877000.000,1557961000.000,1523163000.000,1452089000.000,1480375000.000,1424948000.000,1352434000.000,1387877000.000,1359803000.000,1335944000.000,1267231000.000,1308463000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-56000.000,,,,-51000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-3807000.000,,,,-8139000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,411641000.000,,,,465286000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,51313000.000,,,,62308000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-150558000.000,-128010000.000,-204729000.000,-364191000.000,-333307000.000,-383347000.000,-356062000.000,-411168000.000,-392934000.000,-425146000.000,-429665000.000,-370615000.000,-371872000.000,-369641000.000,-370607000.000,-532491000.000,-527475000.000,-554875000.000,-566903000.000,-515688000.000,-496312000.000,-488302000.000,-466359000.000,-606722000.000,-589723000.000
AdditionalPaidInCapitalCommonStock,143263000.000,145363000.000,146511000.000,149066000.000,150261000.000,151619000.000,152943000.000,152645000.000,155500000.000,156959000.000,158417000.000,159025000.000,161048000.000,163279000.000,164973000.000,165666000.000,166346000.000,167824000.000,169109000.000,170699000.000,172174000.000,169048000.000,170716000.000,172101000.000,176297000.000
