,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CommonStockValue,38000.000,75175.000,75175.000,75811.000,84055.000,117634.000,117634.000,118000.000,130000.000,139000.000,172000.000,321000.000,324000.000
ConstructionInProgressGross,,,,1927096.000,1952503.000,215914.000,286488.000,603000.000,2899000.000,863000.000,1615000.000,5241000.000,9357000.000
ContractualObligation,,,,,,,,,,6149000.000,5493000.000,9367000.000,6960000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,4098000.000,4648000.000,,
ContractualObligationDueInSecondYear,,,,,,,,,,845000.000,845000.000,845000.000,845000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,,,,,1206000.000,,8522000.000,6115000.000
CumulativeDividends,,,2130218.000,,,,7188295.000,8728000.000,10470000.000,12261000.000,,18610000.000,22796000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,486700000.000
DebtInstrumentCollateralAmount,,,158762145.000,153300348.000,272342979.000,279466052.000,281776578.000,510605.000,536088000.000,545312000.000,566257000.000,895226000.000,933739000.000
DebtInstrumentUnamortizedPremium,,,,,290471.000,260241.000,230011.000,200000.000,170000.000,140000.000,110000.000,80000.000,50000.000
DeferredFinanceCostsGross,,,,,,,,,,,1185747.000,413000.000,391000.000
DeferredFinanceCostsNet,203347.000,251761.000,364893.000,407844.000,462412.000,424434.000,380970.000,821000.000,1041000.000,1009000.000,1193000.000,1589000.000,1693000.000
DeferredOfferingCosts,331250.000,,,,386477.000,285780.000,267253.000,267000.000,238000.000,250000.000,216000.000,276000.000,326000.000
DeferredRevenueLeasesNet,2829500.000,1753410.000,1364737.000,5913183.000,10159654.000,7383186.000,4853837.000,12045000.000,8795000.000,5720000.000,982000.000,13914000.000,9328000.000
DividendsPayableCurrentAndNoncurrent,625725.000,1016059.000,1122504.000,1129879.000,1631622.000,2060127.000,2059886.000,2404000.000,2498000.000,2515000.000,2938000.000,4991000.000,4998000.000
EarnestMoneyDeposits,300000.000,1001851.000,419548.000,946527.000,282874.000,226912.000,764695.000,264000.000,1134000.000,196000.000,5721000.000,333000.000,99000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,,,,,,,,,,,1100000.000,1100000.000
InterestPayableCurrentAndNoncurrent,,34027.000,238933.000,495878.000,559050.000,1457065.000,681494.000,1539000.000,1478000.000,1626000.000,1538000.000,1876000.000,3079000.000
InterestReceivable,,,,,,,52244.000,30400.000,66800.000,103600.000,67600.000,,
Land,64510801.000,67994854.000,152294899.000,162930752.000,269122635.000,281315286.000,290827559.000,524285000.000,534389000.000,546794000.000,551392000.000,822189000.000,834953000.000
Liabilities,34834559.000,54670997.000,117497367.000,116328707.000,197405833.000,202864168.000,196726230.000,307876000.000,313309000.000,316218000.000,320020000.000,464120000.000,508202000.000
LiabilitiesAndStockholdersEquity,76947077.000,139384285.000,201023207.000,199479836.000,312986286.000,352090391.000,344954285.000,597838000.000,610004000.000,612465000.000,655529000.000,971267000.000,1013019000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,,,,,3100000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,,,27600000.000,0.000
LongTermDebt,30754000.000,51454000.000,113878300.000,107776000.000,183625000.000,190225000.000,187225000.000,290225000.000,298160000.000,303262000.000,309862000.000,437780000.000,486652000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,26075000.000,132075000.000,168760000.000,173245000.000,172970000.000,301780000.000,350652000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,31750000.000,,,,81218000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,48300000.000,48300000.000,48300000.000,48574000.000,275000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,20700000.000,81100000.000,81100000.000,41700000.000,,,,,274000.000,48575000.000,48300000.000,48300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,29728000.000,29728000.000,29728000.000,26650000.000,81100000.000,81100000.000,,,,69000.000,6518000.000,6600000.000,6600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,1026000.000,1026000.000,3050300.000,,31750000.000,31750000.000,81100000.000,81100000.000,81100000.000,81100000.000,306000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,26000.000,3000000.000,3000000.000,,28750000.000,,,,81100000.000,81100000.000
MinorityInterestInOperatingPartnerships,14257415.000,17412717.000,17168638.000,16977798.000,29613804.000,30409129.000,30162153.000,54294000.000,58549000.000,51494000.000,53692000.000,67228000.000,63235000.000
NotesReceivableFairValueDisclosure,,,,,,,2842145.000,2796158.000,2818332.000,2925756.000,2780000.000,4300000.000,6000000.000
NotesReceivableGross,,,,,,,2830000.000,2780000.000,2780000.000,2780000.000,2780000.000,4234000.000,5881000.000
NotesReceivableNet,,,,,,1805674.000,2811566.000,2760000.000,2815000.000,2870000.000,2843000.000,4247000.000,5960000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,494936.000,474872.000,444774.000,415000.000,385000.000,355000.000,324000.000,317000.000,281000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,121560.000,,,,124000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,74073.000,74073.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,125574.000,125574.000,74073.000,74000.000,74000.000,74000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,123567.000,123567.000,125574.000,126000.000,126000.000,126000.000,74000.000,74000.000,74000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,121560.000,121560.000,123567.000,124000.000,124000.000,124000.000,126000.000,126000.000,126000.000
OperatingLeasesFutureMinimumPaymentsReceivable,5645827.000,5905827.000,13769497.000,10545313.000,26964718.000,27782603.000,28101830.000,41814000.000,52179000.000,55231000.000,29667000.000,68326000.000,69450000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,15739561.000,,,,12311000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,65000.000,235000.000,,,15441.000,81936.000,509000.000,749000.000,1296000.000,719000.000,2861000.000,3111000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,65000.000,1728957.000,484550.000,4020545.000,4068190.000,194801.000,2928000.000,7150000.000,7715000.000,1334000.000,6464000.000,6714000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,2422282.000,2487282.000,5337551.000,2471164.000,5481864.000,5838791.000,4259999.000,11635000.000,15975000.000,16539000.000,3937000.000,17548000.000,18621000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,3189257.000,3254257.000,6467989.000,6553251.000,10261184.000,10618111.000,7825533.000,15857000.000,19081000.000,19174000.000,8868000.000,24405000.000,25865000.000
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,34288.000,34288.000,,1036348.000,7201125.000,7242070.000,,10885000.000,8845000.000,7369000.000,,12953000.000,11047000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,,,379000.000,3138000.000,2498000.000,4095000.000,4092000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,50162.000,30098.000,,91000.000,61000.000,31000.000,,117000.000,81000.000
OtherAssets,128296.000,99020.000,267431.000,310899.000,417342.000,432370.000,406771.000,941000.000,919000.000,1053000.000,,,
PartnersCapitalAccountUnits,,,,,,,,,,19722656.000,23043000.000,39150.000,39203.000
PrepaidExpenseAndOtherAssets,,,,,,,,,,,1056000.000,3480000.000,2979000.000
RealEstateAccumulatedDepreciation,,,777000.000,,,,1668000.000,,,,3215000.000,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,113878000.000,,,,187225000.000,,,,309862000.000,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,14198000.000,,,,26795000.000,,,,44215000.000,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,152295000.000,,,,290828000.000,,,,551383000.000,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,,,3048000.000,,,,10007000.000,,,,14848000.000,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,11150000.000,,,,16788000.000,,,,29367000.000,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,152295000.000,,,,290109000.000,,,,550664000.000,,
RealEstateFederalIncomeTaxBasis,,,,,,,273093.000,,,,534459000.000,,
RealEstateGrossAtCarryingValue,,,166493000.000,,,,317589000.000,,,,595598000.000,,
RealEstateInvestmentPropertyAccumulatedDepreciation,558157.000,658364.000,777469.000,950399.000,1153609.000,1390697.000,1670530.000,1988000.000,2353000.000,2773000.000,3224000.000,4555000.000,6419000.000
RealEstateInvestmentPropertyAtCost,71003586.000,74724789.000,166492956.000,180218218.000,291529428.000,306885694.000,317908368.000,557916000.000,572448000.000,591171000.000,597287000.000,957552000.000,976893000.000
RealEstateInvestmentPropertyNet,70445429.000,74066425.000,165715487.000,179267819.000,290375819.000,305494997.000,316237838.000,555928000.000,570095000.000,588398000.000,594063000.000,952997000.000,970474000.000
RealEstateInvestmentsOther,70000.000,88000.000,570574.000,643574.000,681074.000,932692.000,912889.000,1363000.000,1363000.000,2874000.000,2901000.000,6564000.000,6608000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,9757327.000,9558272.000,9694453.000,,,,,,
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,,,,,,,9694453.000,9519000.000,,,,,
RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,,,,,,,,117283000.000,118170000.000,119057000.000,119915000.000,117877000.000,118755000.000
RetainedEarningsAccumulatedDeficit,-358283.000,-330632.000,-568192.000,-724633.000,-617556.000,6311.000,659022.000,-695000.000,178000.000,247000.000,4103000.000,1599000.000,2408000.000
SecuredDebt,30754000.000,51454000.000,113878300.000,107776000.000,183625000.000,190225000.000,187225000.000,290225000.000,298160000.000,303262000.000,309862000.000,437780000.000,486652000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,214283.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,14.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,228000.000,228000.000,228000.000,,,,228000.000,,,,200000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,13717.000,13717.000,13717.000,13717.000,400787.000,397832.000,391404.000,306070.000,294158.000,285933.000,300000.000,100000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,42112518.000,84713288.000,83525840.000,83151129.000,105823126.000,139667951.000,138533602.000,163160000.000,178525000.000,177190000.000,215594000.000,389270000.000,386062000.000
TaxesPayableCurrentAndNoncurrent,110717.000,178399.000,241221.000,280937.000,386187.000,564821.000,764542.000,923000.000,892000.000,962000.000,1225000.000,1410000.000,1574000.000
