,2011-11-30,2012-02-29
AccretionExpense,-48621.000,-40107.000
Depreciation,25242.000,25240.000
GeneralAndAdministrativeExpense,35734.000,51165.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-164489.000,-214230.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-115868.000,-174123.000
InterestPaid,70007.000,70741.000
NetIncomeLoss,-164489.000,-214230.000
OperatingExpenses,235827.000,237198.000
OtherCostAndExpenseOperating,12407.000,14292.000
OtherGeneralAndAdministrativeExpense,-48621.000,-40107.000
ProductionAndPropertyTaxExpense,5086.000,5086.000
Revenues,119959.000,63075.000
SalariesAndWages,87351.000,70674.000
SalesRevenueNet,119959.000,63075.000
WeightedAverageNumberOfSharesOutstandingBasic,,819000000.000
