,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-129835000.000,,,,-182000000.000,,,,-454000000.000,,,,-523000000.000
NetCashProvidedByUsedInOperatingActivities,,,,56067000.000,,,,67000000.000,,,,187000000.000,,,,122000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,56067000.000,,,,67000000.000,,,,187000000.000,,,,122000000.000
NetIncomeLoss,,,,28501000.000,28678000.000,-1833000.000,,-5000000.000,10000000.000,39000000.000,-25000000.000,9000000.000,-8000000.000,103000000.000,-261000000.000,-7000000.000
NetIncomeLossAllocatedToGeneralPartners,,,,-2488000.000,-2505000.000,-2019000.000,,-2000000.000,-3000000.000,-3000000.000,,-5000000.000,-7000000.000,-10000000.000,-9000000.000,0.000
NetIncomeLossAllocatedToLimitedPartners,,,,23016000.000,24053000.000,-5977000.000,-14092000.000,-9000000.000,13000000.000,33000000.000,-3000000.000,1000000.000,-18000000.000,91000000.000,-273000000.000,-10000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,399000.000,649000.000,379000.000,,0.000,1000000.000,3000000.000,4000000.000,3000000.000,4000000.000,4000000.000,4000000.000,4000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,23016000.000,18264000.000,-5977000.000,-13303000.000,-9000000.000,13000000.000,10000000.000,20000000.000,1000000.000,-18000000.000,91000000.000,-273000000.000,-10000000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,,,,,0.000,-0.050,0.230,,-0.020
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,0.000,-0.050,0.230,,-0.020
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,,,,,,1887000000.000,,,,0.000
OperatingCostsAndExpenses,,,,40981000.000,38992000.000,41275000.000,,45000000.000,73000000.000,78000000.000,100000000.000,78000000.000,93000000.000,129000000.000,148000000.000,133000000.000
OperatingIncomeLoss,,,,10028000.000,23013000.000,4952000.000,,9000000.000,34000000.000,24000000.000,-12000000.000,22000000.000,35000000.000,144000000.000,-218000000.000,31000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,3665000.000,2159000.000,265000.000,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,0.000,0.000,0.000,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,3429000.000,,,-3665000.000,-2159000.000,-265000.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-16996000.000,,,0.000,0.000,0.000,,,0.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,16522000.000,7921000.000,1106000.000,-41549000.000,-14000000.000,-7000000.000,24000000.000,4000000.000,2000000.000,-7000000.000,-2000000.000,19000000.000,3000000.000
OtherPreferredStockDividendsAndAdjustments,,,,2997000.000,2120000.000,2125000.000,,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
OtherSalesRevenueNet,,,,18595000.000,16698000.000,10616000.000,,13000000.000,29000000.000,29000000.000,34000000.000,38000000.000,59000000.000,78000000.000,50000000.000,45000000.000
PartnersCapitalAccountDistributions,63555000.000,,,-76139000.000,,,,-83000000.000,,,,-107000000.000,,,,-218000000.000
PartnersCapitalAccountPrivatePlacementOfUnits,,,,297302000.000,,,,,,,,,,,,
PartnersCapitalAccountUnitBasedCompensation,921000.000,,,1289000.000,,,,2000000.000,,,,2000000.000,,,,3000000.000
PaymentsOfDebtIssuanceCosts,,,,641000.000,,,,0.000,,,,16000000.000,,,,1000000.000
PaymentsOfDividendsMinorityInterest,,,,-5133000.000,,,,-11000000.000,,,,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,1945000.000,,,,2000000.000,,,,1000000.000,,,,1000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,213000000.000,,,,0.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,80540000.000,,,,43000000.000,,,,40000000.000,,,,90000000.000
PaymentsToAcquireMachineryAndEquipment,,,,,,,,14000000.000,14000000.000,,,,,,,
PaymentsToAcquireProductiveAssets,,,,75842000.000,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,167000000.000,,,,215000000.000,,,,457000000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,297302000.000,,,,0.000,,,,,,,,34000000.000
ProceedsFromIssuanceOfOtherLongTermDebt,,,,,,,,,,,,886000000.000,,,,0.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,34000000.000,,,,34000000.000
ProceedsFromMinorityShareholders,,,,,,,,11000000.000,,,,-8000000.000,,,,31000000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,,-2507000.000,,,,1000000.000,,,,-8000000.000,,,,8000000.000
ProceedsFromRepaymentsOfSecuredDebt,,,,-82000000.000,,,,179000000.000,,,,-519000000.000,,,,583000000.000
ProceedsFromSaleOfProductiveAssets,,,,13058000.000,,,,12000000.000,,,,5000000.000,,,,3000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,0.000,,,,,,,,
ProceedsFromStockOptionsExercised,,,,-119000.000,,,,,,,,,,,,
ProfitLoss,14305000.000,,,28900000.000,29327000.000,-1454000.000,,-5000000.000,11000000.000,42000000.000,-21000000.000,12000000.000,-4000000.000,107000000.000,-257000000.000,-3000000.000
RelatedPartyTransactionAmountsOfTransaction,,,,1478000.000,0.000,1000.000,,0.000,0.000,,,,,,,
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,,,,,,,,,,0.000,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,2000000.000,,,,,,
Revenues,,,,357899000.000,311976000.000,313882000.000,,349000000.000,639000000.000,665000000.000,868000000.000,863000000.000,1178000000.000,1483000000.000,1427000000.000,999000000.000
RevenuesFromExternalCustomers,,,,357899000.000,311976000.000,313882000.000,,349000000.000,639000000.000,665000000.000,,,,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,,
SalesRevenueNet,,,,357899000.000,311976000.000,313882000.000,,349000000.000,639000000.000,665000000.000,868000000.000,863000000.000,1178000000.000,1483000000.000,1427000000.000,999000000.000
ShareBasedCompensation,,,,1289000.000,1000000.000,1200000.000,,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000,2000000.000,4000000.000
TemporaryEquityAccretionToRedemptionValue,,,,1052000.000,,,,,,,,,,,,
UnrealizedGainLossOnDerivatives,,,,2588000.000,,,,-18000000.000,,,,-17000000.000,,,,-9000000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,158690035.000,170107060.000,170264621.000,-331568981.000,170952804.000,193065183.000,209559854.000,-377350493.000,226046232.000,361071005.000,397961321.000,-637008437.000,410670934.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,147814986.000,150763885.000,159072714.000,175049407.000,170264621.000,-332001128.000,170952804.000,193421010.000,212075520.000,-377791188.000,228547568.000,361071005.000,398730303.000,-640278755.000,410670934.000
