,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27
GrossProfit,8708000.000,12476000.000,10146000.000,9905000.000,11392000.000,11529000.000,10747000.000,13132000.000,9707000.000,8127000.000,8042000.000,10020000.000,14834000.000,12797000.000,8581000.000,9385000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2001000.000,334000.000,728000.000,-1104000.000,-7000.000,806000.000,853000.000,-1669000.000,-2217000.000,-2094000.000,-4203000.000,-31081000.000,2134000.000,-958000.000,-2273000.000,-6605000.000
IncomeTaxExpenseBenefit,-831000.000,292000.000,-285000.000,-181000.000,-1000.000,213000.000,156000.000,1103000.000,-647000.000,831000.000,-439000.000,-1022000.000,294000.000,115000.000,38000.000,73000.000
IncomeTaxesPaid,,,,,842000.000,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,-653000.000,,,,13000.000,,,
IncreaseDecreaseInAccountsPayable,76000.000,,,,1357000.000,,,,2532000.000,,,,6285000.000,,,
IncreaseDecreaseInAccountsReceivable,-6005000.000,,,,-9741000.000,,,,-1237000.000,,,,4251000.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-848000.000,,,,618000.000,,,,204000.000,,,,-24000.000,,,
IncreaseDecreaseInAccruedLiabilities,-406000.000,,,,-165000.000,,,,807000.000,,,,165000.000,,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,1048000.000,,,,795000.000,,,,3474000.000,,,,2813000.000,,,
IncreaseDecreaseInDerivativeAssets,,,,,,,,,,,,,65000.000,,,
IncreaseDecreaseInInventories,239000.000,,,,456000.000,,,,925000.000,,,,488000.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-1105000.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,-466000.000,,,,1000.000,,,,268000.000,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,-224000.000,,,,107000.000,,,,1120000.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,545000.000,,,
IncreaseDecreaseInRestrictedCash,-1757000.000,,,,-6000.000,,,,584000.000,,,,-399000.000,,,
IncreaseDecreaseInUnbilledReceivables,1985000.000,,,,4566000.000,,,,938000.000,,,,6676000.000,,,
InterestExpense,427000.000,443000.000,142000.000,255000.000,105000.000,210000.000,148000.000,29000.000,438000.000,268000.000,436000.000,526000.000,331000.000,486000.000,674000.000,257000.000
InterestPaid,366000.000,,,,175000.000,,,,353000.000,,,,324000.000,,,
InventoryWriteDown,-33000.000,,,,-43000.000,,,,-71000.000,,,,32000.000,,,
InvestmentIncomeInterest,10000.000,7000.000,6000.000,-7000.000,10000.000,7000.000,12000.000,21000.000,18000.000,14000.000,31000.000,-40000.000,15000.000,19000.000,25000.000,21000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims,,,,,0.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-650000.000,,,,-644000.000,,,,5773000.000,,,,-1808000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-650000.000,,,,-644000.000,,,,5773000.000,,,,-1808000.000,,,
NetCashProvidedByUsedInInvestingActivities,1036000.000,,,,-475000.000,,,,-4029000.000,,,,-839000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1036000.000,,,,-475000.000,,,,-4029000.000,,,,-839000.000,,,
NetCashProvidedByUsedInOperatingActivities,4278000.000,,,,9228000.000,,,,4845000.000,,,,-939000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4278000.000,,,,9228000.000,,,,4845000.000,,,,-939000.000,,,
NetIncomeLoss,-1151000.000,72000.000,1028000.000,-925000.000,-311000.000,466000.000,545000.000,-2780000.000,-1581000.000,-3014000.000,-3781000.000,-30008000.000,1916000.000,-1350000.000,-2373000.000,-6665000.000
NetIncomeLossAttributableToNoncontrollingInterest,-19000.000,-30000.000,-15000.000,2000.000,305000.000,127000.000,152000.000,8000.000,11000.000,89000.000,17000.000,-51000.000,-76000.000,277000.000,62000.000,-13000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1151000.000,72000.000,1028000.000,-925000.000,-311000.000,,,,,,,,,,,
NonoperatingIncomeExpense,-854000.000,-644000.000,-484000.000,-536000.000,-467000.000,-54000.000,-169000.000,-145000.000,-557000.000,-517000.000,-586000.000,-695000.000,4000.000,-381000.000,434000.000,-948000.000
OperatingExpenses,9855000.000,11498000.000,8934000.000,10473000.000,10932000.000,10669000.000,9725000.000,14656000.000,11367000.000,9704000.000,11659000.000,40406000.000,12704000.000,13374000.000,11288000.000,15042000.000
OperatingIncomeLoss,-1147000.000,978000.000,1212000.000,-568000.000,460000.000,860000.000,1022000.000,-1524000.000,-1660000.000,-1577000.000,-3617000.000,-30386000.000,2130000.000,-577000.000,-2707000.000,-5657000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,438000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,26000.000,14000.000,-67000.000,-5000.000,69000.000,-92000.000,4000.000,-49000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,217000.000,-749000.000,,1333000.000,-18000.000,-99000.000,169000.000,-683000.000,-1477000.000,-1187000.000,360000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,435000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,435000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,217000.000,-749000.000,,1333000.000,-18000.000,-99000.000,,-683000.000,-1477000.000,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,435000.000,,,,,,,,,,,
OtherCostAndExpenseOperating,1985000.000,2471000.000,2342000.000,2346000.000,2324000.000,2377000.000,2335000.000,2370000.000,2526000.000,2372000.000,2726000.000,3557000.000,3366000.000,,,
OtherNoncashIncomeExpense,,,,,,,,,-51000.000,,,,,,,
OtherNonoperatingIncomeExpense,21000.000,3000.000,-17000.000,-12000.000,1000.000,32000.000,-1000.000,1000.000,66000.000,6000.000,13000.000,4000.000,274000.000,32000.000,1280000.000,96000.000
PaymentsForEnvironmentalLiabilities,,,,,,,,,,,,,800000.000,,,
PaymentsOfDebtIssuanceCosts,,,,,630000.000,,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,248000.000,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,473000.000,,,,481000.000,,,,3944000.000,,,,1241000.000,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,3872000.000,,,,,,,
ProceedsFromMinorityShareholders,,,,,,,,,800000.000,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,521000.000,,,,3000.000,,,
ProceedsFromShortTermDebt,,,,,,,,,1634000.000,,,,,,,
ProductWarrantyAccrualPayments,,,,,593000.000,,,,285000.000,,,,445000.000,,,
ProductWarrantyExpense,345000.000,,,,414000.000,,,,221000.000,,,,329000.000,,,
ProfitLoss,-1170000.000,42000.000,1013000.000,-923000.000,-6000.000,593000.000,697000.000,-2772000.000,-1570000.000,-2925000.000,-3764000.000,-30059000.000,1840000.000,-1073000.000,-2311000.000,-6678000.000
ProvisionForDoubtfulAccounts,17000.000,,,,805000.000,,,,,,,,50000.000,,,
RepaymentsOfLongTermDebt,650000.000,,,,,,,,533000.000,,,,1808000.000,,,
SalesRevenueGoodsNet,29088000.000,37721000.000,35498000.000,33011000.000,32977000.000,31452000.000,34970000.000,34493000.000,29071000.000,29613000.000,32273000.000,39693000.000,45259000.000,40920000.000,34766000.000,37698000.000
SellingAndMarketingExpense,2895000.000,3582000.000,2481000.000,3264000.000,3067000.000,3936000.000,3278000.000,4072000.000,3513000.000,3125000.000,3489000.000,4483000.000,3881000.000,3837000.000,3146000.000,3855000.000
ShareBasedCompensation,973000.000,,,,347000.000,,,,464000.000,100000.000,200000.000,136000.000,508000.000,300000.000,300000.000,158000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,110377.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,36000.000,,,,,,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,973000.000,,,,347000.000,,,,464000.000,,,,508000.000,,,
WeightedAverageNumberBasicSharesOutstandingAdjustmentProForma,,,,,,,,,,,,,7000.000,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,648000.000,602000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,19739000.000,,,20935000.000,20936000.000,,21077000.000,21101000.000,21097000.000,-42189000.000,21353000.000,21268000.000,21301000.000,-42648000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,20917000.000,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,17679000.000,19137000.000,,,20920000.000,20920000.000,,21077000.000,21101000.000,21097000.000,-42189000.000,21231000.000,21268000.000,21301000.000,-42526000.000
WeightedAverageNumberOfSharesRestrictedStock,,,,,,,,,,,,,115000.000,,,
