,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,19455000.000,22734000.000,21169000.000,16603000.000,21077000.000,23211000.000,26069000.000,23206000.000,21315000.000,22212000.000,23793000.000,26722000.000,26508000.000,27783000.000,33186000.000,38819000.000,33843000.000,34699000.000,36029000.000,35695000.000,38085000.000,38005000.000,38991000.000,33828000.000
AccountsReceivableGross,,,,,108684000.000,111700000.000,107998000.000,112570000.000,121450000.000,117996000.000,127910000.000,137991000.000,142350000.000,140099000.000,150489000.000,185272000.000,195275000.000,219611000.000,239334000.000,249269000.000,260277000.000,269425000.000,284224000.000,283285000.000
AccountsReceivableNet,,,,,96452000.000,98072000.000,94187000.000,98285000.000,107436000.000,102428000.000,111370000.000,120569000.000,124441000.000,120647000.000,130051000.000,162267000.000,171362000.000,192016000.000,209026000.000,217171000.000,226623000.000,232465000.000,244433000.000,242863000.000
AccountsReceivableNetCurrent,77696000.000,80965000.000,86311000.000,94050000.000,96452000.000,98072000.000,94187000.000,98285000.000,107436000.000,102428000.000,111370000.000,120569000.000,124441000.000,120647000.000,130051000.000,162267000.000,171362000.000,192016000.000,209026000.000,217171000.000,226623000.000,232465000.000,244433000.000,242863000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,2477000.000,3540000.000,2264000.000,1955000.000,2292000.000,3546000.000,2894000.000,2183000.000,2254000.000,4069000.000,3043000.000,3165000.000,2771000.000,4835000.000,4230000.000,4680000.000,5752000.000,9267000.000,9130000.000,7822000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,5914000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,85922000.000,92569000.000,100139000.000,107695000.000,115886000.000,124212000.000,131969000.000,140674000.000,57339000.000,61724000.000,64171000.000,69396000.000,75147000.000,81392000.000,82694000.000,89746000.000,98108000.000,104516000.000,110036000.000,119639000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-1308000.000,,,,-437000.000,,,,633000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-1274000.000,-1308000.000,-1313000.000,-1662000.000,-1901000.000,-1745000.000,-1580000.000,-1186000.000,-1214000.000,-1112000.000,-993000.000,0.000,0.000,0.000,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,7200000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,73973000.000,75695000.000,77257000.000,80552000.000,82484000.000,84881000.000,90949000.000,93730000.000,95703000.000,98077000.000,101364000.000,104229000.000,107876000.000,110090000.000,114293000.000,225009000.000,228912000.000,231974000.000,235076000.000,241022000.000,244755000.000,248785000.000,252493000.000,255302000.000
AllowanceForDoubtfulAccountsReceivable,,,,,12232000.000,13628000.000,13811000.000,14285000.000,14014000.000,15568000.000,16540000.000,17422000.000,17909000.000,19452000.000,20438000.000,23005000.000,23913000.000,27595000.000,30308000.000,32098000.000,33654000.000,36960000.000,39791000.000,40422000.000
