,2011-09-30
AccountsPayable,606000.000
AccountsReceivableNet,418000.000
Assets,24787000.000
BuildingsAndImprovementsGross,57823000.000
CashEquivalentsAtCarryingValue,217000.000
DividendsPayableAmount,3892000.000
DueToAffiliate,141000.000
GeneralPartnersCapitalAccount,-10161000.000
Land,1035000.000
Liabilities,40419000.000
LiabilitiesAndPartnersCapital,24787000.000
LimitedPartnersCapitalAccount,-5471000.000
LongTermDebtComponentsMortgageLoans,34562000.000
OtherAssets,268000.000
OtherLiabilities,684000.000
PartnersCapital,-15632000.000
RealEstateAccumulatedDepreciation,-35424000.000
RealEstateInvestmentPropertyAtCost,58858000.000
RealEstateInvestmentPropertyNet,23434000.000
ReplacementReserveEscrow,450000.000
SecurityDepositLiability,165000.000
TaxesPayable,369000.000
