,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
OtherAssetsNoncurrent,,,,,,,,25444.000,31575.000,20428.000,0.000,19644.000,12657.000,16764.000,15324.000,13884.000,12444.000,11004.000,9564.000,8124.000,9883.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,5674095.000,,,,7568197.000,,,
PropertyPlantAndEquipmentNet,3952.000,4576.000,3130.000,430181.000,884871.000,1526948.000,2351291.000,2903924.000,3618934.000,4030330.000,4553181.000,4974439.000,5791969.000,6348905.000,6805089.000,6996006.000,7628973.000,7516262.000,7612831.000,7617753.000,7992328.000
PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,,,,,,,,,,,,,,1059845.000,,,,711652.000,,,
RetainedEarningsAccumulatedDeficit,-891771.000,-1421227.000,-1807971.000,-2309390.000,-2692643.000,-3186657.000,-3591399.000,-4148624.000,-4537076.000,-4855036.000,-5889705.000,-6243176.000,-6621824.000,-7163897.000,-7594294.000,-7849083.000,-8307040.000,-8548019.000,-8939480.000,-9647769.000,-10230595.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,597500.000,597500.000,897500.000,1420000.000,1495000.000,1495000.000,1795000.000,2371250.000,2446250.000,2421250.000,2721250.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.900,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,3590000.000,3590000.000,3590000.000,3808000.000,3805000.000,3825000.000,4025000.000,4025000.000,4045000.000,4205000.000,4305000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,0.900,0.900,0.900,0.900,0.900,0.900,0.870,0.870,0.900,0.880,0.870,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,0.000,1852250.000,89750.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,3590000.000,3590000.000,3590000.000,3808000.000,3805000.000,3825000.000,4025000.000,4025000.000,4045000.000,4205000.000,4305000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,10.000,,10.000,10.000,10.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,2992500.000,2992500.000,,3808000.000,3805000.000,2330000.000,,1653750.000,1598750.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,0.900,0.900,0.900,0.900,0.900,0.900,0.870,0.870,0.900,0.880,0.870,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,1783750.000,,,,,,,,
StockholdersEquity,2849600.000,2472888.000,2216114.000,1836717.000,1575486.000,3342787.000,2961282.000,2477627.000,2160608.000,1892321.000,905548.000,584038.000,248952.000,5048855.000,4649321.000,4419815.000,3962929.000,3741792.000,3368683.000,12424468.000,11968527.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2849600.000,2472888.000,2216114.000,1836717.000,1575486.000,3342787.000,2961282.000,2477627.000,2160608.000,1892321.000,905548.000,584038.000,248952.000,5048855.000,4649321.000,4419815.000,3962929.000,3741792.000,3368683.000,12424468.000,11968527.000
ValueAddedTaxReceivableCurrent,65270.000,77197.000,151637.000,39138.000,61422.000,181217.000,468550.000,39607.000,72665.000,3541.000,27156.000,87902.000,139987.000,72202.000,32521.000,47154.000,81433.000,-5297.000,26756.000,-3012.000,29338.000
