,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdministrativeFeesExpense,,,,639011.000,,
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,,,0.000
FloorBrokerageExchangeAndClearanceFees,,,,2625024.000,,34851.000
GainLossOnSaleOfCommodityContracts,643966.000,-5354984.000,,,,-1471792.000
IncentiveFeeExpense,,,2167072.000,3697637.000,1694935.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-68.790,-53.560
IncomeTaxExpenseBenefit,,,,,0.000,0.000
InterestAndDividendIncomeOperating,203814.000,286872.000,112023.000,36299.000,,356863.000
InterestIncomeOperating,11617.000,10002.000,,,,13464.000
InvestmentIncomeInterest,192197.000,276870.000,112023.000,36299.000,30065.000,343399.000
InvestmentIncomeNet,,-30061240.000,,-23112798.000,,
ManagementFeeExpense,,,7595554.000,4724873.000,2807792.000,2401013.000
NetIncomeLoss,-61033359.000,-81093096.000,-12310001.000,21749759.000,-6439377.000,-17667843.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-96.480,-141.390,-27.130,109.810,-28.640,-95.610
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,-95.610
NetInvestmentIncome,-58817961.000,-46645494.000,-37817735.000,,-16135276.000,-10177099.000
OperatingExpenses,59021775.000,46932366.000,37929758.000,23149097.000,16165341.000,10533962.000
OtherExpenses,610675.000,263514.000,162675.000,265999.000,,
PartnersCapitalAccountContributions,76224085.000,30254564.000,10139653.000,2457437.000,1259286.000,655000.000
PartnersCapitalAccountRedemptions,111795813.000,126039433.000,119733605.000,134564735.000,40676735.000,52481536.000
PartnersCapitalAccountUnitsContributed,67129.158,29524.649,10974.307,2795.845,,
PartnersCapitalAccountUnitsRedeemed,98395.411,125271.866,130543.634,155880.906,,
ProfessionalFees,837729.000,703214.000,778061.000,1020218.000,655176.000,564889.000
RealizedInvestmentGainsLosses,2020089.000,-9818685.000,17025029.000,42270714.000,20924263.000,-5763377.000
SellingExpense,43046041.000,35048710.000,24446857.000,10176335.000,4664139.000,3612608.000
TradingActivityGainsAndLossesNet,-2215398.000,-34447602.000,25507734.000,,,
TradingGainsLosses,,,,44862557.000,9695899.000,-7490744.000
UnrealizedGainLossOnCommodityContracts,-1529169.000,-1191752.000,,,,369824.000
UnrealizedGainLossOnInvestments,-3350284.000,-18082181.000,8482705.000,2591843.000,-11228364.000,-625399.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,641626.130,587365.880,478297.782,329443.181,232010.899,190017.808
