,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,142000000.000,-161000000.000,3000000.000,-205000000.000,-54000000.000,9000000.000,91000000.000,223000000.000,39000000.000,5000000.000,-109000000.000,-627000000.000,-107000000.000,45000000.000,-146000000.000,-77000000.000,82000000.000,-20000000.000,27000000.000,-111000000.000
CostOfGoodsSold,1501000000.000,1469000000.000,1487000000.000,1449000000.000,1390000000.000,1427000000.000,1448000000.000,1492000000.000,1435000000.000,1391000000.000,1506000000.000,1575000000.000,1609000000.000,1570000000.000,1584000000.000,1672000000.000,1561000000.000,1528000000.000,1609000000.000,1620000000.000,1550000000.000,1522000000.000
DebtInstrumentInterestRateIncrease,,,,,,,0.003,,,,,,,,,,,,,,,
DebtInstrumentInterestRateIncreaseDecrease,,,,,,,,,,,,,,,0.003,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-2000000.000,,,,1000000.000,,,,-1000000.000,,,,-1000000.000,,,,-1000000.000,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,7000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,3000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,51000000.000,,,19000000.000,0.000,,,0.000,0.000,,,,,,,,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,1000000.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,69000000.000,71000000.000,72000000.000,77000000.000,71000000.000,72000000.000,,,80000000.000,,,,83000000.000,,,,87000000.000,93000000.000,95000000.000,100000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,-12000000.000,-12000000.000,,-7000000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,-5000000.000,3000000.000,,-1000000.000,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,-47000000.000,-5000000.000,9000000.000,-4000000.000,,0.000,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,-6000000.000,-1000000.000,-2000000.000,4000000.000,,0.000,,,,,,,,,,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,,,,,,,-2000000.000,,-2000000.000,,-2000000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,17000000.000,13000000.000,24000000.000,65000000.000,,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,-3000000.000,,-1000000.000,,,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,2000000.000,,1000000.000,,,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,1000000.000,0.000,,,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,14000000.000,13000000.000,23000000.000,69000000.000,,0.000,,,,,,,,,,
EarningsPerShareBasic,0.650,0.340,0.320,-0.600,-0.110,-0.790,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.340,0.570,0.260,-0.160,0.270,-0.030,-0.120,-1.240,-0.070,0.130,-0.370,-0.360,0.210,0.180,0.090,0.010
EarningsPerShareDiluted,0.640,0.340,0.320,-0.600,-0.110,-0.790,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCash,,,,,,,,,,,-1000000.000,,,,16000000.000,,,,-11000000.000,,,
EffectOnFutureCashFlowsAmount,,,,,,,,,,,,,,,,,15000000.000,,,,,
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesHighEstimate,,,,,,,42000000.000,,,,45000000.000,,,,35000000.000,,,,43000000.000,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,4000000.000,23000000.000,,0.000,5000000.000,17000000.000,,,6000000.000,0.000,,6000000.000,59000000.000,6000000.000,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,,,,,,-11000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,43000000.000,34000000.000,,36000000.000,55000000.000,56000000.000,38000000.000,47000000.000,49000000.000,46000000.000,50000000.000,43000000.000,46000000.000,36000000.000,53000000.000,61000000.000,66000000.000,51000000.000,48000000.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,31000000.000,18000000.000,,25000000.000,38000000.000,35000000.000,22000000.000,38000000.000,36000000.000,31000000.000,23000000.000,33000000.000,42000000.000,25000000.000,44000000.000,42000000.000,54000000.000,34000000.000,42000000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,27000000.000,16000000.000,,21000000.000,34000000.000,22000000.000,28000000.000,33000000.000,32000000.000,27000000.000,20000000.000,30000000.000,38000000.000,23000000.000,42000000.000,37000000.000,48000000.000,32000000.000,41000000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,195000000.000,179000000.000,,196000000.000,259000000.000,266000000.000,197000000.000,221000000.000,226000000.000,232000000.000,227000000.000,213000000.000,219000000.000,193000000.000,262000000.000,242000000.000,259000000.000,228000000.000,240000000.000
FiniteLivedIntangibleAssetsAmortizationExpense,12000000.000,12000000.000,12000000.000,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,,,,,,,,,,,,,,69000000.000,23000000.000,16000000.000,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,-1000000.000,1000000.000,,,,1000000.000,,1000000.000,-1000000.000,-2000000.000,6000000.000,-2000000.000,2000000.000,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,3000000.000,51000000.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,2000000.000,-4000000.000,-5000000.000,,-3000000.000,-2000000.000,1000000.000,,1000000.000,,,,,3000000.000,-2000000.000,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,,,,,,,,,-1000000.000,,,
ForeignCurrencyTransactionLossBeforeTax,,,,4000000.000,7000000.000,,,,,,,,,,,,,,2000000.000,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,4000000.000,,,,,,,
GainLossOnPriceRiskDerivativesNet,,,,,,,,,,,-2000000.000,,,,0.000,,,,-2000000.000,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,0.000,,,,-11000000.000,0.000,0.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-47000000.000,,,,,,,,,,,,9000000.000,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,,,,4000000.000,0.000,0.000,0.000,9000000.000,0.000,-1000000.000,-1000000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,-24000000.000,0.000,,,0.000,0.000,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,,,,,,,,,,,9000000.000,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,,,6000000.000,0.000,0.000,0.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,,,,0.000,6000000.000,0.000,0.000
GoodwillImpairmentLoss,,,,-91000000.000,3000000.000,,,,,,,,,,6000000.000,,-56000000.000,,,6000000.000,0.000,
GoodwillTranslationAdjustments,,,,-1000000.000,,,,-1000000.000,1000000.000,,1000000.000,0.000,-3000000.000,5000000.000,-3000000.000,5000000.000,-8000000.000,-2000000.000,6000000.000,0.000,0.000,-6000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,3000000.000,,,,0.000,,,,,,,,,
GrossProfit,299000000.000,263000000.000,277000000.000,255000000.000,212000000.000,167000000.000,251000000.000,280000000.000,255000000.000,234000000.000,273000000.000,297000000.000,262000000.000,225000000.000,251000000.000,290000000.000,263000000.000,270000000.000,288000000.000,304000000.000,275000000.000,266000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,,,,,0.000,0.000,
IncomeLossFromContinuingOperations,,,,,,,19000000.000,62000000.000,31000000.000,-19000000.000,40000000.000,-5000000.000,-18000000.000,-185000000.000,-11000000.000,15000000.000,-63000000.000,-58000000.000,,31000000.000,15000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,82000000.000,45000000.000,44000000.000,-86000000.000,-19000000.000,-78000000.000,32000000.000,77000000.000,39000000.000,9000000.000,58000000.000,12000000.000,-2000000.000,-173000000.000,1000000.000,29000000.000,-53000000.000,-58000000.000,44000000.000,48000000.000,26000000.000,27000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,21000000.000,64000000.000,33000000.000,-17000000.000,41000000.000,-3000000.000,-17000000.000,-182000000.000,,17000000.000,-62000000.000,,,33000000.000,16000000.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,0.190,0.630,0.210,-0.280,0.270,-0.030,-0.120,-1.240,,0.090,-0.370,,,0.180,0.090,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-53000000.000,-6000000.000,7000000.000,,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-53000000.000,-6000000.000,7000000.000,0.000,0.000,0.000,0.000,0.000,,7000000.000,0.000,,,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,-0.530,-0.060,0.050,,0.000,0.000,0.000,,,0.040,0.000,,,0.000,0.000,
IncomeLossFromEquityMethodInvestments,10000000.000,7000000.000,10000000.000,12000000.000,6000000.000,6000000.000,9000000.000,10000000.000,8000000.000,7000000.000,14000000.000,13000000.000,12000000.000,9000000.000,12000000.000,16000000.000,9000000.000,19000000.000,14000000.000,19000000.000,11000000.000,15000000.000
IncomeTaxExpenseBenefit,17000000.000,9000000.000,10000000.000,-29000000.000,-8000000.000,56000000.000,11000000.000,13000000.000,6000000.000,26000000.000,17000000.000,15000000.000,15000000.000,9000000.000,11000000.000,12000000.000,9000000.000,-2000000.000,8000000.000,15000000.000,10000000.000,22000000.000
IncreaseDecreaseInAccountsPayable,,,65000000.000,,,,96000000.000,,,,83000000.000,,,,108000000.000,,,,34000000.000,,,
IncreaseDecreaseInAccountsReceivable,,,116000000.000,,,,134000000.000,,,,105000000.000,,,,129000000.000,,,,70000000.000,,,
IncreaseDecreaseInInventories,,,26000000.000,,,,68000000.000,,,,28000000.000,,,,101000000.000,,,,-11000000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,11000000.000,,,,4000000.000,,,,21000000.000,,,,31000000.000,,,,-27000000.000,,,
IncreaseDecreaseInPensionAndPostretirementObligations,,,-9000000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPostemploymentObligations,,,,,,,-20000000.000,,,,-17000000.000,,,,-9000000.000,,,,-12000000.000,,,
IndefiniteLivedIntangibleAssetsImpairmentLosses,,,,-13000000.000,33000000.000,,,,,,,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,,,,,,,,,,3000000.000,1000000.000,,,,4000000.000,0.000,,,,,
IndefiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,-1000000.000,,1000000.000,,-1000000.000,0.000,0.000,,0.000,-1000000.000,,,,,,
InterestExpense,32000000.000,32000000.000,33000000.000,32000000.000,32000000.000,31000000.000,29000000.000,24000000.000,24000000.000,22000000.000,22000000.000,31000000.000,34000000.000,33000000.000,35000000.000,32000000.000,36000000.000,35000000.000,37000000.000,36000000.000,37000000.000,35000000.000
InterestExpenseDebt,,,,,,,,,,,,,,,,,,,,,2000000.000,
LiabilitiesAssumed1,,,,,,,,,,,10000000.000,,,,,,,,,,,
MinorityInterestInNetIncomeLossJointVenturePartners,,,,,,,-2000000.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,,,,,,,,,,,12000000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-10000000.000,,,,1000000.000,,,,-8000000.000,,,,464000000.000,,,,59000000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-10000000.000,,,,1000000.000,,,,-8000000.000,,,,464000000.000,,,,59000000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-130000000.000,,,,-136000000.000,,,,-117000000.000,,,,-390000000.000,,,,-105000000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-130000000.000,,,,-136000000.000,,,,-117000000.000,,,,-390000000.000,,,,-105000000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,18000000.000,,,,-50000000.000,,,,17000000.000,,,,-99000000.000,,,,103000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,18000000.000,,,,-50000000.000,,,,17000000.000,,,,-99000000.000,,,,103000000.000,,,
NetIncomeLoss,64000000.000,34000000.000,32000000.000,-59000000.000,-11000000.000,-79000000.000,-34000000.000,56000000.000,38000000.000,-19000000.000,40000000.000,-5000000.000,-18000000.000,-185000000.000,-11000000.000,22000000.000,-63000000.000,-58000000.000,35000000.000,31000000.000,15000000.000,1000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000,2000000.000,2000000.000,2000000.000,,,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000,2000000.000,1000000.000,3000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,4000000.000
OperatingIncomeLoss,,,,,,,,,,,,,,,,,,,67000000.000,65000000.000,52000000.000,47000000.000
OtherAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,0.000,1000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,8000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,-5000000.000,5000000.000,,,-1000000.000,0.000,,0.000,-1000000.000,0.000,,0.000,0.000,2000000.000,-2000000.000,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,14000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,,7000000.000,-3000000.000,,,-1000000.000,0.000,,,1000000.000,1000000.000,,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,86000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,2000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-38000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,,,,,,,,,-5000000.000,,,,-102000000.000,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,18000000.000,,6000000.000,-3000000.000,6000000.000,-1000000.000,0.000,2000000.000,0.000,-3000000.000,1000000.000,-2000000.000,0.000,1000000.000,0.000,1000000.000,1000000.000,1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,-104000000.000,56000000.000,,-40000000.000,-38000000.000,49000000.000,18000000.000,-4000000.000,3000000.000,-99000000.000,-148000000.000,-119000000.000,22000000.000,-92000000.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,-38000000.000,,,,,,,,,,,,42000000.000,-57000000.000,5000000.000,-135000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-104000000.000,14000000.000,,-22000000.000,-49000000.000,51000000.000,240000000.000,-2000000.000,8000000.000,-92000000.000,-445000000.000,-97000000.000,21000000.000,-84000000.000,-21000000.000,46000000.000,-53000000.000,11000000.000,-116000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,108000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,1000000.000,,,,2000000.000,,,,3000000.000,1000000.000,1000000.000,-3000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-20000000.000,,,,-1000000.000,,,,-95000000.000,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,-5000000.000,44000000.000,,-8000000.000,15000000.000,14000000.000,,-2000000.000,-2000000.000,-1000000.000,,-7000000.000,-4000000.000,-6000000.000,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,60000000.000,,-12000000.000,8000000.000,4000000.000,-223000000.000,-2000000.000,-3000000.000,-7000000.000,294000000.000,-21000000.000,-1000000.000,-8000000.000,-26000000.000,-4000000.000,-3000000.000,-5000000.000,-18000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,-2000000.000,-3000000.000,,-2000000.000,0.000,-1000000.000,,0.000,-1000000.000,-1000000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,12000000.000,12000000.000,,7000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,7000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,,,,,,,,0.000,,,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,,,,4000000.000,-2000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,-13000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,8000000.000,,,,8000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,,8000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,1000000.000,-5000000.000,3000000.000,2000000.000,-1000000.000,-6000000.000,3000000.000,,-2000000.000,3000000.000,0.000,,1000000.000,-3000000.000,-1000000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,-1000000.000,,,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,2000000.000,2000000.000,,,,,,,,,,,,,,,,,
OtherNonoperatingIncome,,,,,,,3000000.000,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-10000000.000,-6000000.000,-3000000.000,-8000000.000,-10000000.000,-5000000.000,6000000.000,-1000000.000,-6000000.000,-2000000.000,-6000000.000,-4000000.000,7000000.000,-8000000.000,2000000.000,-3000000.000,0.000,-4000000.000,10000000.000,2000000.000,3000000.000,6000000.000
PaymentsForRestructuring,,,7000000.000,,,,6000000.000,6000000.000,7000000.000,9000000.000,10000000.000,9000000.000,14000000.000,20000000.000,16000000.000,22000000.000,10000000.000,10000000.000,11000000.000,13000000.000,14000000.000,12000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,25000000.000,,,,305000000.000,,,,0.000,,,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,3000000.000,,,,0.000,,,,,,,,1000000.000,,,
PaymentsToAcquireProductiveAssets,,,130000000.000,,,,93000000.000,,,,96000000.000,,,,108000000.000,,,,94000000.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,,,,15000000.000,,,,0.000,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,1000000.000,1000000.000,,,,,,,,,,,,,,,,,
ProceedsFromInsuranceSettlementOperatingActivities,,,25000000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,,250000000.000,,,,0.000,,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,,,,339000000.000,,,,145000000.000,,,
ProceedsFromLoanOriginations1,,,,,,,,,,,,,,,,,,,15000000.000,,,
ProceedsFromRepaymentsOfOtherLongTermDebt,,,,,,,,,,,-2000000.000,,,,-2000000.000,,,,0.000,,,
ProceedsFromRepaymentsOfShortTermDebt,,,2000000.000,,,,14000000.000,,,,-1000000.000,,,,8000000.000,,,,4000000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,4000000.000,,,,8000000.000,,,,2000000.000,,,
ProfitLoss,65000000.000,36000000.000,34000000.000,-57000000.000,-11000000.000,-76000000.000,-32000000.000,58000000.000,40000000.000,-17000000.000,41000000.000,-3000000.000,-17000000.000,-182000000.000,-10000000.000,24000000.000,-62000000.000,-56000000.000,36000000.000,33000000.000,16000000.000,5000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,,,,-4000000.000,,,,-7000000.000,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,124000000.000,,,,93000000.000,,,
RepaymentsOfLongTermDebt,,,8000000.000,,,,7000000.000,,,,3000000.000,,,,7000000.000,,,,11000000.000,,,
RestructuringCharges,,3000000.000,6000000.000,8000000.000,5000000.000,7000000.000,8000000.000,8000000.000,5000000.000,23000000.000,8000000.000,30000000.000,25000000.000,24000000.000,12000000.000,31000000.000,18000000.000,32000000.000,15000000.000,6000000.000,10000000.000,3000000.000
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,18000000.000,6000000.000,,
RestructuringReserveAccrualAdjustment,,,,-5000000.000,,,,1000000.000,1000000.000,,,,,,,4000000.000,,,,,3000000.000,
RestructuringReserveSettledWithCash,,,,2000000.000,2000000.000,,6000000.000,,,,,,,,,,,,,,,
RestructuringReserveTranslationAdjustment,,,,,,,,,,,,,-3000000.000,,-4000000.000,,,,-2000000.000,2000000.000,-1000000.000,3000000.000
RoyaltyIncomeNonoperating,,,,,,,2000000.000,2000000.000,1000000.000,3000000.000,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000,1000000.000,2000000.000,1000000.000,2000000.000,2000000.000
SalesRevenueGoodsNet,1800000000.000,1732000000.000,1764000000.000,1704000000.000,1602000000.000,1594000000.000,1699000000.000,1772000000.000,1690000000.000,1625000000.000,1779000000.000,1872000000.000,1871000000.000,1795000000.000,1835000000.000,1962000000.000,1824000000.000,1798000000.000,1897000000.000,1924000000.000,1825000000.000,1788000000.000
SellingGeneralAndAdministrativeExpense,173000000.000,172000000.000,189000000.000,174000000.000,176000000.000,173000000.000,185000000.000,185000000.000,177000000.000,172000000.000,181000000.000,195000000.000,210000000.000,190000000.000,203000000.000,200000000.000,193000000.000,198000000.000,198000000.000,215000000.000,203000000.000,199000000.000
SeveranceCosts1,,,,,,,,,,,,,1000000.000,,1000000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,0.000,0.000,0.000,,0.000,0.000,,,,,,
UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss,,,,,,,2000000.000,,,,,,,,,,,,,,,
UnrealizedGainOnForeignCurrencyDerivativesBeforeTax,,,,,,,3000000.000,4000000.000,,,,,,,,,,,,,,
