,2011-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-362000.000
AmortizationOfIntangibleAssets,14000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,135000.000
CostOfRevenue,10570000.000
Depreciation,586000.000
EarningsPerShareBasicAndDiluted,-0.340
GeneralAndAdministrativeExpense,3836000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4398000.000
IncomeTaxExpenseBenefit,-4000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-713000.000
IncreaseDecreaseInAccountsReceivable,-354000.000
IncreaseDecreaseInDeferredRevenue,-855000.000
IncreaseDecreaseInRestrictedCash,80000.000
InterestExpense,53000.000
InterestPaid,3000.000
NetCashProvidedByUsedInFinancingActivities,3651000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3651000.000
NetCashProvidedByUsedInInvestingActivities,-34000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-34000.000
NetCashProvidedByUsedInOperatingActivities,-3482000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3482000.000
NetIncomeLoss,-4394000.000
OperatingExpenses,26408000.000
OperatingIncomeLoss,-4345000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-24000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-4418000.000
OtherCostOfOperatingRevenue,115000.000
OtherSalesRevenueNet,771000.000
PaymentsOfStockIssuanceCosts,362000.000
PaymentsToAcquirePropertyPlantAndEquipment,34000.000
ProceedsFromIssuanceOfCommonStock,1962000.000
ProceedsFromIssuanceOfPrivatePlacement,2072000.000
ProvisionForDoubtfulAccounts,-10000.000
RepaymentsOfLongTermCapitalLeaseObligations,21000.000
Revenues,22063000.000
SalesRevenueNet,22063000.000
SellingAndMarketingExpense,10913000.000
SeveranceCosts,67000.000
ShareBasedCompensation,1345000.000
