,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3581000.000,5673000.000,5612000.000,8678000.000,8223000.000,7181000.000,21235000.000,12645000.000,10694000.000,10041000.000,9797000.000,11930000.000,12238000.000,18310000.000,21654000.000,19875000.000,20219000.000,19227000.000,18429000.000,17072000.000,16849000.000,19057000.000,20044000.000,22836000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2450000.000,2665000.000,2947000.000,,,,3300000.000,3525000.000,3700000.000,3939000.000,4226000.000,,,,4723000.000,,5200000.000,5400000.000,5764000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-609000.000,-520000.000,-1289000.000,-1665000.000,-290000.000,-291000.000,-294000.000,-294000.000,-294000.000,-291000.000,-295000.000,-294000.000,-292000.000,-294000.000,124000.000,-41000.000,-523000.000,-1002000.000,-825000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,,-664000.000,1557000.000,1847000.000,1666000.000,5541000.000
AssetRetirementObligation,,,,,6618000.000,6492000.000,6359000.000,6472000.000,6548000.000,6616000.000,7247000.000,7348000.000,7396000.000,7434000.000,7471000.000,7572000.000,8057000.000,8168000.000,7784000.000,7908000.000,8041000.000,8125000.000,9843000.000,9941000.000
AssetRetirementObligationCurrent,509000.000,624000.000,512000.000,458000.000,510000.000,323000.000,130000.000,1272000.000,1311000.000,1351000.000,1392000.000,1454000.000,1455000.000,1458000.000,2427000.000,2456000.000,2485000.000,2514000.000,215000.000,215000.000,215000.000,174000.000,537000.000,530000.000
AssetRetirementObligationsNoncurrent,5819000.000,5735000.000,5741000.000,5941000.000,6108000.000,6169000.000,6229000.000,5200000.000,5237000.000,5265000.000,5855000.000,5894000.000,5940000.000,5976000.000,5044000.000,5116000.000,5572000.000,5654000.000,7569000.000,7693000.000,7826000.000,7951000.000,9306000.000,9411000.000
Assets,347660000.000,327086000.000,310355000.000,1161993000.000,1137218000.000,1111205000.000,1150937000.000,1124963000.000,982371000.000,973251000.000,923066000.000,924611000.000,796270000.000,783460000.000,522958000.000,526733000.000,506615000.000,504750000.000,475085000.000,479990000.000,493104000.000,499835000.000,498318000.000,499378000.000
AssetsCurrent,94926000.000,64722000.000,47883000.000,73346000.000,48479000.000,36020000.000,91918000.000,66680000.000,57804000.000,50920000.000,46771000.000,43692000.000,42081000.000,39702000.000,39701000.000,43547000.000,55463000.000,56868000.000,54443000.000,56972000.000,64704000.000,74803000.000,78574000.000,81715000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,1763000.000,,,,,,,,,,,,,,,,,,,
