,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrentAndNoncurrent,1045000.000,1101000.000,692000.000,756000.000,340000.000,190000.000
AccountsReceivableNet,3001000.000,2916000.000,2912000.000,3310000.000,3598000.000,1058000.000
AccruedLiabilitiesCurrentAndNoncurrent,6898000.000,7751000.000,8948000.000,8389000.000,3386000.000,2870000.000
Assets,164297000.000,130158000.000,116026000.000,112451000.000,66713000.000,49063000.000
CashAndCashEquivalentsAtCarryingValue,2038000.000,2031000.000,3296000.000,2830000.000,4088000.000,13414000.000
DeferredFinanceCostsNet,439000.000,335000.000,591000.000,536000.000,461000.000,45000.000
DueToRelatedPartiesCurrentAndNoncurrent,2424000.000,3071000.000,3424000.000,3789000.000,4206000.000,4360000.000
FiniteLivedIntangibleAssetsNet,2195000.000,1943000.000,2084000.000,2044000.000,698000.000,84000.000
GeneralPartnersCapitalAccount,37333000.000,38129000.000,38437000.000,38437000.000,38437000.000,38437000.000
InventoryRealEstate,60674000.000,37218000.000,28849000.000,28861000.000,,
InvestmentBuildingAndBuildingImprovements,71363000.000,65717000.000,60946000.000,59401000.000,40048000.000,27364000.000
Land,21018000.000,17153000.000,13459000.000,13459000.000,6736000.000,5569000.000
Liabilities,155908000.000,145541000.000,136806000.000,135776000.000,84464000.000,52947000.000
LiabilitiesAndStockholdersEquity,164297000.000,130158000.000,116026000.000,112451000.000,66713000.000,49063000.000
LiabilitiesOfAssetsHeldForSale,,,,,12430000.000,
LimitedPartnersCapitalAccount,-24053000.000,-48075000.000,-52909000.000,-54894000.000,-49048000.000,-35069000.000
LimitedPartnersCapitalAccountUnitsAuthorized,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000
LimitedPartnersCapitalAccountUnitsIssued,10803839.000,10803839.000,10803839.000,10803839.000,10803839.000,10803839.000
LimitedPartnersCapitalAccountUnitsOutstanding,10803839.000,10803839.000,10803839.000,10803839.000,10803839.000,10803839.000
MinorityInterest,-4891000.000,-5437000.000,-6308000.000,-6868000.000,-7140000.000,-7252000.000
NotesAndLoansPayable,,,,,64102000.000,
NotesPayable,133523000.000,121600000.000,111724000.000,110824000.000,52084000.000,33509000.000
NotesPayableCurrent,,,,,,34400000.000
NotesPayableFairValueDisclosure,,,,,,44800000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,12018000.000,12018000.000,12018000.000,12018000.000,12018000.000,12018000.000
PartnersCapital,13280000.000,-9946000.000,-14472000.000,-16457000.000,-10611000.000,3368000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,8389000.000,-15383000.000,-20780000.000,-23325000.000,-17751000.000,-3884000.000
PrepaidExpenseAndOtherAssets,819000.000,796000.000,828000.000,823000.000,771000.000,737000.000
PropertyPlantAndEquipmentNet,584000.000,351000.000,330000.000,310000.000,271000.000,260000.000
RealEstateHeldforsale,,,,,9309000.000,
RealEstateInvestmentPropertyNet,92381000.000,82870000.000,74405000.000,72860000.000,46784000.000,32933000.000
RestrictedCashAndCashEquivalents,2166000.000,1698000.000,2731000.000,877000.000,733000.000,532000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8389000.000,-15383000.000,-20780000.000,-23325000.000,-17751000.000,-3884000.000
