,2011-09-30,2011-12-31
EarningsPerShareBasic,0.280,0.030
EarningsPerShareDiluted,0.160,0.020
GainLossOnSaleOfPropertyPlantEquipment,0.000,-5070.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000
GeneralAndAdministrativeExpense,804283.000,847673.000
InterestExpenseDebt,-699276.000,-915277.000
InvestmentIncomeInterest,162.000,0.000
NetIncomeLoss,8637372.000,909108.000
NonoperatingIncomeExpense,9398881.000,1683382.000
OilAndGasSalesRevenue,159710.000,459299.000
OperatingExpenses,921219.000,1233573.000
OperatingIncomeLoss,-761509.000,-774274.000
OtherDepreciationAndAmortization,41933.000,92435.000
OtherNonoperatingIncomeExpense,0.000,-60673.000
WeightedAverageNumberOfDilutedSharesOutstanding,55112738.000,48229720.000
WeightedAverageNumberOfSharesOutstandingBasic,31262837.000,31990066.000
