,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,-6411000.000,2458000.000,2112000.000,1151000.000
AmortizationOfDebtDiscountPremium,1385000.000,,,
CapitalExpendituresIncurredButNotYetPaid,14910000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1153000.000,,,
CommonStockDividendsPerShareDeclared,0.425,0.425,0.425,0.283
ComprehensiveIncomeNetOfTax,56624000.000,61446000.000,97824000.000,49836000.000
DeferredIncomeTaxesAndTaxCredits,5601000.000,,,
DepreciationAndAmortization,81033000.000,74337000.000,72124000.000,75589000.000
DividendsCommonStockCash,44023000.000,44024000.000,44025000.000,29348000.000
EarningsPerShareBasic,,0.590,0.940,
EarningsPerShareDiluted,,0.590,0.940,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,675000.000,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,,0.590,0.940,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,,0.590,0.940,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,56901000.000,61623000.000,98051000.000,54823000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.590,0.940,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.590,0.940,
IncomeTaxExpenseBenefit,36422000.000,36744000.000,60861000.000,34366000.000
IncomeTaxesPaid,14100000.000,,,
IncreaseDecreaseInAccountsPayable,-84274000.000,,,
IncreaseDecreaseInInventories,-20190000.000,,,
IncreaseDecreaseInOtherOperatingAssets,-4265000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-5664000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,19776000.000,,,
IncreaseDecreaseInOtherRegulatoryAssets,-72963000.000,,,
IncreaseDecreaseInReceivables,30107000.000,,,
IncreaseDecreaseInRestrictedCash,-17007000.000,,,
InterestExpense,25064000.000,23693000.000,25473000.000,24883000.000
InterestExpenseLongTermDebt,29839000.000,29822000.000,29793000.000,29580000.000
InterestExpenseOther,2355000.000,1982000.000,1891000.000,1450000.000
InterestPaidNet,22477000.000,,,
MinorityInterestInNetIncomeLossPreferredUnitHolders,490000.000,490000.000,490000.000,490000.000
NetCashProvidedByUsedInFinancingActivities,-70539000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-70539000.000,,,
NetCashProvidedByUsedInInvestingActivities,-64869000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-64869000.000,,,
NetCashProvidedByUsedInOperatingActivities,134255000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,134255000.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,56411000.000,61133000.000,97561000.000,54333000.000
OperatingExpenses,668756000.000,528953000.000,623333000.000,562101000.000
OperatingIncomeLoss,123942000.000,122458000.000,185725000.000,115127000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,213000.000,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,313000.000,263000.000,
OtherNonoperatingExpense,6770000.000,1719000.000,2224000.000,615000.000
OtherNonoperatingIncome,1215000.000,1321000.000,884000.000,-440000.000
OtherNonoperatingIncomeExpense,-5555000.000,-398000.000,-1340000.000,-1055000.000
PaymentsForProceedsFromOtherInvestingActivities,1320000.000,,,
PaymentsOfDividendsCommonStock,44023000.000,,,
PaymentsOfDividendsMinorityInterest,490000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,80556000.000,,,
ProceedsFromRepaymentsOfShortTermDebt,19500000.000,,,
ProceedsFromStockOptionsExercised,1990000.000,,,
ProfitLoss,56901000.000,61623000.000,98051000.000,54823000.000
RegulatedAndUnregulatedOperatingRevenue,792698000.000,651411000.000,809058000.000,677228000.000
RepaymentsOfLongTermDebt,21336000.000,,,
RepaymentsOfOtherLongTermDebt,412000.000,,,
ShareBasedCompensation,2265000.000,,,
TaxesExcludingIncomeAndExciseTaxes,34548000.000,28927000.000,30863000.000,31608000.000
UtilitiesOperatingExpenseGasAndPetroleumPurchased,109008000.000,37309000.000,27668000.000,47783000.000
UtilitiesOperatingExpenseMaintenanceAndOperations,121296000.000,106534000.000,113105000.000,122674000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,417000.000,388000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,103975000.000,104004000.000,103975000.000,-207963000.000
WeightedAverageNumberOfSharesOutstandingBasic,103587000.000,103587000.000,103587000.000,-207174000.000
