,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,3451000000.000
CostOfRevenue,9747000000.000
DeferredIncomeTaxExpenseBenefit,-46000000.000
DepreciationDepletionAndAmortization,221000000.000
EarningsPerShareBasic,-0.840
EffectOfExchangeRateOnCashAndCashEquivalents,-39000000.000
GrossProfit,3317000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-148000000.000
IncomeTaxExpenseBenefit,101000000.000
IncomeTaxesPaidNet,140000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,280000000.000
IncreaseDecreaseInAccountsReceivable,263000000.000
IncreaseDecreaseInDepositOtherAssets,4000000.000
IncreaseDecreaseInInventories,-122000000.000
IncreaseDecreaseInOtherOperatingAssets,-4000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-132000000.000
InterestIncomeExpenseNet,10000000.000
InterestPaidNet,3000000.000
NetCashProvidedByUsedInFinancingActivities,3364000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3364000000.000
NetCashProvidedByUsedInInvestingActivities,-231000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-231000000.000
NetCashProvidedByUsedInOperatingActivities,357000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,357000000.000
NetIncomeLoss,-249000000.000
NonoperatingIncomeExpense,-6000000.000
OperatingIncomeLoss,-142000000.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,0.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,2000000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,5000000.000
OtherNoncashIncomeExpense,-17000000.000
OtherNonoperatingIncomeExpense,-33000000.000
OtherOperatingIncomeExpenseNet,-188000000.000
PaymentsForProceedsFromOtherInvestingActivities,-6000000.000
PaymentsToAcquireProductiveAssets,200000000.000
ProceedsFromIssuanceOfCommonStock,93000000.000
ProceedsFromPaymentsForOtherFinancingActivities,14000000.000
ProfitLoss,-249000000.000
ResearchAndDevelopmentExpense,1526000000.000
Revenues,13064000000.000
SalesRevenueNet,13064000000.000
SellingGeneralAndAdministrativeExpense,1745000000.000
ShareBasedCompensation,156000000.000
WeightedAverageNumberOfSharesOutstandingBasic,297100000.000
