,2011-06-30,2011-12-31,2012-03-31
AdjustmentForAmortization,2668000.000,2808000.000,2635000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,92000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,4008000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,873000.000,
CostOfGoodsAndServicesSold,90055000.000,68971000.000,99427000.000
DividendsCommonStockCash,,-5015000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,-423000.000,
GrossProfit,39075000.000,31480000.000,37521000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13927000.000,7345000.000,16639000.000
IncomeTaxExpenseBenefit,4690000.000,3160000.000,7553000.000
InterestExpense,6174000.000,6599000.000,5055000.000
InterestIncomeDepositsWithFinancialInstitutions,418000.000,835000.000,484000.000
NetCashProvidedByUsedInFinancingActivities,,-19277000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-19277000.000,
NetCashProvidedByUsedInInvestingActivities,,-552000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-552000.000,
NetCashProvidedByUsedInOperatingActivities,,24260000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,24260000.000,
NetIncomeLoss,6812000.000,3103000.000,8039000.000
NetIncomeLossAttributableToNoncontrollingInterest,2425000.000,1082000.000,1047000.000
NonoperatingIncomeExpense,-5756000.000,-5764000.000,-4571000.000
OperatingExpenses,19392000.000,18371000.000,16311000.000
OperatingIncomeLoss,19683000.000,13109000.000,21210000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-3312000.000,
PaymentsOfDividends,,5015000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,578000.000,
ProceedsFromLinesOfCredit,,32055000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,26000.000,
ProfitLoss,9237000.000,4185000.000,9086000.000
RepaymentsOfLinesOfCredit,,32055000.000,
RepaymentsOfLongTermDebt,,14262000.000,
Revenues,129130000.000,100451000.000,136948000.000
SalesRevenueNet,129130000.000,100451000.000,136948000.000
SellingGeneralAndAdministrativeExpense,16224000.000,14326000.000,13176000.000
SponsorFees,500000.000,1237000.000,500000.000
