,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,,2200000.000,,,,2300000.000,,,,232600000.000,194200000.000,219800000.000,217000000.000,220200000.000,197200000.000,230800000.000,255600000.000,241200000.000,220100000.000,257000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,245200000.000,,,,258400000.000,,,,285400000.000,,,,353300000.000,,,,398900000.000,,,,411500000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6500000.000,3700000.000,-12100000.000,-47200000.000,-36000000.000,-48100000.000,-25800000.000,-32800000.000,-55000000.000,-72600000.000,-41800000.000,-2600000.000,6900000.000,54200000.000,-83700000.000,-260600000.000,-380200000.000,-338700000.000,-496300000.000,-522500000.000,-535400000.000,-603500000.000,-620500000.000,-763600000.000,-699100000.000,-661900000.000
AdditionalPaidInCapitalCommonStock,563500000.000,615600000.000,638100000.000,693200000.000,803800000.000,899300000.000,1017900000.000,1055400000.000,1086500000.000,1092000000.000,1259300000.000,1358100000.000,1405300000.000,2388000000.000,2494600000.000,2649400000.000,2722700000.000,3091900000.000,3193600000.000,3209400000.000,3202000000.000,3191200000.000,3239300000.000,3265500000.000,3280300000.000,3323500000.000
AllowanceForDoubtfulAccountsReceivable,,,,4800000.000,,,,6600000.000,,,,6700000.000,,,,10700000.000,,,,13300000.000,,,,12800000.000,,
Assets,3691100000.000,4581900000.000,4247200000.000,4483500000.000,4602700000.000,5133600000.000,5009300000.000,5352300000.000,5225100000.000,5562100000.000,5970200000.000,6860500000.000,7275600000.000,10019300000.000,9988000000.000,10010000000.000,9730900000.000,10716100000.000,10510400000.000,10913800000.000,10712600000.000,11384300000.000,11200300000.000,11489600000.000,11780600000.000,12569600000.000
AssetsCurrent,1749800000.000,2416000000.000,2088700000.000,2199400000.000,2225000000.000,2631800000.000,2324900000.000,2429500000.000,2301400000.000,2602600000.000,2546700000.000,2875600000.000,3198000000.000,4440300000.000,3972400000.000,3811200000.000,3594800000.000,4261400000.000,4020100000.000,4335800000.000,3939500000.000,4485600000.000,4213700000.000,4416100000.000,4483200000.000,5107200000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,219700000.000,244300000.000,265000000.000,15100000.000,79300000.000,132600000.000,295800000.000,8600000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,295200000.000,334000000.000,406700000.000,89800000.000,234100000.000,400500000.000,614300000.000,13000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,51700000.000,62200000.000,90600000.000,56300000.000,115800000.000,190200000.000,203600000.000,,1400000.000,150900000.000,223100000.000,21700000.000,82400000.000,156800000.000,252100000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,793800000.000,844000000.000,933500000.000,102700000.000,317000000.000,547000000.000,802400000.000,13700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,15200000.000,15600000.000,16900000.000,2400000.000,9900000.000,13800000.000,17300000.000,200000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,465900000.000,475400000.000,489300000.000,7300000.000,49800000.000,86200000.000,120800000.000,700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,2600000.000,300000.000,13200000.000,,-3900000.000,5500000.000,8200000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,182800000.000,200000000.000,246000000.000,35600000.000,131500000.000,210100000.000,308800000.000,5500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,498600000.000,510000000.000,526800000.000,12900000.000,82900000.000,146500000.000,188100000.000,700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets,,11100000.000,11100000.000,11200000.000,100000.000,-7900000.000,12000000.000,13900000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,32700000.000,34600000.000,37500000.000,5600000.000,33100000.000,60300000.000,67300000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,8900000.000,8900000.000,8300000.000,700000.000,2800000.000,3500000.000,4500000.000,200000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,145700000.000,637700000.000,1393900000.000,44800000.000,2408800000.000,3100600000.000,3454600000.000,110600000.000,339800000.000,596400000.000,774600000.000,80000000.000,214800000.000,357500000.000,532300000.000,212600000.000,332300000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,2600000.000,16300000.000,50300000.000,300000.000,53600000.000,67500000.000,68700000.000,2100000.000,3300000.000,3800000.000,4300000.000,3100000.000,8400000.000,10500000.000,13300000.000,2200000.000,4600000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,33600000.000,99800000.000,261400000.000,800000.000,859600000.000,953700000.000,975100000.000,19200000.000,33900000.000,103400000.000,138700000.000,7000000.000,18900000.000,62300000.000,67200000.000,11100000.000,19800000.000
