,2011-03-31
BusinessCombinationAcquisitionRelatedCosts,6712000.000
CommonStockDividendsPerShareCashPaid,0.085
CostOfGoodsSold,198142000.000
EarningsPerShareBasic,0.360
EarningsPerShareDiluted,0.350
GrossProfit,210079000.000
IncomeLossFromContinuingOperations,36365000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,53342000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.350
IncomeLossFromContinuingOperationsPerDilutedShare,0.350
IncomeLossFromDiscontinuedOperationsNetOfTax,138000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.010
IncomeTaxExpenseBenefit,16977000.000
InterestIncomeExpenseNet,-1733000.000
InvestmentIncomeInterest,537000.000
NetIncomeLoss,36503000.000
OperatingIncomeLoss,55075000.000
RestructuringCharges,293000.000
Revenues,408221000.000
SalesRevenueNet,408221000.000
SellingGeneralAndAdministrativeExpense,147999000.000
WeightedAverageNumberOfDilutedSharesOutstanding,103826000.000
WeightedAverageNumberOfSharesOutstandingBasic,102604000.000
