,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,0.000
AdjustmentForAmortization,47000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,2173000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,-4513000.000
CapitalExpendituresIncurredButNotYetPaid,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,533000.000
Depreciation,267000.000
DerivativeLossOnDerivative,350000.000
EarningsPerShareDiluted,-0.200
GainLossOnSaleOfPropertyPlantEquipment,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2277000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-220000.000
InterestExpense,1158000.000
InterestPaid,-1070000.000
InvestmentIncomeInterest,94000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,4513000.000
NetCashProvidedByUsedInFinancingActivities,15212000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15212000.000
NetCashProvidedByUsedInInvestingActivities,-183000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-183000.000
NetCashProvidedByUsedInOperatingActivities,-14496000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14496000.000
NetIncomeLoss,-19930000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-19930000.000
NonoperatingIncomeExpense,-1414000.000
OperatingExpenses,20973000.000
OtherNoncashIncome,22000.000
PaidInKindInterest,122000.000
PaymentsToAcquireInvestments,0.000
PaymentsToAcquirePropertyPlantAndEquipment,183000.000
PreferredStockDividendsAndOtherAdjustments,0.000
ProceedsFromIssuanceOfCommonStock,18451000.000
ProceedsFromRepaymentsOfDebt,-2000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,0.000
ProceedsFromStockOptionsExercised,0.000
RepaymentsOfLongTermCapitalLeaseObligations,0.000
RepaymentsOfLongTermDebt,3237000.000
ResearchAndDevelopmentExpense,13775000.000
Revenues,2457000.000
SalesRevenueNet,2457000.000
SellingGeneralAndAdministrativeExpense,7198000.000
ShareBasedCompensation,2173000.000
StockIssuedDuringPeriodValueNewIssues,18451000.000
WeightedAverageNumberOfDilutedSharesOutstanding,99131000.000
