,2011-09-30,2012-03-31,2012-06-30
AmortizationOfAcquiredIntangibleAssets,,22336.000,
AmortizationOfIntangibleAssets,,19341.000,
CashPeriodIncreaseDecrease,,3340408.000,
ComprehensiveIncomeNetOfTax,3276774.000,3145965.000,4134572.000
CostOfGoodsSold,7577946.000,7101427.000,8965880.000
Depreciation,,391155.000,
DerivativeGainOnDerivative,,,24818.000
EarningsPerShareBasic,,,0.400
EarningsPerShareBasicAndDiluted,0.010,0.420,0.400
EarningsPerShareDiluted,,,0.400
EffectOfExchangeRateOnCashAndCashEquivalents,,-113934.000,
GeneralAndAdministrativeExpense,719532.000,413372.000,462760.000
GrossProfit,4446761.000,4359320.000,5395418.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,3707624.000,3823894.000,4866385.000
IncomeTaxExpenseBenefit,607825.000,-665949.000,-886773.000
IncomeTaxesPaid,,1892553.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-203072.000,
IncreaseDecreaseInAccountsReceivable,,254810.000,
IncreaseDecreaseInAccruedTaxesPayable,,167055.000,
IncreaseDecreaseInCustomerAdvances,,77239.000,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,244.000,
IncreaseDecreaseInDueToRelatedParties,,-59325.000,
IncreaseDecreaseInInventories,,-265070.000,
IncreaseDecreaseInNotesReceivableCurrent,,1728340.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,-110.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,21535.000,
IncreaseDecreaseInPrepaidExpense,,-81422.000,
InterestExpense,-167803.000,-122638.000,-111212.000
InterestExpenseRelatedParty,-10074.000,,
InterestPaid,,122638.000,
InvestmentIncomeInterest,101544.000,104510.000,102358.000
NetCashProvidedByUsedInFinancingActivities,,-1507420.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1507420.000,
NetCashProvidedByUsedInInvestingActivities,,-269239.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-269239.000,
NetCashProvidedByUsedInOperatingActivities,,5231001.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,5231001.000,
NetIncomeLoss,3099799.000,3157945.000,3979612.000
OperatingExpenses,774035.000,465135.000,530551.000
OperatingIncomeLoss,3672726.000,3844774.000,4864867.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,176975.000,-11980.000,154960.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,111551.000,-244.000,
OtherExpenses,,,-14446.000
OtherIncome,34898.000,-20880.000,1518.000
OtherNonoperatingIncome,-320.000,-2508.000,
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,,-269239.000,
Revenues,12024707.000,11411336.000,14361298.000
SalesRevenueNet,11989809.000,11432216.000,14359780.000
SellingExpense,54503.000,51763.000,67791.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,10001.220
WeightedAverageNumberOfSharesIssuedBasic,436724592.000,7455675.000,10001220.000
WeightedAverageNumberOfSharesOutstandingBasic,,,10001220.000
