,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,359000.000,,,,332000.000,,,,339000.000,,,,333000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,82000.000,732000.000,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,13000.000,5000.000,,5000.000,14000.000,9000.000,14000.000,11000.000,8000.000,10000.000,31000.000,24000.000,11000.000,10000.000,124000.000,21000.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,2349000.000,72000.000,484000.000,441000.000,109000.000,229000.000,113000.000,1048000.000,173000.000,587000.000,204000.000,268000.000,256000.000,68000.000,203000.000,103000.000,66000.000
AmortizationOfFinancingCosts,,,37000.000,,,,37000.000,,,,37000.000,,,,37000.000,,,,,,,,28000.000
AmortizationOfIntangibleAssets,,,832000.000,828000.000,823000.000,795000.000,795000.000,795000.000,1225000.000,1401000.000,1417000.000,1419000.000,1413000.000,1530000.000,1492000.000,1498000.000,1516000.000,1516000.000,1159000.000,,,,1525000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,333405.000,245520.000,172543.000,-578925.000,296668.000,332823.000,,,320094.000,172543.000,89800.000,-437194.000,,42500.000,95692.000,,95692.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,0.370,,,0.380,-2.760,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,9747000.000,,,9828000.000,-71179000.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,141758000.000,,,152607000.000,146971000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4557000.000,,,,8164000.000,,,,7950000.000,,,,3701000.000,,,,114464000.000,,,,3857000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,-279000.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,538000.000,,,,
CommonStockDividendsPerShareCashPaid,0.155,0.155,,0.175,0.175,,,0.175,0.175,,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,1.675,0.175,0.175,0.175
CommonStockDividendsPerShareDeclared,,,,,,,,,,,0.175,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,1772000.000,8849000.000,6554000.000,5422000.000,8656000.000,8722000.000,9593000.000,-11292000.000,9012000.000,9571000.000,-72785000.000,-115000.000,8507000.000,8435000.000,10897000.000,2809000.000,-6938000.000,6784000.000,5740000.000,8218000.000,8032000.000
CostOfGoodsAndServicesSold,96290000.000,91663000.000,,104395000.000,98385000.000,,102671000.000,98629000.000,98791000.000,98558000.000,105798000.000,113653000.000,110455000.000,104858000.000,113032000.000,110131000.000,98877000.000,94194000.000,63716000.000,64208000.000,63368000.000,61646000.000,64671000.000
DeferredIncomeTaxExpenseBenefit,,,2000.000,,,,-1000.000,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-456000.000,-456000.000,,-512000.000,-513000.000,-514000.000,-513000.000,-381000.000,-381000.000,-381000.000,-381000.000,-638000.000,-637000.000,-638000.000,-638000.000,-671000.000,-670000.000,-671000.000,-671000.000,-510000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,-36000.000,-37000.000,,-36000.000,-36000.000,-37000.000,-36000.000,-36000.000,-36000.000,-36000.000,-37000.000,-21000.000,-22000.000,-21000.000,-22000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,802000.000,802000.000,,872000.000,873000.000,872000.000,873000.000,964000.000,964000.000,964000.000,964000.000,982000.000,982000.000,982000.000,982000.000,916000.000,916000.000,917000.000,916000.000,949000.000
DefinedBenefitPlanInterestCost,,,,601000.000,600000.000,,601000.000,600000.000,601000.000,600000.000,612000.000,612000.000,611000.000,612000.000,592000.000,592000.000,592000.000,593000.000,593000.000,593000.000,593000.000,593000.000,568000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,539000.000,539000.000,,520000.000,520000.000,521000.000,520000.000,274000.000,273000.000,273000.000,272000.000,552000.000,551000.000,552000.000,552000.000,639000.000,639000.000,639000.000,639000.000,400000.000
