,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalExpendituresIncurredButNotYetPaid,,,,,,,4953000.000,,,,11760000.000,,,,2042000.000,,,,5087000.000,,,,10998000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-483000.000,,,,-742000.000,,,,2139000.000,,,,48464000.000,,,,21440000.000,,,,893000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,6063000.000,6738000.000,8158000.000,5997000.000,5603000.000,6673000.000,9320000.000,8800000.000,8660000.000,6248000.000,9934000.000,8098000.000,10770000.000,10573000.000,12313000.000,12030000.000,11210000.000,9830000.000,12034000.000,12109000.000,12594000.000
DeferredIncomeTaxExpenseBenefit,,,2695000.000,,,,2252000.000,,,,4254000.000,,,,4962000.000,,,,18076000.000,,,,2704000.000
DepreciationDepletionAndAmortization,6761000.000,6921000.000,6950000.000,6823000.000,6899000.000,6949000.000,6986000.000,7036000.000,7036000.000,7067000.000,6887000.000,6972000.000,7090000.000,8151000.000,8125000.000,7842000.000,8248000.000,8337000.000,8612000.000,8204000.000,8547000.000,8667000.000,8694000.000
ElectricDomesticRegulatedRevenue,56098000.000,64940000.000,62270000.000,58372000.000,61134000.000,61533000.000,59817000.000,60832000.000,67268000.000,66110000.000,71267000.000,60741000.000,67729000.000,68751000.000,70283000.000,68038000.000,72111000.000,67432000.000,68642000.000,62019000.000,66728000.000,70243000.000,73794000.000
GainLossOnDispositionOfAssets,,768000.000,,,0.000,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,0.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4995000.000,15323000.000,9037000.000,9909000.000,11180000.000,11269000.000,7957000.000,9639000.000,13892000.000,12104000.000,12917000.000,9234000.000,14462000.000,13461000.000,16046000.000,15711000.000,18877000.000,17140000.000,16248000.000,14631000.000,18439000.000,18348000.000,18357000.000
IncomeTaxExpenseBenefit,1254000.000,4813000.000,2984000.000,3182000.000,3033000.000,5110000.000,2375000.000,2987000.000,4594000.000,3463000.000,4274000.000,3004000.000,4546000.000,4688000.000,5643000.000,5164000.000,6590000.000,5203000.000,5062000.000,4825000.000,6429000.000,6212000.000,5787000.000
IncomeTaxesPaidNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,-3696000.000,,,,1334000.000,,,,7768000.000,,,,-7951000.000,,,,2041000.000,,,,-7908000.000
IncreaseDecreaseInNotesReceivableCurrent,,,9563000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInNotesReceivableRelatedParties,,,,,,,3418000.000,,,,-6220000.000,,,,-35111000.000,,,,-13683000.000,,,,11540000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,2705000.000,,,,393000.000,,,,8111000.000,,,,-9244000.000,,,,-5725000.000,,,,-380000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,-25000.000,,,,-1182000.000,,,,1419000.000,,,,719000.000,,,,-481000.000,,,,152000.000
IncreaseDecreaseInOtherRegulatoryAssets,,,22000.000,,,,-746000.000,,,,,,,,,,,,4193000.000,,,,2170000.000
IncreaseDecreaseInRegulatoryLiabilities,,,-659000.000,,,,161000.000,,,,,,,,,,,,0.000,,,,-84000.000
InterestCostsIncurred,,4147000.000,4290000.000,4410000.000,4367000.000,4535000.000,4847000.000,4924000.000,4974000.000,4980000.000,4947000.000,4984000.000,4992000.000,5646000.000,5692000.000,5680000.000,5542000.000,5423000.000,5454000.000,5414000.000,5454000.000,6586000.000,6336000.000
InterestExpense,4533000.000,,,,,,,,,,,,,,,,,,,,,,
InterestExpenseRelatedParty,,,,,,,,,,,781000.000,,,,,,,,,,,,
InterestPaidNet,,,,,,,3098000.000,,,,3264000.000,,,,2718000.000,,,,2989000.000,,,,3014000.000
InvestmentIncomeInterest,360000.000,98000.000,24000.000,220000.000,51000.000,81000.000,27000.000,36000.000,144000.000,41000.000,58000.000,211000.000,201000.000,149000.000,104000.000,61000.000,269000.000,223000.000,202000.000,292000.000,510000.000,572000.000,707000.000
NetCashProvidedByUsedInFinancingActivities,,,-21000.000,,,,0.000,,,,-6000.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-21000.000,,,,0.000,,,,-6000.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,-16614000.000,,,,-17739000.000,,,,-15728000.000,,,,26370000.000,,,,-5272000.000,,,,-28490000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-16614000.000,,,,-17739000.000,,,,-15728000.000,,,,26370000.000,,,,-5272000.000,,,,-28490000.000
NetCashProvidedByUsedInOperatingActivities,,,16152000.000,,,,16997000.000,,,,17873000.000,,,,22094000.000,,,,26712000.000,,,,29383000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,16152000.000,,,,16997000.000,,,,17873000.000,,,,22094000.000,,,,26712000.000,,,,29383000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,9298000.000,,8643000.000,6230000.000,9916000.000,8773000.000,10403000.000,10547000.000,12287000.000,11937000.000,11186000.000,9806000.000,12010000.000,12136000.000,12570000.000
NonoperatingIncomeExpense,-4186000.000,-3852000.000,-3705000.000,-3950000.000,-4181000.000,-4350000.000,-4546000.000,-4654000.000,-4812000.000,-4740000.000,-4629000.000,-4548000.000,-4545000.000,-5318000.000,-5444000.000,-5432000.000,-4579000.000,-4685000.000,-4532000.000,-4305000.000,-3971000.000,-5106000.000,-5019000.000
OperatingExpenses,46917000.000,45765000.000,49528000.000,44513000.000,45773000.000,45914000.000,47314000.000,46539000.000,48564000.000,49266000.000,53721000.000,46959000.000,48722000.000,49972000.000,48793000.000,46895000.000,48655000.000,45607000.000,47862000.000,43083000.000,44318000.000,46789000.000,50418000.000
OperatingIncomeLoss,9181000.000,19175000.000,12742000.000,13859000.000,15361000.000,15619000.000,12503000.000,14293000.000,18704000.000,16844000.000,17546000.000,13782000.000,19007000.000,18779000.000,21490000.000,21143000.000,23456000.000,21825000.000,20780000.000,18936000.000,22410000.000,23454000.000,23376000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,21000.000,21000.000,22000.000,159000.000,17000.000,18000.000,18000.000,-675000.000,367000.000,26000.000,26000.000,93000.000,24000.000,24000.000,24000.000,-27000.000,24000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,-4000.000,-4000.000,-4000.000,-4000.000,-8000.000,-8000.000,-9000.000,-8000.000,-7000.000,-7000.000,-7000.000,-8000.000,-8000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,-10000.000,-11000.000,-10000.000,331000.000,-352000.000,-10000.000,-11000.000,-10000.000,-10000.000,-11000.000,-10000.000,-11000.000,-10000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,-6000.000,-5000.000,-6000.000,-347000.000,336000.000,-6000.000,-5000.000,-6000.000,-6000.000,-5000.000,-6000.000,-5000.000,-6000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,-7000.000,-7000.000,-8000.000,-7000.000,-15000.000,-16000.000,-15000.000,-15000.000,-14000.000,-13000.000,-14000.000,-12000.000,-14000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,11000.000,,10000.000,10000.000,10000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,6000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,-10000.000,-11000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,,11000.000,11000.000,12000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,6000.000,6000.000,6000.000,,,,,,,,,,,,,,
OtherIncome,-256000.000,15000.000,388000.000,,,,,,,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,-703000.000,,,,-389000.000,,,,1014000.000,,,,-85000.000,,,,-296000.000,,,,-559000.000
OtherNonoperatingIncomeExpense,,,,71000.000,15000.000,,82000.000,144000.000,-52000.000,,43000.000,51000.000,5000.000,,35000.000,63000.000,21000.000,,74000.000,-47000.000,48000.000,,-53000.000
PaymentsForProceedsFromOtherInvestingActivities,,,86000.000,,,,78000.000,,,,63000.000,,,,44000.000,,,,27000.000,,,,-26000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,6965000.000,,,,14243000.000,,,,21885000.000,,,,8697000.000,,,,18928000.000,,,,16976000.000
PensionAndOtherPostretirementBenefitExpense,,,957000.000,,,,774000.000,,,,324000.000,,,,601000.000,,,,443000.000,,,,205000.000
PensionContributions,,,6835000.000,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,-6000.000,,,,0.000,,,,,,,,
ProfitLoss,3741000.000,10510000.000,6053000.000,6727000.000,8147000.000,6159000.000,5582000.000,6652000.000,,,,,,,,,,,,,,,
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,155000.000,116000.000,116000.000,113000.000,88000.000,8000.000,134000.000,49000.000,45000.000,140000.000,145000.000,117000.000,165000.000,92000.000,70000.000,80000.000,434000.000,334000.000,423000.000,566000.000,606000.000,570000.000,471000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,-88000.000,,,,,,,,,,,,,,,,,,,,,,
RelatedPartyTransactionRate,,,,,,,0.018,,,,0.016,,,,0.014,,,,0.016,,,,0.015
RepaymentsOfLongTermDebt,,,21000.000,,,,0.000,,,,,,,,,,,,,,,,
ShortTermDebtInterestRateIncrease,,,,,,,0.010,,,,0.010,,,,,,,,,,,,
TaxesExcludingIncomeAndExciseTaxes,1197000.000,1080000.000,1320000.000,1146000.000,1230000.000,1057000.000,1422000.000,1238000.000,1330000.000,1274000.000,1679000.000,1371000.000,1452000.000,1440000.000,1473000.000,1579000.000,1445000.000,1474000.000,1489000.000,1749000.000,1749000.000,1625000.000,1621000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,,,6950000.000,,,,6986000.000,,,,6887000.000,,,,8125000.000,,,,8612000.000,,,,8694000.000
UtilitiesOperatingExpenseMaintenanceAndOperations,16195000.000,15470000.000,16543000.000,16776000.000,16031000.000,16485000.000,16808000.000,17141000.000,17744000.000,17164000.000,18110000.000,17338000.000,16261000.000,18647000.000,17091000.000,18121000.000,16979000.000,15897000.000,17031000.000,16906000.000,15601000.000,16846000.000,16954000.000
