,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
ContractualObligationDueInThirdYear,,,,,,,,,,,20509.000,17066.000,3432.000,,,6131.000,1540.000,
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,,1600000.000,1600000.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,,1600000.000,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,16337.000,8156.000,,,20165.000,10726.000,9289.000,
DeferredRevenueCurrent,101350.000,268013.000,318452.000,199423.000,282808.000,277502.000,348865.000,401330.000,401858.000,400471.000,261671.000,261684.000,263117.000,262123.000,247663.000,218033.000,213590.000,186038.000
DeferredTaxAssetsGross,,,,1126540.000,813571.000,877786.000,,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,,,,,8894.000,8969.000,8888.000,1231.000,1231.000,1238.000,1233.000,,,,
DeferredTaxAssetsNet,,,,170044.000,169612.000,171110.000,,8894.000,8969.000,8888.000,1231.000,1231.000,1238.000,1233.000,,,,
DeferredTaxAssetsNetNoncurrent,198606.000,200308.000,200518.000,170044.000,169612.000,171110.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,1861080.000,3254282.000,3511142.000,1232750.000,1312816.000,1593754.000,1740993.000,2567252.000,2710050.000,2896638.000,3039047.000,3371958.000,3559614.000,3869451.000,4159027.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,1112938.000,1222869.000,1307149.000,1334000.000,1698617.000,2142239.000,2555835.000,2907296.000,3137225.000,3370989.000,3781528.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,748142.000,2031413.000,2203993.000,3597000.000,3552645.000,4232776.000,4408135.000,7361710.000,7702974.000,8215564.000,8374658.000,,,,
DeferredTaxAssetsValuationAllowance,,,,1126540.000,813571.000,877786.000,1232750.000,1312816.000,1593754.000,1740993.000,2567252.000,2710050.000,2896638.000,3039047.000,3371958.000,3559614.000,3869451.000,4159027.000
Deposits,,,,,,,,,,,-5929461.000,-5929750.000,-5962214.000,-5939694.000,,,,
DiscontinuedOperationAmountsOfMaterialContingentLiabilitiesRemaining,,,,,,,,510885.000,515167.000,510545.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,510885.000,515167.000,510545.000,510487.000,510511.000,513306.000,511368.000,,,,
DueFromRelatedPartiesCurrent,22345.000,53045.000,84017.000,152394.000,210170.000,227197.000,189285.000,73716.000,31066.000,21207.000,11900.000,20650.000,28726.000,28891.000,7703.000,126818.000,3601.000,26289.000
DueFromRelatedPartiesNoncurrent,490123.000,535265.000,580577.000,191794.000,236725.000,284635.000,331330.000,,0.000,0.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,1667047.000,1786939.000,1739000.000,,,,,,,,,879567.000,845318.000,828096.000,832248.000
EquityMethodInvestments,39812.000,40154.000,40196.000,40001.000,39900.000,40252.000,24406.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,10915.000,13516.000,,,,,,15286.000,17583.000,19988.000,21605.000,18378.000,,,
FiniteLivedIntangibleAssetsGross,,,,17362.000,17719.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,6447.000,4203.000,,,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,,,,,,,,540000.000,
IntangibleAssetsNetExcludingGoodwill,6354.000,4432.000,2192.000,6447.000,4203.000,1992.000,,2507.000,211.000,,2975.000,3986.000,1699.000,,,,,
InventoryFinishedGoods,,,,225122.000,211218.000,225641.000,221265.000,42095.000,46808.000,46189.000,2911.000,144182.000,137431.000,159321.000,67787.000,48959.000,65129.000,133179.000
InventoryNet,2142775.000,1956031.000,1975408.000,1819905.000,2939500.000,1970452.000,412552.000,262735.000,263025.000,267913.000,233412.000,332098.000,355338.000,390210.000,285981.000,263127.000,576027.000,586966.000
InventoryRawMaterials,,,,1590531.000,1586234.000,1583247.000,185785.000,216266.000,211806.000,217353.000,226130.000,183545.000,213512.000,226511.000,126006.000,125569.000,424105.000,449625.000
InventorySuppliesNetOfReserves,,,,4252.000,4241.000,4279.000,5502.000,4374.000,4411.000,4371.000,4371.000,4371.000,4395.000,4378.000,4399.000,4228.000,4141.000,4162.000
InventoryValuationReserves,,,,,,,,,,171110.000,,,,,,,,
Liabilities,4789816.000,5695009.000,6034482.000,5646762.000,6166054.000,6634067.000,6751667.000,6958193.000,13780856.000,14308740.000,14422758.000,14826446.000,15755976.000,16169102.000,18015763.000,19097081.000,19931257.000,21405085.000
LiabilitiesAndStockholdersEquity,9569959.000,10139350.000,10278506.000,8173269.000,7314559.000,7571447.000,6289519.000,5585085.000,11757826.000,11605120.000,8820291.000,8908638.000,9033321.000,8922134.000,8344160.000,8589935.000,8494546.000,8669569.000
LiabilitiesCurrent,2963189.000,4857423.000,5178771.000,5096921.000,4653220.000,5248644.000,5144800.000,4759391.000,12383712.000,12924132.000,13038307.000,13441929.000,14363879.000,14782262.000,17502003.000,17003326.000,19987562.000,20918965.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,,513760.000,493755.000,483695.000,486120.000
LoansPayableCurrent,314718.000,317415.000,317748.000,316211.000,315408.000,318193.000,319035.000,325309.000,328036.000,325092.000,325055.000,325071.000,326851.000,325616.000,327139.000,314401.000,307996.000,309540.000
MachineryAndEquipmentGross,,,,,,,,,,6161798.000,,,,,,,,
NotesPayableCurrent,,,,,,,,52863.000,6119238.000,6064333.000,,,,,1593996.000,1795767.000,1689086.000,1650292.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,1739000.000,1728467.000,1227422.000,1228768.000,1161395.000,1389124.000,1312945.000,1527469.000,1660548.000,1593996.000,1795767.000,1689086.000,1650292.000
NotesPayableToBankCurrent,251774.000,1269660.000,1270991.000,1264842.000,315408.000,,,,,,,,,,,,,
NotesPayableToBankNoncurrent,1007097.000,0.000,0.000,,946222.000,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,4931000.000,5251262.000,6375015.000,6963970.000,10269006.000,10840199.000,11586553.000,12156186.000,13487832.000,14238455.000,15477805.000,16636108.000
OtherInvestments,,,,,,,,24886.000,25095.000,24870.000,,,,,,,,
OtherLoansPayableCurrent,,,,,,,,,,,1984219.000,1984315.000,2327784.000,1987643.000,3997629.000,3820220.000,3334489.000,3124239.000
OtherLongTermNotesPayable,,,,,,795480.000,797588.000,813271.000,,,,,,,,,,
OtherNotesPayableCurrent,1140736.000,1411132.000,1457103.000,1667047.000,1786939.000,477290.000,478553.000,487965.000,1312142.000,1300369.000,1984219.000,1984315.000,2327784.000,1987643.000,3997629.000,3820220.000,3334489.000,3124239.000
PrepaidExpenseCurrent,751868.000,494440.000,535479.000,311251.000,410336.000,342156.000,438595.000,417140.000,396899.000,393338.000,73745.000,66275.000,74152.000,73872.000,1549.000,1489.000,1458.000,1466.000
PropertyPlantAndEquipmentGross,,,,2431697.000,2425815.000,2447163.000,2453621.000,1909089.000,8142608.000,8069621.000,1906307.000,1906398.000,1920282.000,1917466.000,1923624.000,1850768.000,1808109.000,1818576.000
PropertyPlantAndEquipmentNet,2645726.000,2617755.000,2568494.000,1629664.000,1575060.000,1537085.000,1504494.000,1509652.000,7612802.000,7613549.000,1458558.000,1430594.000,1427972.000,1407054.000,1398425.000,1332325.000,1269648.000,1251423.000
RetailRelatedInventoryPackagingAndOtherSupplies,,,,,,,,,,,,,,,87789.000,84371.000,82652.000,
RetainedEarningsAccumulatedDeficit,-3248184.000,-3670127.000,-3952089.000,-5761409.000,-7154611.000,-7411471.000,-8830981.000,-9663295.000,-10275344.000,-10864299.000,-14169335.000,-14740528.000,-15486882.000,-16056515.000,-18073829.000,-18824452.000,-20603802.000,-21222105.000
SecuredDebt,,,,,,,,,6217586.000,6161798.000,,,,,,,,
SharePrice,,,,0.250,,,,,,,,,,,,,,
ShortTermDebtPercentageBearingFixedInterestRate,,,,,,,,,,,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030
ShortTermDebtPercentageBearingVariableInterestRate,,,,0.120,,,,,,,,,,,0.184,,,
StockholdersEquity,,,,2526507.000,1148505.000,937380.000,-462148.000,-1373108.000,-2023030.000,-2703620.000,-5602467.000,-5917808.000,-6722655.000,-7246968.000,-9671603.000,-10507146.000,-11976711.000,-12735516.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4780143.000,4444341.000,4244024.000,2526507.000,1148505.000,937380.000,-462148.000,-1373108.000,-2023030.000,-2703620.000,-5602467.000,-5917808.000,-6722655.000,-7246968.000,-9671603.000,-10507146.000,-11436711.000,-12735516.000
TaxesPayableCurrent,249776.000,255115.000,265558.000,291760.000,273180.000,285600.000,111574.000,149283.000,162122.000,149038.000,72505.000,70117.000,72225.000,70235.000,71034.000,68297.000,66533.000,66873.000
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,,,,,,,,3406.000,,,,,,,,,,
