,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-29273.000,,,,-100256.000
CostOfGoodsSold,,,,,125818.000
Depreciation,46989.000,47444.000,46949.000,46977.000,46977.000
EarningsPerShareBasicAndDiluted,-0.000,-0.010,0.000,-0.010,-0.000
GrossProfit,,,,,-6318.000
IncomeLossFromContinuingOperations,-243710.000,-452256.000,-270928.000,-201812.000,-186368.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-249715.000,-458464.000,-278134.000,-210886.000,-196838.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,80135.000,,,,107806.000
IncreaseDecreaseInInventories,,,,,-112657.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,151.000,,,,-6089.000
IncreaseDecreaseInPrepaidRent,303.000,,,,-24.000
InterestExpenseLongTermDebt,1375.000,2749.000,1600.000,654.000,1963.000
InterestExpenseRelatedParty,4713.000,4833.000,5534.000,6618.000,7175.000
InterestIncomeExpenseNet,-6005.000,-6208.000,-7207.000,-9073.000,-10469.000
NetCashProvidedByUsedInFinancingActivities,103400.000,,,,50341.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,103400.000,,,,50341.000
NetCashProvidedByUsedInInvestingActivities,-14890.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-14890.000,,,,
NetCashProvidedByUsedInOperatingActivities,-117783.000,,,,-150597.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-117783.000,,,,-150597.000
OperatingExpenses,243710.000,452256.000,270928.000,201812.000,180050.000
PaymentsToAcquirePropertyPlantAndEquipment,14890.000,,,,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,103400.000,,,,48841.000
ProceedsFromNotesPayable,,,,,1500.000
ProceedsFromUnsecuredNotesPayable,136376.000,,,,
ProfitLoss,-249715.000,-458464.000,-278134.000,-210886.000,-196838.000
SalesRevenueGoodsGross,,,,,119500.000
SellingGeneralAndAdministrativeExpense,196721.000,404812.000,223979.000,154835.000,175883.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,68684565.000,68815000.000,68815000.000,-137532442.000,68815000.000
