,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1189000000.000,1125000000.000,1138000000.000,1250000000.000,935000000.000,917000000.000,1020000000.000,1137000000.000,950000000.000,909000000.000,980000000.000,1168000000.000,1143000000.000,852000000.000,848000000.000,952000000.000,945000000.000,842000000.000,705000000.000,726000000.000,670000000.000,589000000.000,685000000.000,1000000000.000,724000000.000
AccountsReceivableNetCurrent,1837000000.000,1695000000.000,1646000000.000,1780000000.000,1539000000.000,1494000000.000,1510000000.000,1621000000.000,1758000000.000,1514000000.000,1499000000.000,1695000000.000,1805000000.000,1476000000.000,1339000000.000,1514000000.000,1589000000.000,1334000000.000,1289000000.000,1200000000.000,1175000000.000,1140000000.000,1259000000.000,1523000000.000,1361000000.000
AccruedInvestmentIncomeReceivable,,,,48000000.000,,,,5000000.000,,,,5000000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,720000000.000,582000000.000,647000000.000,648000000.000,,,,636000000.000,,,,609000000.000,,,,566000000.000,,527000000.000,553000000.000,515000000.000,583000000.000,561000000.000,800000000.000,798000000.000,779000000.000
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,28000000.000,,,,87000000.000,,,,,,,,,
AccumulatedDeferredInvestmentTaxCredit,,,,,,,,,,,,,,,,,,,,,,,,48000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,13308000000.000,13512000000.000,13744000000.000,13320000000.000,13564000000.000,13768000000.000,13831000000.000,13548000000.000,13753000000.000,14013000000.000,14241000000.000,14341000000.000,14596000000.000,14811000000.000,15048000000.000,15136000000.000,15494000000.000,15780000000.000,16067000000.000,16222000000.000,16531000000.000,16808000000.000,19394000000.000,19592000000.000,20012000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-21000000.000,-27000000.000,-121000000.000,-54000000.000,58000000.000,29000000.000,-77000000.000,-122000000.000,-136000000.000,-31000000.000,-114000000.000,-288000000.000,-278000000.000,-353000000.000,-442000000.000,-178000000.000,-177000000.000,-146000000.000,-206000000.000,-176000000.000,-186000000.000,-241000000.000,-261000000.000,-280000000.000,-260000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,1081000000.000,,,,510000000.000,,,,782000000.000,,,,797000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-327000000.000,-329000000.000,-499000000.000,-610000000.000,-411000000.000,-455000000.000,-507000000.000,-877000000.000,-820000000.000,-483000000.000,-536000000.000,-324000000.000,-299000000.000,-317000000.000,-417000000.000,-416000000.000,-409000000.000,-386000000.000,-501000000.000,-474000000.000,-463000000.000,-493000000.000,-471000000.000,-799000000.000,-735000000.000
AdditionalCollateralAggregateFairValue,103000000.000,112000000.000,66000000.000,88000000.000,71000000.000,32000000.000,31000000.000,110000000.000,58000000.000,50000000.000,48000000.000,146000000.000,38000000.000,79000000.000,117000000.000,20000000.000,16000000.000,18000000.000,14000000.000,12000000.000,7000000.000,4000000.000,7000000.000,,
