,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-08-31,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
ProfitLoss,-4964.000,-7589.000,-8060.000,-3198.000,-1310.000,-5571.000,-6387.000,4598.000,1908.000,-7045.000,-18586.000,-4198.000,-9748.000,,,,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,,,,,,,,,,,,,,,,,,,4472.000
ResearchAndDevelopmentExpense,,,,,,,,,,,,,,116093.000,415568.000,433629.000,368403.000,236840.000,496538.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,,,,,,,331334.000,,,,550000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,,,,,,,,,,,,,,,,,,,22548.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,,,,,,,314667.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,-1000000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,2.970,,,,2.820
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,,6.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,0.800,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,6.000,,,,5.250
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,,,,,,,,,6.000,,,,5.250
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,,,,,,,1123266.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,,,,,,,5897188.000
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,-20493.000,,,,9976.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,126063200.000,2521264.000,11638510.000,30442256.000,31176269.000,31390807.000,-61907328.000,31442283.000
