,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,34000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3828000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,7414000.000
AllocatedShareBasedCompensationExpense,3828000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2962280.000
CapitalExpendituresIncurredButNotYetPaid,84000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,945000.000
ComprehensiveIncomeNetOfTax,-36369000.000
CostsAndExpenses,36976000.000
Depreciation,594000.000
DividendsCommonStock,0.000
EarningsPerShareBasicAndDiluted,-2.360
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.190
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.230
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.080
GeneralAndAdministrativeExpense,7620000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-11375000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-36375000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-25000000.000
IncomeTaxExpenseBenefit,0.000
IncreaseDecreaseInAccountsPayable,518000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,2814000.000
IncreaseDecreaseInOtherNoncurrentAssets,869000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,695000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-290000.000
NetCashProvidedByUsedInFinancingActivities,71358000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,71358000.000
NetCashProvidedByUsedInInvestingActivities,-42556000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-42556000.000
NetCashProvidedByUsedInOperatingActivities,-27857000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-27857000.000
NetIncomeLoss,-36375000.000
OperatingIncomeLoss,-36976000.000
OperatingLeasesRentExpenseNet,584000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,6000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,6000.000
PaymentsToAcquireAvailableForSaleSecurities,258281000.000
PaymentsToAcquirePropertyPlantAndEquipment,2199000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,213725000.000
ProceedsFromRepurchaseOfEquity,71354000.000
ProceedsFromSaleOfAvailableForSaleSecurities,4199000.000
ProceedsFromStockOptionsExercised,4000.000
ResearchAndDevelopmentExpense,29356000.000
ShareBasedCompensation,3828000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.846
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.016
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,216000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,10.780
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,3195000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,8.020
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,125780000.000
StockIssuedDuringPeriodValueStockOptionsExercised,4000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,463000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,6000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,7000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15422041.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,766939.000
WeightedAverageNumberOfSharesIssuedBasic,16188980.000
