,2011-04-29,2011-07-29,2011-10-28,2012-02-03,2012-05-04,2012-08-03,2012-11-02,2013-02-01,2013-05-03,2013-08-02,2013-11-01,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-02-03,2017-05-05
AccountsPayableCurrent,933710000.000,1122949000.000,1132544000.000,1064087000.000,985924000.000,1143857000.000,1199727000.000,1261607000.000,1138395000.000,1254856000.000,1251394000.000,1286484000.000,1222680000.000,1395780000.000,1394873000.000,1388154000.000,1435367000.000,1536610000.000,1470107000.000,1494225000.000,1447223000.000,1720772000.000,1948111000.000,1557596000.000,1622776000.000
AccruedIncomeTaxesCurrent,32217000.000,810000.000,1111000.000,44428000.000,50355000.000,665000.000,997000.000,95387000.000,70540000.000,17980000.000,639000.000,59148000.000,121277000.000,23922000.000,33215000.000,59400000.000,108948000.000,41348000.000,30462000.000,32870000.000,122148000.000,22660000.000,5721000.000,63393000.000,208972000.000
AccruedLiabilitiesCurrent,380422000.000,366623000.000,414977000.000,397075000.000,360349000.000,366271000.000,392439000.000,357438000.000,359038000.000,412854000.000,414881000.000,368578000.000,394827000.000,427269000.000,442859000.000,413760000.000,393507000.000,443164000.000,473528000.000,467122000.000,440697000.000,474426000.000,504427000.000,500866000.000,459105000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,2900000.000,,,,3600000.000,,,,4300000.000,,,,2500000.000,,,,2800000.000,,,,3400000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,886025000.000,,,,1138233000.000,,,,1372611000.000,,,,1637482000.000,,,,1906424000.000,,,,2160546000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-15595000.000,-10982000.000,-7876000.000,-5191000.000,-2662000.000,-5171000.000,-4608000.000,-2938000.000,-11706000.000,-10497000.000,-10331000.000,-9910000.000,-9512000.000,-8808000.000,-8153000.000,-7327000.000,-6569000.000,-6214000.000,-6013000.000,-5807000.000,-5607000.000,-5406000.000,-5206000.000,-4990000.000,-4789000.000
AdditionalPaidInCapitalCommonStock,2948506000.000,2951761000.000,2957267000.000,2960940000.000,2967014000.000,2973160000.000,2983323000.000,2991351000.000,2992981000.000,2998785000.000,3004582000.000,3009226000.000,3016262000.000,3027985000.000,3038621000.000,3048806000.000,3070518000.000,3085637000.000,3095790000.000,3107283000.000,3124110000.000,3136683000.000,3144632000.000,3154606000.000,3157322000.000
Assets,9714864000.000,9529103000.000,9735882000.000,9688520000.000,9770208000.000,10103474000.000,10273677000.000,10367682000.000,10493697000.000,10699630000.000,10775974000.000,10867524000.000,10601884000.000,10825794000.000,10877372000.000,11224104000.000,10956550000.000,11195195000.000,11288293000.000,11257885000.000,11316384000.000,11617370000.000,11917076000.000,11672298000.000,11796355000.000
AssetsCurrent,2506897000.000,2272781000.000,2392855000.000,2275074000.000,2273735000.000,2514444000.000,2618192000.000,2677113000.000,2724476000.000,2864743000.000,2904302000.000,3205607000.000,2943346000.000,3140631000.000,3179132000.000,3532609000.000,3244900000.000,3424847000.000,3488775000.000,3432410000.000,3477346000.000,3708051000.000,3968512000.000,3677771000.000,3748949000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,20500000.000,19400000.000,11100000.000,7000000.000,8800000.000,7900000.000,5000000.000,6200000.000,4500000.000,4500000.000,4200000.000,3800000.000,3000000.000,2200000.000,1200000.000,300000.000,,,,,,,,
CapitalLeaseObligationsCurrent,,963000.000,763000.000,590000.000,459000.000,344000.000,891000.000,892000.000,909000.000,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,29000000.000,,,,29800000.000,,,,29800000.000,,,,29800000.000,,,,29800000.000,,,,29800000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,7400000.000,,,,10100000.000,,,,8700000.000,,,,7400000.000,,,,5900000.000,,,,4500000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,5100000.000,,,,7700000.000,,,,6800000.000,,,,5900000.000,,,,4800000.000,,,,3600000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,7300000.000,,,,6900000.000,,,,8700000.000,,,,10600000.000,,,,12400000.000,,,,14300000.000,
CashAndCashEquivalentsAtCarryingValue,602463000.000,113050000.000,118580000.000,126126000.000,132530000.000,134157000.000,142580000.000,140809000.000,155526000.000,169220000.000,165717000.000,505566000.000,166330000.000,172474000.000,216155000.000,579823000.000,225116000.000,180525000.000,182514000.000,157947000.000,187687000.000,185033000.000,200236000.000,187915000.000,205977000.000
CommonStockParOrStatedValuePerShare,,,,0.875,,,,0.875,,,,0.875,,,,0.875,,,,0.875,,,,0.875,
CommonStockSharesAuthorized,,,,1000000000.000,,,,1000000000.000,,,,1000000000.000,,,,1000000000.000,,,,1000000000.000,,,,1000000000.000,
CommonStockSharesIssued,,,,338089000.000,,,,327069000.000,,,,317058000.000,,,,303447000.000,,,,286694000.000,,,,275212000.000,
CommonStockSharesOutstanding,,,,338089000.000,,,,327069000.000,,,,317058000.000,,,,303447000.000,,,,286694000.000,,,,275212000.000,
CommonStockValue,298844000.000,298842000.000,299514000.000,295828000.000,290782000.000,291983000.000,287613000.000,286185000.000,286464000.000,283120000.000,280215000.000,277424000.000,265379000.000,265458000.000,265495000.000,265514000.000,260111000.000,257968000.000,254697000.000,250855000.000,249096000.000,246983000.000,244457000.000,240811000.000,239947000.000
CreditAndDebitCardReceivablesAtCarryingValue,,,,38700000.000,,,,45200000.000,,,,44000000.000,,,,58500000.000,,,,59500000.000,,,,73900000.000,
DebtAndCapitalLeaseObligations,,,,2618481000.000,,,3024258000.000,2772228000.000,2836212000.000,2871065000.000,2924912000.000,2818754000.000,,,,2740585000.000,,,3106690000.000,2970554000.000,,,,3211526000.000,3033278000.000
DeferredCompensationCashbasedArrangementsLiabilityClassifiedNoncurrent,,,,17570000.000,,,,18404000.000,,,,17604000.000,,,,20266000.000,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,19151000.000,18100000.000,,,,14094000.000,18894000.000
DeferredIncomeTaxLiabilities,,,,,,,,814820000.000,,,,809682000.000,,,,810841000.000,,,,834040000.000,,,,844719000.000,
DeferredRentCredit,,,,31300000.000,,,,43600000.000,,,,49500000.000,,,,54600000.000,,,,57900000.000,,,,61100000.000,
DeferredRentCreditNoncurrent,,,,,,,,,,,,,,,,,,,,57017000.000,,,,61082000.000,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,,,,,,26186000.000,,,,24385000.000,,,,22637000.000,,,,20872000.000,
DeferredTaxAssetsDerivativeInstruments,,,,4479000.000,,,,1883000.000,,,,4921000.000,,,,4318000.000,,,,3702000.000,,,,3175000.000,
DeferredTaxAssetsGross,,,,146417000.000,,,,146357000.000,,,,175254000.000,,,,186828000.000,,,,195559000.000,,,,191878000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-660718000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,-3722000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-656996000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,141536000.000,,,,144527000.000,,,,173861000.000,,,,183983000.000,,,,194085000.000,,,,191878000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,33000.000,,,,645000.000,,,,282000.000,,,,87000.000,,,,,,,,,
DeferredTaxAssetsOther,,,,16010000.000,,,,13914000.000,,,,15094000.000,,,,3463000.000,,,,9440000.000,,,,12591000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,7851000.000,,,,9276000.000,,,,8666000.000,,,,8842000.000,,,,8200000.000,,,,7626000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,16686000.000,,,,15399000.000,,,,3385000.000,,,,14866000.000,,,,19902000.000,,,,15170000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,17623000.000,,,,17988000.000,,,,18908000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,11125000.000,,,,15450000.000,,,,17375000.000,,,,19360000.000,,,,20793000.000,,,,24077000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,6735000.000,,,,5727000.000,,,,9067000.000,,,,5146000.000,,,,8139000.000,,,,6958000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,70180000.000,,,,72442000.000,,,,78557000.000,,,,76197000.000,,,,72676000.000,,,,72990000.000,
DeferredTaxAssetsValuationAllowance,,,,4881000.000,,,,1830000.000,,,,1393000.000,,,,2845000.000,,,,1474000.000,,,,,
DeferredTaxLiabilities,,,,802254000.000,,,,670293000.000,,,,635821000.000,,,,626858000.000,,,,,,,,,
DeferredTaxLiabilitiesCurrent,39842000.000,35606000.000,22826000.000,3722000.000,14166000.000,15546000.000,39785000.000,23223000.000,31520000.000,28573000.000,35190000.000,21795000.000,23545000.000,21434000.000,38858000.000,25268000.000,33808000.000,32306000.000,16128000.000,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,,67246000.000,,,,64481000.000,,,,73188000.000,,,,72456000.000,,,,65844000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,435529000.000,,,,433130000.000,,,,433328000.000,,,,433548000.000,,,,434045000.000,
DeferredTaxLiabilitiesNoncurrent,606071000.000,624034000.000,647329000.000,656996000.000,649532000.000,651521000.000,655910000.000,647070000.000,646462000.000,647780000.000,643206000.000,614026000.000,600239000.000,582883000.000,569055000.000,601590000.000,598248000.000,578084000.000,568238000.000,639955000.000,647626000.000,647372000.000,637135000.000,652841000.000,662485000.000
DeferredTaxLiabilitiesOther,,,,3539000.000,,,,4498000.000,,,,2084000.000,,,,1794000.000,,,,7417000.000,,,,10400000.000,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,,,,,6809000.000,,,,2343000.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,287447000.000,,,,294204000.000,,,,307644000.000,,,,302531000.000,,,,320619000.000,,,,334430000.000,
DerivativeNetLiabilityPositionAggregateFairValue,,20500000.000,19400000.000,11100000.000,7000000.000,8800000.000,7900000.000,5000000.000,6200000.000,4500000.000,4500000.000,4200000.000,3800000.000,3000000.000,2200000.000,1200000.000,300000.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,76989000.000,,,,76981000.000,,,,47909000.000,,,,78645000.000,,,,111191000.000,,,,91243000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,27700000.000,,,,53500000.000,,,,55200000.000,,,,48200000.000,,,,53700000.000,
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,,,,122169000.000,,,,106917000.000,,,,64644000.000,,,,18218000.000,,,,4379000.000,,,,3658000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,85415000.000,,,,87074000.000,,,,56699000.000,,,,16048000.000,,,,3085000.000,,,,2699000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,11900000.000,,,,5800000.000,,,,900000.000,,,,300000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,200000.000,,,,200000.000,,,,200000.000,,,,100000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,300000.000,,,,200000.000,,,,200000.000,,,,200000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,900000.000,,,,300000.000,,,,200000.000,,,,200000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,5800000.000,,,,900000.000,,,,300000.000,,,,200000.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,36754000.000,,,,19843000.000,,,,7945000.000,,,,2170000.000,,,,1294000.000,,,,959000.000,
Goodwill,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000,4338589000.000
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,,,,,-20700000.000,-19300000.000,,,,,-5100000.000,-5100000.000,-5100000.000,,,,,,,,,,,
IncomeTaxesReceivable,,43435000.000,48807000.000,,5210000.000,89473000.000,13554000.000,,,7894000.000,9786000.000,,,4237000.000,,,,14646000.000,11877000.000,6843000.000,6827000.000,22985000.000,54586000.000,11050000.000,10492000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,1199200000.000,,,,1199700000.000,,,,1199700000.000,,,,1199700000.000,,,,1199700000.000,,,,1199700000.000,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,1264344000.000,,,,1217918000.000,,,,1204079000.000,,,,1203358000.000,
IntangibleAssetsNetExcludingGoodwill,1251289000.000,1245773000.000,1240733000.000,1235954000.000,1231866000.000,1227499000.000,1223407000.000,1219543000.000,1215999000.000,1212821000.000,1210077000.000,1207645000.000,1205598000.000,1203904000.000,1202651000.000,1201870000.000,1201428000.000,1201241000.000,1201110000.000,1200994000.000,1200904000.000,1200816000.000,1200734000.000,1200659000.000,1200597000.000
