,2011-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-60000.000
AmortizationOfFinancingCostsAndDiscounts,1069000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-12538000.000
CostOfGoodsAndServicesSold,233619000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,0.000
DeferredIncomeTaxExpenseBenefit,4950000.000
DepreciationDepletionAndAmortization,10017000.000
DerivativeLossOnDerivative,2621000.000
EarningsPerShareBasic,0.440
EarningsPerShareDiluted,0.430
EffectOfExchangeRateOnCashAndCashEquivalents,917000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1077000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1077000.000
GrossProfit,173044000.000
IncomeLossFromEquityMethodInvestments,151000.000
IncomeTaxExpenseBenefit,27739000.000
IncreaseDecreaseInAccountsPayable,-11543000.000
IncreaseDecreaseInAccountsReceivable,17022000.000
IncreaseDecreaseInAccruedLiabilities,-21552000.000
IncreaseDecreaseInInterestPayableNet,11624000.000
IncreaseDecreaseInInventories,8821000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-11340000.000
NetCashProvidedByUsedInFinancingActivities,-13000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-13000.000
NetCashProvidedByUsedInInvestingActivities,-53076000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53076000.000
NetCashProvidedByUsedInOperatingActivities,39634000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,39634000.000
NetIncomeLoss,55457000.000
NonoperatingIncomeExpense,-10599000.000
OperatingExpenses,79249000.000
OperatingIncomeLoss,93795000.000
OtherSalesRevenueNet,7683000.000
PaymentsForProceedsFromOtherInvestingActivities,-190000.000
PaymentsForRepurchaseOfCommonStock,2199000.000
PaymentsOfFinancingCosts,0.000
PaymentsToAcquirePropertyPlantAndEquipment,53266000.000
ProceedsFromLinesOfCredit,302000.000
ProceedsFromStockOptionsExercised,1314000.000
ProvisionForDoubtfulAccounts,570000.000
RepaymentsOfLinesOfCredit,302000.000
RepaymentsOfLongTermCapitalLeaseObligations,205000.000
ResearchAndDevelopmentExpense,16532000.000
Revenues,406663000.000
SalesRevenueGoodsNet,398980000.000
SalesRevenueNet,406663000.000
SellingGeneralAndAdministrativeExpense,62717000.000
ShareBasedCompensation,2212000.000
