,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,,,,,,,,309280.000,,,,309278.000,,,,309279.000,,,,309278.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,,-491098.000,,,,309278.000,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,0.000,,,,176854.000,,,,0.000,,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,468739.000,,,,,,,,,,,,,,,,,,,,
IncomeLossAttributableToParent,208111.000,,,,,,,,,,,,,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerOutstandingLimitedPartnershipUnit,8.260,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,155327.000,146049.000,125829.000,147102.000,-156231.000,171925.000,152340.000,165123.000,-285331.000,117783.000,-148758.000,68251.000,135560.000,132404.000,132152.000,141118.000,94225.000,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,6.170,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,6.060,6.570,,4.690,-5.930,2.720,5.410,5.280,5.280,5.640,3.810,,,,,6.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,2.090,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,-0.170,4.560,,9.020,13.210,2.580,0.260,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,69751.000,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,23005.000,335638.000,,,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,5.890,11.130,,13.710,7.280,5.300,5.670,5.280,5.280,5.640,3.810,5.820,5.770,6.260,6.780,
IncreaseDecreaseInAccountsPayableRelatedParties,,123217.000,,,,13731.000,,,,-47481.000,,,,25881.000,,,,8858.000,,,,46399.000
IncreaseDecreaseInDeferredRevenue,,20324.000,,,,9455.000,,,,8784.000,,,,30029.000,,,,43242.000,,,,43242.000
IncreaseDecreaseInReceivables,,-18.000,,,,14958.000,,,,0.000,,,,,,,,,,,,
InvestmentIncomeInterest,24473.000,25711.000,25980.000,25535.000,24806.000,23886.000,23760.000,23299.000,-1869.000,1624.000,1735.000,2151.000,926.000,899.000,1009.000,1086.000,970.000,978.000,949.000,939.000,924.000,915.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,0.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,4326.000,,,,-8518.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,4326.000,,,,-8518.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,452538.000,,,,312368.000,,,,226382.000,,,,341245.000,,,,349547.000,,,,390901.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,452538.000,,,,312368.000,,,,226382.000,,,,341245.000,,,,349547.000,,,,390901.000
NetIncomeLossAllocatedToGeneralPartners,6243.000,13140.000,12611.000,12755.000,13716.000,5158.000,4439.000,8794.000,16736.000,6352.000,9484.000,8662.000,9377.000,3972.000,3965.000,4233.000,2827.000,4335.000,4278.000,4642.000,5012.000,4450.000
NetIncomeLossAllocatedToLimitedPartners,201868.000,656079.000,478539.000,312628.000,-79864.000,166767.000,143524.000,271257.000,412573.000,334072.000,177396.000,129021.000,137753.000,128432.000,128187.000,136885.000,91398.000,140181.000,138315.000,150095.000,162034.000,143879.000
OperatingCostsAndExpenses,7361.000,,13109.000,6113.000,,,15676.000,5528.000,,13453.000,12427.000,7386.000,4034.000,13402.000,13802.000,7023.000,5086.000,12624.000,14644.000,6170.000,2053.000,15323.000
OperatingExpenses,167268.000,166502.000,204165.000,209070.000,515447.000,186372.000,209608.000,176729.000,435724.000,180565.000,449104.000,242901.000,204406.000,207533.000,207896.000,199006.000,248147.000,199098.000,201948.000,189794.000,181835.000,200543.000
OperatingIncomeLoss,130854.000,120338.000,99849.000,121567.000,-181037.000,148039.000,128580.000,141824.000,-283462.000,116159.000,-150493.000,66100.000,134634.000,131505.000,131143.000,140032.000,93255.000,143538.000,141644.000,153798.000,166122.000,147414.000
OperatingLeasesIncomeStatementLeaseRevenue,298122.000,286840.000,304014.000,330637.000,334410.000,334411.000,338188.000,318553.000,152262.000,296724.000,298611.000,309001.000,339040.000,339038.000,339039.000,339038.000,341402.000,342636.000,343592.000,343592.000,347957.000,347957.000
OtherDepreciationAndAmortization,,108499.000,,,,132215.000,,,,124514.000,,,,152931.000,,,,152931.000,,,,152931.000
PartnersCapitalAccountDistributions,,-309280.000,,,,,,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,,612308.000,,,,460795.000,,,,308654.000,,,,306571.000,,,,308862.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,8518.000,,,,,,,,,,,,
ProceedsFromCollectionOfNotesReceivable,,,,,,4326.000,,,,0.000,,,,,,,,50826.000,,,,0.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,0.000,,,,0.000,,,,,,,,
ProceedsFromSaleOfRealEstateHeldforinvestment,,1307394.000,,,,0.000,,,,422299.000,,,,0.000,,,,,,,,
ProfitLoss,,669219.000,491150.000,325383.000,-66148.000,171925.000,147963.000,280051.000,429309.000,340424.000,186880.000,137683.000,147130.000,132404.000,132152.000,141118.000,94225.000,144516.000,142593.000,154737.000,167046.000,148329.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,270000.000,0.000,,,0.000,0.000,,,,,,
WeightedAverageGeneralPartnershipUnitsOutstanding,,24417.000,24417.000,24417.000,-48843.000,24382.000,24382.000,24382.000,-48768.000,24368.000,24353.000,,,,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,,,,,,,,,24353.000,,24317.000,24273.000,24273.000,,24078.000,23958.000,23958.000,,23928.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,24430.000,,,,,,,,,,,,,,,,,,,,,
