,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PreferredStockValue,,,,,7787.000,7787.000,7787.000,7787.000,7787.000,7787.000,7787.000,7787.000,13587.000,20000.000,20000.000,20000.000,20000.000,20000.000,8022.000,20000.000
PreferredStockValueOutstanding,,,,,,,,,,8022.000,,,8022.000,8022.000,,,20000.000,8022.000,,
PreferredUnitsAuthorized,,,,,,,,,,,,,,,,8022.000,,,,8022.000
PreferredUnitsIssued,,,,,,,,,,,,,,,8022.000,20000.000,8022.000,,20000.000,20000.000
PreferredUnitsOutstanding,,,,,,,,,,,,8022.000,,,,,,,,
PreferredUnitsValue,,,,,,,,,,,8022.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,-47900.000,,,,,,,-247157.000,-253009.000,-260519.000,,-453688.000,-428219.000,-449761.000,-458828.000,-469002.000,-531602.000,-542903.000
StockholdersEquity,-3284.000,-13526.000,-31476.000,-48383.000,-62457.000,-74355.000,-87270.000,-99898.000,-88484.000,-96504.000,-102356.000,-109866.000,-68834.000,-82752.000,-95708.000,-117250.000,-126317.000,-136491.000,-199091.000,-210392.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-87270.000,,,,-102356.000,,,,-95708.000,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,8800000.000,,8800000.000,,,,,,16208000.000,,,,,,,,,,
