,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
GainsLossesOnExtinguishmentOfDebt,,-2164000.000,-200000.000,,0.000,0.000,,,,,,-3609000.000,-10107000.000
GoodwillAndIntangibleAssetImpairment,,,443400000.000,,,0.000,,,,,,,
GrossProfit,262302000.000,282972000.000,288664000.000,278445000.000,295826000.000,317593000.000,318350000.000,292458000.000,308267000.000,324126000.000,324793000.000,297892000.000,318509000.000
IncomeLossFromContinuingOperations,-43371000.000,-61947000.000,-398306000.000,-46383000.000,-152717000.000,-1837000.000,-34109000.000,-4531000.000,-17631000.000,-9952000.000,-15542000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-68339000.000,-93003000.000,-486825000.000,-67962000.000,-242447000.000,-2603000.000,-49065000.000,-4387000.000,-24855000.000,-10545000.000,-20624000.000,-39798000.000,-30866000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-1416000.000,-628000.000,-255000.000,0.000,0.000,0.000,4573000.000,0.000,0.000,0.000,0.000,,
IncomeLossFromEquityMethodInvestments,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,,,,-21579000.000,-89730000.000,-766000.000,-12093000.000,144000.000,-7224000.000,-593000.000,-5082000.000,-13823000.000,-10751000.000
IncomeTaxExpenseBenefitContinuingOperations,-24968000.000,-31056000.000,-88519000.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,-16954000.000,,,-20806000.000,,,,-5362000.000,,,,7694000.000,
IncreaseDecreaseInAccruedLiabilities,58681000.000,,,31799000.000,,,,56048000.000,,,,49438000.000,
IncreaseDecreaseInDeferredIncomeTaxes,1687000.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,9343000.000,,,7302000.000,,,,3666000.000,,,,416000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-10485000.000,,,-17546000.000,,,,774000.000,,,,-5121000.000,
InterestExpense,,,,,101805000.000,104475000.000,,,,,,,
InvestmentIncomeInterest,158000.000,904000.000,217000.000,95000.000,127000.000,23000.000,3422000.000,147000.000,67000.000,68000.000,184000.000,107000.000,589000.000
NetCashProvidedByUsedInFinancingActivities,-5881000.000,,,-6635000.000,,,,-13243000.000,,,,73645000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5881000.000,,,-6635000.000,,,,-13243000.000,,,,73645000.000,
NetCashProvidedByUsedInInvestingActivities,-22772000.000,,,-18558000.000,,,,-14990000.000,,,,-19577000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22772000.000,,,-18558000.000,,,,-14990000.000,,,,-19577000.000,
NetCashProvidedByUsedInOperatingActivities,95579000.000,,,82846000.000,,,,102273000.000,,,,78185000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,95579000.000,,,82846000.000,,,,102273000.000,,,,78185000.000,
NetIncomeLoss,-44787000.000,-62575000.000,-398561000.000,-46383000.000,-152717000.000,-1837000.000,-29536000.000,-4531000.000,-17631000.000,-9952000.000,-15542000.000,-25975000.000,-20115000.000
OperatingIncomeLoss,35532000.000,11131000.000,-369866000.000,33905000.000,-140324000.000,90620000.000,50127000.000,84140000.000,90170000.000,106054000.000,82933000.000,77268000.000,80439000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-1776000.000,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-388000.000,-171000.000,-300000.000,62000.000,-440000.000,-279000.000,-96000.000,635000.000,317000.000,475000.000,-1900000.000,755000.000,584000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,-11293000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-2359000.000,-5131000.000,290000.000,-103000.000,-3425000.000,,-7071000.000,4935000.000,-5797000.000,,4098000.000,-12324000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1102000.000,614000.000,541000.000,1003000.000,-1005000.000,-657000.000,659000.000,0.000,0.000,0.000,0.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,385000.000,338000.000,-628000.000,629000.000,411000.000,-412000.000,0.000,0.000,0.000,0.000,,
OtherGeneralExpense,13109000.000,40003000.000,6335000.000,2809000.000,2398000.000,2257000.000,2052000.000,1423000.000,1526000.000,1179000.000,9527000.000,1568000.000,1160000.000
PaymentsOfCapitalDistribution,,,,0.000,,,,55000.000,,,,0.000,
PaymentsOfDebtIssuanceCosts,190000.000,,,0.000,,,,6256000.000,,,,8407000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,4613000.000,,,,0.000,,,,,
PaymentsToAcquireIntangibleAssets,281000.000,,,1281000.000,,,,1821000.000,,,,1129000.000,
PaymentsToAcquirePropertyPlantAndEquipment,16043000.000,,,10801000.000,,,,10491000.000,,,,17467000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,400000000.000,
ProceedsFromPartnershipContribution,0.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,142000.000,,,377000.000,,,,678000.000,,,,2000.000,
ProvisionForDoubtfulAccounts,1920000.000,,,4101000.000,,,,1827000.000,,,,2183000.000,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,17782000.000,20397000.000,17961000.000,17490000.000,18233000.000,15879000.000,17719000.000,14678000.000,14391000.000,14271000.000,16615000.000,13978000.000,14717000.000
Revenues,415884000.000,432679000.000,440561000.000,447539000.000,465171000.000,488651000.000,464978000.000,444050000.000,461645000.000,477680000.000,483798000.000,451366000.000,472421000.000
SalesRevenueNet,227721000.000,242434000.000,249520000.000,280981000.000,289936000.000,298186000.000,277372000.000,271211000.000,281248000.000,291728000.000,297374000.000,281267000.000,296999000.000
SellingGeneralAndAdministrativeExpense,161442000.000,204983000.000,152053000.000,176361000.000,170585000.000,163176000.000,203432000.000,147763000.000,158994000.000,159956000.000,173236000.000,164444000.000,182194000.000
ShareBasedCompensation,533000.000,,,941000.000,,,,535000.000,,,,768000.000,
UnrealizedGainLossOnDerivatives,1013000.000,,,4076000.000,,,,315000.000,,,,2812000.000,
