,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,2293000.000,3746000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,31327572000.000,4910878000.000
CapitalExpendituresIncurredButNotYetPaid,,973000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-26648000.000
ComprehensiveIncomeNetOfTax,-14695000.000,-21451000.000
Depreciation,200000.000,700000.000
DepreciationDepletionAndAmortization,,720000.000
EarningsPerShareBasicAndDiluted,-2.770,-0.540
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,29000.000
EffectiveIncomeTaxRateContinuingOperations,,0.013
ForeignCurrencyTransactionGainLossUnrealized,,-1000.000
GeneralAndAdministrativeExpense,4107000.000,8642000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-14686000.000,-21196000.000
IncomeLossFromEquityMethodInvestments,,-446000.000
IncomeTaxExpenseBenefit,8000.000,279000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-3648000.000
IncreaseDecreaseInAccountsReceivable,,2515000.000
IncreaseDecreaseInDeferredRevenue,,665000.000
IncreaseDecreaseInOtherOperatingLiabilities,,4000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,394000.000
IncreaseDecreaseInRestrictedCash,,1000.000
InterestIncomeExpenseNonoperatingNet,-1000.000,
NetCashProvidedByUsedInFinancingActivities,,20000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,20000.000
NetCashProvidedByUsedInInvestingActivities,,-3285000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3285000.000
NetCashProvidedByUsedInOperatingActivities,,-23412000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-23412000.000
NetIncomeLoss,-14680000.000,-21475000.000
NetIncomeLossAttributableToNoncontrollingInterest,-14000.000,
NonoperatingIncomeExpense,-76000.000,-452000.000
OperatingExpenses,16159000.000,23447000.000
OperatingIncomeLoss,-14610000.000,-20744000.000
OperatingLeasesRentExpenseNet,500000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1000.000,24000.000
OtherNonoperatingIncomeExpense,-75000.000,-6000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,3285000.000
ProceedsFromStockOptionsExercised,,20000.000
ProfitLoss,-14694000.000,-21475000.000
ResearchAndDevelopmentExpense,12052000.000,14805000.000
RevenueFromRelatedParties,385000.000,1164000.000
Revenues,1549000.000,2703000.000
SalesRevenueNet,1549000.000,2703000.000
ShareBasedCompensation,,3746000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5292348.000,39725947.000
