,2011-09-30
AmortizationOfIntangibleAssets,3000.000
EarningsPerShareBasicAndDiluted,-0.031
GeneralAndAdministrativeExpense,5450.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-19850.000
IncreaseDecreaseInAccruedLiabilities,2630.000
InterestExpense,350.000
NetCashProvidedByUsedInFinancingActivities,220.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,220.000
NetCashProvidedByUsedInOperatingActivities,-220.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-220.000
NetIncomeLoss,-19850.000
NonoperatingIncomeExpense,-350.000
OperatingExpenses,19500.000
OperatingIncomeLoss,-19500.000
ProceedsFromRelatedPartyDebt,220.000
