,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdministrativeFeesExpense,,,,32190.000,,
ClearanceFees,,,,,313823.000,226183.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,0.000
FloorBrokerageExchangeAndClearanceFees,2143088.000,2173527.000,1496557.000,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,-670244.000,1849550.000
GainLossOnSaleOfCommodityContracts,,,,,-692705.000,1633041.000
IncomeLossAttributableToParent,6474255.000,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-408.730,-455.990
InterestAndDividendIncomeOperating,,,,,2719.000,38534.000
InterestIncomeOperating,50151.000,66715.000,29198.000,9187.000,2719.000,38534.000
InvestmentIncomeNet,-7002333.000,-6300668.000,-3697854.000,-1842220.000,-1546177.000,-1071585.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,0.800,,,,
ManagementFeeExpense,,,1590431.000,879715.000,366769.000,248980.000
NetIncomeLoss,6474255.000,-4471030.000,-15048378.000,-2432709.000,-2216421.000,741572.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,352.080,-252.830,-1178.190,-331.670,-582.240,604.750
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,604.750
NoncontrollingInterestInNetIncomeLossLimitedPartnershipsRedeemable,,,,,,36393.000
OperatingExpenses,7052484.000,6367383.000,3727052.000,1851407.000,1548896.000,1110119.000
OtherExpenses,42869.000,36207.000,49611.000,30338.000,,
PartnersCapitalAccountRedemptions,49641472.000,40442418.000,54150691.000,,,
PartnersCapitalAccountUnitsRedeemed,4862.408,3931.962,5813.973,3117.231,1543.639,1129.951
PrincipalTransactionsRevenue,13476588.000,1829638.000,-11350524.000,-590489.000,-670244.000,1849550.000
ProfessionalFees,69836.000,89797.000,69905.000,99111.000,206231.000,185033.000
ProfitLoss,,,,,,777965.000
RealizedInvestmentGainsLosses,-26151711.000,29650467.000,-18883577.000,-857166.000,,
SellingExpense,,,,636056.000,588721.000,400128.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,0.173,0.168,0.330,,
UnrealizedGainLossOnCommodityContracts,,,,,22461.000,216509.000
UnrealizedGainLossOnInvestments,39628299.000,-27820829.000,7533053.000,266677.000,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,20371.323,16272.954,11312.420,6810.276,3872.268,2429.844
