,2011-09-30
ComprehensiveIncomeNetOfTax,358680.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-26.000
CostOfGoodsSold,6964280.000
EarningsPerShareBasicAndDiluted,1.750
GeneralAndAdministrativeExpense,374213.000
GrossProfit,1249274.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,318901.000
IncomeTaxExpenseBenefit,100488.000
InterestExpense,-8299.000
InvestmentIncomeNet,83529.000
NetIncomeLoss,218413.000
NetIncomeLossAttributableToNoncontrollingInterest,-190.000
NonoperatingIncomeExpense,73385.000
OperatingExpenses,1003758.000
OperatingIncomeLoss,245516.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,140267.000
OtherComprehensiveIncomeLossTax,140267.000
OtherNonoperatingExpense,-1845.000
Revenues,8213554.000
SalesRevenueNet,8213554.000
SellingExpense,629545.000
WeightedAverageNumberOfSharesOutstandingBasic,125000.000
