,2011-06-30,2011-09-30,2012-03-31,2012-06-30
AdjustmentForAmortization,,,1521000.000,
AmortizationOfFinancingCostsAndDiscounts,,,403000.000,
CashPeriodIncreaseDecrease,,,7113000.000,
DeferredIncomeTaxExpenseBenefit,,,-959000.000,
Depreciation,,,2422000.000,
DepreciationAndAmortization,4521000.000,4328000.000,3943000.000,3920000.000
GeneralAndAdministrativeExpense,9564000.000,9940000.000,9324000.000,9856000.000
IncomeLossFromContinuingOperations,,,-2696000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3664000.000,-2940000.000,-3655000.000,-4145000.000
IncomeLossFromEquityMethodInvestments,85000.000,90000.000,112000.000,42000.000
IncomeTaxExpenseBenefit,-1358000.000,-1114000.000,-959000.000,-1063000.000
IncomeTaxesPaidNet,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,7009000.000,
IncreaseDecreaseInAccountsReceivable,,,-555000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,228000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,83000.000,
InterestExpense,6715000.000,6714000.000,6720000.000,6728000.000
InterestPaid,,,149000.000,
LaborAndRelatedExpense,8308000.000,7476000.000,8322000.000,8043000.000
NetCashProvidedByUsedInFinancingActivities,,,-469000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-469000.000,
NetCashProvidedByUsedInInvestingActivities,,,-1516000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1516000.000,
NetCashProvidedByUsedInOperatingActivities,,,9098000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,9098000.000,
NetIncomeLoss,-2306000.000,-1826000.000,-2749000.000,-3128000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,53000.000,46000.000
NonoperatingIncomeExpense,-6958000.000,-6667000.000,-6648000.000,-6758000.000
OperatingExpenses,22768000.000,22119000.000,21589000.000,21819000.000
OperatingIncomeLoss,3294000.000,3727000.000,2993000.000,2613000.000
OperatingLeasesRentExpenseNet,,,,300000.000
OtherNoncashIncomeExpense,,,-57000.000,
OtherNonoperatingIncomeExpense,-328000.000,-43000.000,-40000.000,-72000.000
PaymentsOfDebtIssuanceCosts,,,0.000,
PaymentsToAcquireInterestInJointVenture,,,900000.000,
PaymentsToAcquireProductiveAssets,,,719000.000,
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,,,103000.000,
ProfitLoss,,,-2696000.000,-3082000.000
ProvisionForDoubtfulAccounts,,,622000.000,
RepaymentsOfDebt,,,133000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,336000.000,
Revenues,26062000.000,25846000.000,24582000.000,24432000.000
SalesRevenueNet,26062000.000,25846000.000,24582000.000,24432000.000
ShareBasedCompensation,,,131000.000,
SponsorFees,375000.000,375000.000,,
