,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherExpenses,,144828.000,151637.000,104591.000,23751.000,182477.000,149854.000,136310.000,87389.000,117782.000,178074.000,148283.000,-37152.000,13503.000,357429.000,83768.000,50594.000,131015.000,47113.000,68640.000
PartnersCapitalAccountContributions,,55767482.000,,12271088.000,,,,6927543.000,,,,8124012.000,,,,4107970.000,,,,3718158.000
PartnersCapitalAccountExchangesAndConversions,,0.000,,,,,,,,,,,,,,,,,,
PartnersCapitalAccountRedemptions,,30005511.000,,65803958.000,,,,41533497.000,,,,12713663.000,,,,17764469.000,,,,27040232.000
ProfessionalFees,732215.000,618649.000,412258.000,498529.000,482548.000,448672.000,402119.000,386529.000,362901.000,325561.000,336781.000,310960.000,307723.000,300281.000,341088.000,314140.000,283606.000,273811.000,281475.000,268034.000
TradingActivityGainsAndLossesNet,57166738.000,-7768826.000,5203782.000,27770401.000,-7263041.000,-8464047.000,35829487.000,-2842884.000,21068341.000,3048845.000,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,21756737.000,-25129948.000,9367430.000,537083.000,7303516.000,5105309.000,-4506483.000,-7418247.000,2786681.000
TradingSecuritiesRealizedGainLoss,99472.000,112970.000,85035.000,68580.000,51200.000,36801.000,30062.000,19546.000,10512.000,17120.000,20568.000,28176.000,25620.000,27687.000,33081.000,61897.000,82083.000,100460.000,102407.000,141335.000
TradingSecuritiesUnrealizedHoldingGainLoss,-99843.000,-36074.000,59690.000,-45338.000,-57577.000,76504.000,-48310.000,6347.000,-20731.000,6587.000,-67517.000,33253.000,13302.000,12196.000,-25800.000,40535.000,8474.000,-7090.000,-31468.000,2621.000
UnrealizedGainLossOnDerivatives,10641019.000,-18571903.000,11070323.000,-1558448.000,732793.000,3348290.000,7104883.000,-7873161.000,-665248.000,-5602471.000,8271983.000,-2477414.000,-9285336.000,10134820.000,-7009598.000,496926.000,14046729.000,-14652671.000,1486388.000,-3505577.000
UnrealizedGainLossOnInvestments,,-18607977.000,,-2111995.000,,,,-7874848.000,,,,-2411846.000,,,,598224.000,,,,-3334490.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
