,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
NetIncomeLoss,94594000.000,,,,,,15395000.000,4709000.000,17966000.000,13901000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,24611000.000,26618000.000,33678000.000,85260000.000,28164000.000,15395000.000,,,
NonoperatingIncomeExpense,-51099000.000,16070000.000,-7402000.000,-7735000.000,17183000.000,-9134000.000,-10599000.000,-10209000.000,-16678000.000,-11831000.000
OperatingIncomeLoss,74706000.000,60173000.000,49083000.000,58722000.000,81634000.000,52427000.000,34619000.000,17067000.000,33832000.000,26864000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,,,310000.000,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,252000.000,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,-142000.000,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,-394000.000,,-444000.000,-444000.000,-444000.000,-443000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,310000.000,252000.000,252000.000,-2661000.000,303000.000,284000.000,284000.000,9311000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,171000.000,160000.000,160000.000,5125000.000
OtherCostAndExpenseOperating,,,,,,,110000.000,1191000.000,592000.000,2184000.000
OtherNoncashExpense,,,2229000.000,,,,3318000.000,,,
OtherNonoperatingIncomeExpense,-93000.000,-103000.000,-1998000.000,-111000.000,-335000.000,1597000.000,-241000.000,43000.000,2703000.000,-82000.000
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,,,,24000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,,,-773000.000,,,,-23000.000,,,
PaymentsOfDebtIssuanceCosts,,,,,,,863000.000,,,
PaymentsOfFinancingCosts,,,,,,,863000.000,,,
PaymentsToAcquireMarketableSecurities,,,28349000.000,,,,13051000.000,,,
PaymentsToAcquireProductiveAssets,,,14338000.000,,,,13030000.000,,,
PaymentsToAcquireProjects,,,,,,,2429000.000,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,5930000.000,,,,12920000.000,,,
ProfitLoss,94594000.000,24611000.000,,,,,,,,
Revenues,387679000.000,406950000.000,372903000.000,343183000.000,425861000.000,374825000.000,338052000.000,329996000.000,374816000.000,353233000.000
RevenuesFromExternalCustomers,,,372903000.000,343183000.000,425861000.000,374825000.000,338052000.000,329996000.000,374816000.000,353233000.000
SalesRevenueNet,387679000.000,406950000.000,372903000.000,343183000.000,425861000.000,374825000.000,338052000.000,329996000.000,374816000.000,353233000.000
SellingGeneralAndAdministrativeExpense,12907000.000,12971000.000,14835000.000,12864000.000,15698000.000,11151000.000,13607000.000,12834000.000,13201000.000,13424000.000
ShareBasedCompensation,,,3232000.000,,,,1676000.000,,,
UnrealizedGainLossOnDerivatives,,,,,,,13676000.000,9731000.000,-3455000.000,-7317000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,484000.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,60598417.000,60645000.000,60761000.000,60870000.000,61142000.000,-121846000.000,61093000.000,61165000.000,61161000.000,-122258000.000
WeightedAverageNumberOfSharesOutstandingBasic,60001909.000,60007000.000,60008000.000,60015000.000,60044000.000,-119974000.000,60609000.000,60629000.000,60658000.000,-121244000.000
