,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,200030.000,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-19650.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-3300.000,,,,52544.000,,,,13573.000,,,,-74040.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,0.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,30000.000,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,,,,1218.000,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,7250.000,,,,,,
InterestExpense,,,,,,,,,,,,,1218.000,1296.000,2317.000,3702.000,,,
InterestPaid,0.000,,,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,10592.000,,,,,,
LoansAssumed1,,,,,,,,,,,,,101095.000,,,,,,
MaintenanceCosts,,,,,,,,,11299.000,,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,67798.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,8000.000,,,,8036.000,,,,319458.000,,,,118640.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,8000.000,,,,8036.000,,,,319458.000,,,,118640.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-61299.000,,,,-10882.000,,,,2000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-61299.000,,,,-10882.000,,,,2000.000,,
NetCashProvidedByUsedInOperatingActivities,-23005.000,,,,-6817.000,,,,90.000,,,,-288390.000,,,,-119140.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-23005.000,,,,-6817.000,,,,90.000,,,,-288390.000,,,,-119140.000,,
NetIncomeLoss,-3355.000,-5223.000,-24136.000,-37392.000,-3517.000,-45253.000,-238512.000,-68154.000,-82454.000,-96115.000,-118099.000,-722678.000,-259542.000,-270513.000,-124652.000,-28794.000,154930.000,-57783.000,-34162.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,-9476.000,-659.000,,,,
OilAndGasRevenue,0.000,0.000,0.000,0.000,,,,,,,,,13090.000,,,,,,
OperatingExpenses,3355.000,5223.000,24136.000,37992.000,4417.000,45253.000,238512.000,68154.000,82454.000,96115.000,,,271414.000,261037.000,123993.000,-340868.000,45100.000,57783.000,34162.000
OperatingIncomeLoss,-3355.000,-5223.000,-24136.000,-37992.000,-4417.000,-45253.000,-238512.000,-68154.000,-82454.000,-96115.000,,,-258324.000,-261037.000,-123993.000,327778.000,-45100.000,-57783.000,-34162.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,-1792.000,13989.000,-9423.000,-8749.000,2601.000,,20486.000
OtherNonoperatingExpense,0.000,0.000,0.000,-600.000,,,,,,,,,,,,,,,
OtherNonoperatingIncome,,,,,,,,,,,,,,,1658.000,,,,
OtherNonoperatingIncomeExpense,,,,,900.000,,,,,,,,,-8180.000,,,,,
PaymentsToAcquireOilAndGasProperty,,,,,,,,,61299.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,10882.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,150000.000,,,,300000.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,8036.000,,,,38333.000,,,,118640.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,8000.000,,,,32310.000,,,,,,,,,,
ProceedsFromSaleOfInvestmentProjects,,,,,,,,,,,,,,,,,2000.000,,
ProceedsFromShortTermDebt,,,,,,,,,,,,,10983.000,,,,,,
ProfessionalFees,,,,,3000.000,23225.000,21478.000,21907.000,30914.000,33303.000,,,68862.000,80444.000,43571.000,-1815.000,44590.000,57645.000,34117.000
ProfitLoss,,,,,,,,,,,,,,,,,-45100.000,,
RepaymentsOfRelatedPartyDebt,,,,,,1084.000,,,,,,,17811.000,,,,,,
RepaymentsOfShortTermDebt,,,,,,,,,,,,,12047.000,,,,,,
ShareBasedCompensation,,,,,,,175000.000,,,,,,,,,,,,
StockIssued1,,,,,,,,,,,,,,,,,120000.000,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,,,468750.000,,,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,281064.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,300000.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,27160000.000,40188000.000,52182000.000,-77708356.000,52200000.000,52201401.000,52671549.000,-104599111.000,52833947.000,53465741.000,53469477.000,-138045104.000,27216778.000,27536815.000,27703943.000,-55571281.000,28738592.000,36265231.000,1302537.000
