,2011-12-31
AcquisitionCosts,-25000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,10000.000
AssetImpairmentCharges,78807.000
CashPeriodIncreaseDecrease,-2068.000
DebtConversionConvertedInstrumentAmount1,0.000
DebtInstrumentIncreaseAccruedInterest,-10531.000
Depreciation,18374.000
DepreciationAmortizationAndAccretionNet,18374.000
EarningsPerShareBasicAndDiluted,-0.010
EmployeeStockOwnershipPlanESOPCompensationExpense,10000.000
ExplorationAbandonmentAndImpairmentExpense,459698.000
ExplorationCosts,209139.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,217047.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,-6000.000
InterestExpense,11004.000
IssuanceOfStockAndWarrantsForServicesOrClaims,88550.000
NetCashProvidedByUsedInFinancingActivities,185203.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,185203.000
NetCashProvidedByUsedInInvestingActivities,-25000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-25000.000
NetCashProvidedByUsedInOperatingActivities,-162271.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-162271.000
NetIncomeLoss,-1051278.000
OperatingExpenses,512773.000
OperatingIncomeLoss,-512773.000
PaymentsForOtherTaxes,0.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromRelatedPartyDebt,185203.000
ProfessionalAndContractServicesExpense,229901.000
ProfessionalFees,44355.000
ProfitLoss,-1051278.000
StockIssuedDuringPeriodSharesOther,0.000
StockIssuedDuringPeriodSharesPurchaseOfAssets,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,0.000
StockIssuedDuringPeriodValueOther,88550.000
WeightedAverageNumberBasicSharesOutstandingAdjustmentProForma,161355642.000
