,2015-01-31,2017-01-31
IncreaseDecreaseInAccruedLiabilities,,-36913293.000
IncreaseDecreaseInInventories,,73773593.000
IncreaseDecreaseInOperatingAssets,,2931423.000
InvestmentIncomeNet,,-532642.000
LegalFees,,100000.000
NetIncomeLoss,,3464065.000
OperatingExpenses,,532642.000
OperatingIncomeLoss,,-532642.000
SponsorFees,,532642.000
StockIssuedDuringPeriodSharesNewIssues,,5942698.000
StockIssuedDuringPeriodValueNewIssues,,73773593.000
StockRedeemedOrCalledDuringPeriodShares,,-3228959.000
StockRedeemedOrCalledDuringPeriodValue,,-36913293.000
UnrealizedGainLossOnInvestments,,6222560.000
