,2011-06-30,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,123.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2670.000
ComprehensiveIncomeNetOfTax,,,731.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1333000.000,661000.000,
DepreciationAmortizationAndAccretionNet,,,141.000
EarningsPerShareBasic,0.540,0.470,0.540
FederalDepositInsuranceCorporationPremiumExpense,126000.000,116000.000,120.000
FeesAndCommissionsOther,310000.000,327000.000,325.000
GainLossOnDispositionOfAssets,,,-2.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,58.000
GainLossOnSaleOfSecuritiesNet,-1000.000,238000.000,-58.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1119000.000,940000.000,1099.000
IncomeTaxExpenseBenefit,336000.000,268000.000,324.000
IncomeTaxesPaid,,,236.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,71.000
IncreaseDecreaseInDeposits,,,6882.000
IncreaseDecreaseInInterestPayableNet,,,-43.000
IncreaseDecreaseInOtherOperatingAssets,,,317.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-25.000
InformationTechnologyAndDataProcessing,171000.000,187000.000,185.000
InterestAndDividendIncomeOperating,5525000.000,5578000.000,5344.000
InterestAndDividendIncomeSecurities,664000.000,672000.000,707.000
InterestAndFeeIncomeLoansAndLeases,4843000.000,4891000.000,4626.000
InterestExpense,1532000.000,1459000.000,1349.000
InterestExpenseDeposits,1233000.000,1171000.000,1063.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,144000.000,137000.000,135.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,97000.000,93000.000,85.000
InterestExpenseTrustPreferredSecurities,58000.000,58000.000,66.000
InterestIncomeDepositsWithFinancialInstitutions,18000.000,15000.000,11.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3264000.000,2744000.000,3111.000
InterestIncomeExpenseNet,3993000.000,4119000.000,3995.000
InterestPaidNet,,,1392.000
LaborAndRelatedExpense,1090000.000,1082000.000,1130.000
NetCashProvidedByUsedInFinancingActivities,,,-4970.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-4970.000
NetCashProvidedByUsedInInvestingActivities,,,5341.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,5341.000
NetCashProvidedByUsedInOperatingActivities,,,2299.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2299.000
NetIncomeLoss,,,775.000
NetIncomeLossAvailableToCommonStockholdersBasic,783000.000,672000.000,
NoninterestExpense,2474000.000,2390000.000,2299.000
NoninterestIncome,329000.000,586000.000,287.000
OccupancyNet,281000.000,253000.000,234.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,665000.000,-29000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-82.000
OtherComprehensiveIncomeLossNetOfTax,,,-44.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,550000.000,-11000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,58.000
OtherComprehensiveIncomeLossTax,-253000.000,11000.000,31.000
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesBeforeTax,138000.000,7000.000,7.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,1000.000,-238000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,664000.000,209000.000,-140.000
OtherNoninterestExpense,562000.000,546000.000,404.000
PaymentsForProceedsFromLoansAndLeases,,,-8024.000
PaymentsOfDividendsCommonStock,,,288.000
PaymentsToAcquireAvailableForSaleSecurities,,,33438.000
PaymentsToAcquirePropertyPlantAndEquipment,,,32.000
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,,494.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,,-1564.000
ProceedsFromSaleOfFederalReserveStock,,,146.000
ProceedsFromSaleOfForeclosedAssets,,,44.000
ProfessionalFees,183000.000,140000.000,168.000
ProfitLoss,783000.000,672000.000,
ProvisionForLoanLeaseAndOtherLosses,729000.000,1375000.000,884.000
ServicingFeesNet,20000.000,21000.000,20.000
TaxesExcludingIncomeAndExciseTaxes,61000.000,66000.000,58.000
