,2011-12-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,16955000.000
AmortizationOfFinancingCosts,2190000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,522000.000
CasinoExpenses,49672000.000
CasinoRevenue,143895000.000
ContributionOfProperty,1936000.000
CostsAndExpenses,359398000.000
DepreciationAndAmortization,21498000.000
DirectCostsOfHotels,790000.000
FoodAndBeverageCostOfSales,14338000.000
FoodAndBeverageRevenue,28895000.000
GainLossOnSaleOfPropertyPlantEquipment,-46000.000
ImpairmentOfLongLivedAssetsHeldForUse,10065000.000
IncreaseDecreaseDueFromAffiliates,345000.000
IncreaseDecreaseInAccountsPayable,-684000.000
IncreaseDecreaseInInventories,-41000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,2389000.000
IncreaseDecreaseInOtherOperatingAssets,274000.000
IncreaseDecreaseInReceivables,125000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-14000.000
InterestExpense,26163000.000
InterestPaid,23530000.000
InvestmentIncomeNet,21000.000
MinorityInterestDecreaseFromRedemptions,1355000.000
NetCashProvidedByUsedInFinancingActivities,-14993000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-14993000.000
NetCashProvidedByUsedInInvestingActivities,-13836000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13836000.000
NetCashProvidedByUsedInOperatingActivities,29351000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29351000.000
NetIncomeLoss,-5621000.000
NetIncomeLossAttributableToNoncontrollingInterest,26000.000
OperatingIncomeLoss,20547000.000
OtherIncome,5977000.000
PaymentsOfDividends,15614000.000
PaymentsToAcquirePropertyPlantAndEquipment,12225000.000
PaymentsToMinorityShareholders,2107000.000
ProceedsFromIssuanceOfDebt,800000.000
ProceedsFromLongTermLinesOfCredit,40800000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,145000.000
ProfitLoss,-5595000.000
PromotionalAllowances,36822000.000
RepaymentsOfLongTermDebt,1472000.000
RepaymentsOfLongTermLinesOfCredit,37400000.000
RevenueFromOwnedHotels,3856000.000
Revenues,379945000.000
SalesRevenueNet,373968000.000
SellingGeneralAndAdministrativeExpense,65255000.000
UnrealizedGainLossOnInvestments,-131000.000
