,2011-12-31
AmortizationOfFinancingCostsAndDiscounts,45000.000
AmortizationOfIntangibleAssets,66000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,60000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4402000.000
ComprehensiveIncomeNetOfTax,-2992000.000
ConversionOfStockAmountIssued1,28000.000
Depreciation,231000.000
EarningsPerShareBasic,-3.830
EarningsPerShareDiluted,-3.830
FederalDepositInsuranceCorporationPremiumExpense,191000.000
FeesAndCommissionsDepositorAccounts,173000.000
ForeclosedRealEstateExpense,972000.000
GainLossOnSaleOfSecuritiesNet,60000.000
GainsLossesOnSalesOfOtherRealEstate,6000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2934000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,51000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-12000.000
IncreaseDecreaseInDeposits,-6196000.000
IncreaseDecreaseInDepositsWithOtherFederalHomeLoanBanks,-184000.000
IncreaseDecreaseInFederalFundsSold,555000.000
IncreaseDecreaseInOtherOperatingAssets,-208000.000
InformationTechnologyAndDataProcessing,274000.000
InterestAndDividendIncomeOperating,3174000.000
InterestAndFeeIncomeLoansAndLeases,3090000.000
InterestExpense,811000.000
InterestExpenseDeposits,747000.000
InterestExpenseShortTermBorrowings,64000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,835000.000
InterestIncomeExpenseNet,2363000.000
InterestIncomeSecuritiesTaxable,84000.000
InterestPaid,797000.000
LaborAndRelatedExpense,1423000.000
NetCashProvidedByUsedInFinancingActivities,-2808000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2808000.000
NetCashProvidedByUsedInInvestingActivities,7141000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7141000.000
NetCashProvidedByUsedInOperatingActivities,69000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,69000.000
NetIncomeLoss,-2934000.000
NoninterestExpense,4662000.000
NoninterestIncome,893000.000
NoninterestIncomeOtherOperatingIncome,129000.000
OccupancyNet,478000.000
OtherAmortizationOfDeferredCharges,66000.000
OtherNoninterestExpense,669000.000
PaymentsForProceedsFromLoansAndLeases,-6583000.000
PaymentsToAcquireAvailableForSaleSecurities,4367000.000
PaymentsToAcquirePropertyPlantAndEquipment,106000.000
ProceedsFromFederalHomeLoanBankAdvances,2500000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,550000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,4273000.000
ProceedsFromNotesPayable,338000.000
ProceedsFromSaleOfOtherRealEstate,19000.000
ProfessionalFees,589000.000
ProvisionForLoanAndLeaseLosses,1528000.000
ProvisionForLoanLeaseAndOtherLosses,1528000.000
RealEstateOwnedValuationAllowanceProvision,736000.000
RevenueFromGrants,500000.000
StockIssuedDuringPeriodValueConversionOfUnits,28000.000
StockIssuedDuringPeriodValueNewIssues,550000.000
TradingActivityGainsAndLossesNet,31000.000
TransferToOtherRealEstate,1539000.000
UnrealizedGainOnSecurities,-58000.000
WeightedAverageNumberOfDilutedSharesOutstanding,767300.000
WeightedAverageNumberOfSharesOutstandingBasic,767300.000
