,2011-12-30,2012-12-28,2013-12-27,2014-12-26,2015-12-25,2016-12-30
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.003,-0.004,-0.010,-0.003,-0.004,-0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.022,0.027,0.022,0.020,0.027,0.030
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,11000000.000,5000000.000,6000000.000,13000000.000,4000000.000,14000000.000
EnvironmentalRemediationExpense,,,,17000000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,35000000.000,37000000.000,13000000.000,3000000.000,4000000.000,
FuelCosts,1668000000.000,1672000000.000,1656000000.000,1616000000.000,957000000.000,713000000.000
GainLossOnDispositionOfAssets,,,,,,115000000.000
GainLossOnDispositionOfProperty,,104000000.000,,,,
GainLossOnRepurchaseOfDebtInstrument,,,,,,-115000000.000
GainLossOnSaleOfOtherAssets,,57000000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,166000000.000,70000000.000,11000000.000,90000000.000,128000000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-115000000.000
IncomeLossFromContinuingOperations,1822000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2888000000.000,2964000000.000,2922000000.000,3044000000.000,3138000000.000,2741000000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.680,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,1.670,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,,,,
IncomeLossFromEquityMethodInvestments,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,1066000000.000,1105000000.000,1058000000.000,1117000000.000,1170000000.000,1027000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1011000000.000,1037000000.000,1023000000.000,1066000000.000,1098000000.000,959000000.000
IncomeTaxReconciliationOtherReconcilingItems,-8000000.000,-12000000.000,-30000000.000,-10000000.000,-14000000.000,-15000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,63000000.000,80000000.000,65000000.000,61000000.000,86000000.000,83000000.000
IncomeTaxesPaid,359000000.000,506000000.000,824000000.000,741000000.000,768000000.000,580000000.000
IncreaseDecreaseInAccountsPayable,84000000.000,-3000000.000,28000000.000,1000000.000,-79000000.000,40000000.000
IncreaseDecreaseInAccountsReceivable,73000000.000,-67000000.000,6000000.000,119000000.000,-149000000.000,-84000000.000
IncreaseDecreaseInAccruedTaxesPayable,96000000.000,-17000000.000,-67000000.000,74000000.000,-62000000.000,23000000.000
IncreaseDecreaseInOtherCurrentAssets,23000000.000,32000000.000,-36000000.000,26000000.000,84000000.000,113000000.000
IncreaseDecreaseInOtherCurrentLiabilities,35000000.000,-74000000.000,113000000.000,34000000.000,-118000000.000,35000000.000
InterestExpense,552000000.000,566000000.000,562000000.000,545000000.000,544000000.000,579000000.000
InterestIncomeExpenseNonoperatingNet,,,8000000.000,5000000.000,6000000.000,10000000.000
InterestPaidNet,574000000.000,592000000.000,595000000.000,575000000.000,566000000.000,606000000.000
LaborAndRelatedExpense,3073000000.000,3020000000.000,3138000000.000,3377000000.000,3290000000.000,3159000000.000
LeaseAndRentalExpense,379000000.000,392000000.000,,,,
MultiemployerPlanPeriodContributions,48000000.000,46000000.000,41000000.000,37000000.000,32000000.000,35000000.000
NetCashProvidedByUsedInFinancingActivities,-1413000000.000,-668000000.000,-1232000000.000,-1083000000.000,-519000000.000,-1268000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1413000000.000,-668000000.000,-1232000000.000,-1083000000.000,-519000000.000,-1268000000.000
NetCashProvidedByUsedInInvestingActivities,-2587000000.000,-2277000000.000,-2227000000.000,-2183000000.000,-2892000000.000,-1798000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2587000000.000,-2277000000.000,-2227000000.000,-2183000000.000,-2892000000.000,-1798000000.000
NetCashProvidedByUsedInOperatingActivities,3491000000.000,2946000000.000,3267000000.000,3343000000.000,3370000000.000,3041000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3491000000.000,2946000000.000,3267000000.000,3343000000.000,3370000000.000,3041000000.000
NetIncomeLoss,1822000000.000,1859000000.000,1864000000.000,1927000000.000,1968000000.000,1714000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,1823000000.000,1860000000.000,1865000000.000,1926000000.000,1967000000.000,1713000000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,307000000.000,0.000
NonoperatingIncomeExpense,,,11000000.000,,98000000.000,46000000.000
OperatingCostsAndExpenses,2229000000.000,2156000000.000,2275000000.000,2484000000.000,,
OperatingExpenses,,,,,8227000000.000,7680000000.000
OperatingIncomeLoss,3418000000.000,3457000000.000,3473000000.000,3613000000.000,3584000000.000,3389000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,534000000.000,-293000000.000,-61000000.000,-13000000.000
OtherComprehensiveIncomeLossNetOfTax,,-61000000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-104000000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,413000000.000,-143000000.000,1000000.000,25000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,52000000.000,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,-33000000.000,230000000.000,-88000000.000,7000000.000,13000000.000
OtherCostAndExpenseOperating,,,,,2336000000.000,2069000000.000
OtherIncome,,,,-52000000.000,,
OtherNonoperatingIncomeExpense,22000000.000,73000000.000,,-24000000.000,9000000.000,9000000.000
OtherOperatingActivitiesCashFlowStatement,-35000000.000,-64000000.000,-35000000.000,14000000.000,22000000.000,-70000000.000
ParticipatingSecuritiesDistributedAndUndistributedEarnings,,1000000.000,1000000.000,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,-1000000.000,-1000000.000,-1000000.000
PaymentsForProceedsFromOtherInvestingActivities,38000000.000,70000000.000,112000000.000,37000000.000,-37000000.000,-9000000.000
PaymentsForRepurchaseOfCommonStock,,,353000000.000,517000000.000,804000000.000,1056000000.000
PaymentsForRepurchaseOfEquity,1564000000.000,734000000.000,,,,
PaymentsOfDividends,480000000.000,558000000.000,,,,
PaymentsOfDividendsCommonStock,,,600000000.000,629000000.000,686000000.000,680000000.000
PaymentsToAcquirePropertyPlantAndEquipment,2297000000.000,2341000000.000,2313000000.000,2449000000.000,2562000000.000,2398000000.000
PaymentsToAcquireShortTermInvestments,492000000.000,633000000.000,1256000000.000,1433000000.000,1739000000.000,929000000.000
PensionContributions,0.000,275000000.000,0.000,0.000,,250000000.000
ProceedsFromIssuanceOfLongTermDebt,1200000000.000,1100000000.000,500000000.000,1000000000.000,1200000000.000,2200000000.000
ProceedsFromPaymentsForOtherFinancingActivities,7000000.000,18000000.000,-8000000.000,-4000000.000,0.000,-313000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,240000000.000,186000000.000,53000000.000,62000000.000,147000000.000,195000000.000
ProceedsFromSaleOfShortTermInvestments,,581000000.000,1401000000.000,1674000000.000,1225000000.000,1325000000.000
ProceedsFromStockOptionsExercised,29000000.000,14000000.000,9000000.000,0.000,0.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,-109000000.000,-62000000.000,-69000000.000,-51000000.000
RepaymentsOfDebt,,,,,,1400000000.000
RepaymentsOfLongTermDebt,605000000.000,508000000.000,780000000.000,933000000.000,229000000.000,1419000000.000
RestructuringAndRelatedCostIncurredCost,,,,,51000000.000,
Revenues,11743000000.000,11756000000.000,12026000000.000,12617000000.000,11811000000.000,11069000000.000
SalesRevenueNet,11743000000.000,11756000000.000,12026000000.000,12669000000.000,11811000000.000,11069000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,27000.000,15000.000,9000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,2500000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,5.310,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,5.830,5.360,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,6.360,5.360,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,4939000.000,2458000.000,1663000.000,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,5000000.000,1000000.000,0.000,1000000.000,0.000,1000000.000
StockIssuedDuringPeriodValueShareBasedCompensation,90000000.000,26000000.000,44000000.000,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,14000000.000,17000000.000,26000000.000,38000000.000
StockRepurchasedAndRetiredDuringPeriodValue,,,353000000.000,517000000.000,804000000.000,1056000000.000
StockRepurchasedDuringPeriodValue,1564000000.000,734000000.000,,,,
StockholdersEquityOther,,,,-33000000.000,-13000000.000,-22000000.000
TreasuryStockSharesAcquired,,734000000.000,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,3000000.000,1000000.000,6000000.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,5000000.000,0.000,0.000,0.000,1000000.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,1000000.000,6000000.000,2000000.000,2000000.000,1000000.000,1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,10000000.000,3000000.000,5000000.000,3000000.000,4000000.000,4000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,1000000.000,6000000.000,2000000.000,7000000.000,4000000.000,3000000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,6000000.000,2000000.000,0.000,1000000.000,1000000.000,1000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,1089000000.000,1040000000.000,1019000000.000,1002000000.000,984000000.000,948000000.000
WeightedAverageNumberOfSharesOutstandingBasic,1083000000.000,1038000000.000,1019000000.000,1001000000.000,983000000.000,947000000.000
