,2011-12-31,2013-03-25,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,46463.000,,0.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,252632.000,,,,,
AssetImpairmentCharges,,,355876.000,0.000,194366.000,-40142.000
CashAcquiredFromAcquisition,,,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5355587.000,,1161262.000,15213029.000,-11646257.000,-3732305.000
ComprehensiveIncomeNetOfTax,10931409.000,,-19027821.000,9546195.000,5033742.000,-21925980.000
CostOfGoodsSold,30964173.000,,72793517.000,146825073.000,172649955.000,111770197.000
DeferredIncomeTaxExpenseBenefit,207327.000,,876255.000,1579855.000,1446345.000,3651362.000
DepreciationDepletionAndAmortization,4696848.000,,7708923.000,5571465.000,5788780.000,4863277.000
DerivativeGainLossOnDerivativeNet,5401929.000,,,,,
EarningsPerShareBasic,0.330,,-0.610,0.290,0.310,-0.140
EarningsPerShareDiluted,0.320,,-0.610,0.290,0.310,-0.140
EffectOfExchangeRateOnCashAndCashEquivalents,-104227.000,,-533989.000,-1595938.000,2005356.000,-770333.000
GainLossOnDerivativeInstrumentsNetPretax,5401929.000,,-16647283.000,6531308.000,8519295.000,3823590.000
GeneralAndAdministrativeExpense,3458388.000,,16056107.000,14058548.000,28255267.000,20665709.000
GrossProfit,9212975.000,,21742528.000,23403933.000,28419218.000,17721816.000
IncomeLossFromContinuingOperations,3035959.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9665830.000,,-19546729.000,14685750.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,20792723.000,-5829211.000
IncomeLossFromEquityMethodInvestments,-52696.000,,-69056.000,-54308.000,0.000,0.000
IncomeLossFromSubsidiariesNetOfTax,,,-2414354.000,4490266.000,11841855.000,-7307510.000
IncomeTaxExpenseBenefit,551060.000,,1593994.000,2414412.000,6127228.000,681546.000
IncomeTaxesPaid,529973.000,,942870.000,1932392.000,2496654.000,2598846.000
IncreaseDecreaseDueFromOtherRelatedParties,,,,,,-28715113.000
IncreaseDecreaseInAccountsPayable,-1614496.000,,13699528.000,23095825.000,31814545.000,112150789.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-746838.000,2694689.000,5300095.000,-3790859.000
IncreaseDecreaseInAccountsReceivable,-4647184.000,,-3251168.000,-15445962.000,-7052626.000,40962889.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,21087.000,,651124.000,482020.000,-1039187.000,1008274.000
IncreaseDecreaseInCustomerDeposits,924241.000,,-254151.000,2588830.000,-2496382.000,-48312.000
IncreaseDecreaseInDueFromEmployeeCurrent,45096.000,,-10797.000,-5139.000,7596.000,-41529.000
IncreaseDecreaseInDueFromRelatedParties,,,2877972.000,48593522.000,28519360.000,111996250.000
IncreaseDecreaseInDueToRelatedParties,,,-841251.000,0.000,-42249905.000,
IncreaseDecreaseInInventories,550024.000,,1287045.000,6280502.000,3497460.000,-4952792.000
IncreaseDecreaseInNotesPayableCurrent,,,,,,-8480858.000
IncreaseDecreaseInNotesReceivableRelatedParties,,,,,,0.000
IncreaseDecreaseInNotesReceivables,,,,,,-1383605.000
IncreaseDecreaseInOtherReceivables,1566603.000,,38491.000,-315071.000,193954.000,43650395.000
IncreaseDecreaseInPrepaidExpense,,,3810447.000,5360637.000,-6664779.000,9209955.000
InterestAndOtherIncome,2200678.000,,,,,
InterestExpense,1945260.000,,4395353.000,3480646.000,2214635.000,1831667.000
InterestIncomeOperating,,,1516477.000,1701121.000,3138717.000,2961153.000
InterestPaid,2509808.000,,3565496.000,3475893.000,2188223.000,1671372.000
MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,9653.000,,,,,
NetCashProvidedByUsedInFinancingActivities,4333237.000,,46317978.000,72775040.000,-2578164.000,44827611.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4333237.000,,46317978.000,72775040.000,-2578164.000,44827611.000
NetCashProvidedByUsedInInvestingActivities,-22330894.000,,-59844162.000,-50108255.000,-5937117.000,966627.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22330894.000,,-59844162.000,-50108255.000,-5937117.000,966627.000
NetCashProvidedByUsedInOperatingActivities,12642070.000,,14687446.000,-7453756.000,-3130976.000,-49526543.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12642070.000,,14687446.000,-7453756.000,-3130976.000,-49526543.000
NetIncomeLoss,9114770.000,,-21140723.000,12271338.000,14665495.000,-6510757.000
NonoperatingIncomeExpense,,,,9441590.000,24745146.000,25187039.000
OperatingExpenses,,,,18159773.000,32371641.000,48738066.000
OperatingIncomeLoss,,,1558187.000,5244160.000,-3952423.000,-31016250.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1816639.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,2112902.000,-2725143.000,-9631753.000,-15415223.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,2112902.000,-2725143.000,-9631753.000,-15415223.000
OtherNonoperatingIncomeExpense,717495.000,,676257.000,-34649.000,1814882.000,1627933.000
PaymentsForConstructionInProcess,9839388.000,,16134.000,50891170.000,-1128443.000,6001664.000
PaymentsForDeposits,,,0.000,0.000,0.000,
PaymentsForProceedsFromInvestments,,,,,1522411.000,0.000
PaymentsForProceedsFromShortTermInvestments,,,,,1679051.000,3088327.000
PaymentsToAcquireAssetsInvestingActivities,,,39673000.000,0.000,,
PaymentsToAcquireInterestInJointVenture,,,80668972.000,0.000,,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,0.000,,,,,
PaymentsToAcquireLandHeldForUse,,,,1668534.000,-1589165.000,
PaymentsToAcquireNotesReceivable,22992866.000,,4174247.000,24705489.000,131852319.000,0.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,646143.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,158830.000,2101355.000,827059.000,275801.000
