,2011-12-31,2012-12-31,2013-12-31,2014-12-31
IncreaseDecreaseInInventories,-75279.000,260351.000,-1455726.000,-523240.000
IncreaseDecreaseInNotesPayableRelatedParties,-1857183.000,,511599.000,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,89283.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-17725.000,352341.000,479903.000,1091113.000
IncreaseDecreaseInOtherCurrentAssets,,3120.000,-60552.000,
IncreaseDecreaseInOtherOperatingAssets,-4333.000,,,
IncreaseDecreaseInOtherReceivables,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-597458.000,
IncreaseDecreaseInPrepaidExpense,-1142878.000,-3493.000,-156215.000,-3922595.000
InterestAndOtherIncome,0.000,,,190.000
InterestExpense,-121343.000,-143936.000,-131316.000,-240102.000
InterestExpenseRelatedParty,,,6285.000,
InterestIncomeOther,,,120.000,
InterestPaid,116567.000,142831.000,124937.000,178387.000
LeaseAndRentalExpense,,,484614.000,
LegalFees,,94700.000,,
LoansAndLeasesReceivableRelatedPartiesAdditions,1377101.000,,,
NetCashProvidedByUsedInFinancingActivities,2668910.000,-189091.000,904041.000,4055571.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2668910.000,-189091.000,904041.000,4055571.000
NetCashProvidedByUsedInInvestingActivities,-836576.000,-1022805.000,-396195.000,-679031.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-836576.000,-1022805.000,-396195.000,-679031.000
NetCashProvidedByUsedInOperatingActivities,-1646362.000,740564.000,-599157.000,-2610557.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1646362.000,740564.000,-599157.000,-2610557.000
NetIncomeLoss,-376002.000,128421.000,166622.000,1552023.000
OperatingExpenses,1074619.000,1478753.000,2114426.000,3875315.000
OperatingIncomeLoss,-542061.000,-823525.000,-30708.000,1914657.000
OperatingLeasesRentExpense,,601599.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,131817.000,32201.000,84886.000,-15314.000
OtherExpenses,,,,-516.000
OtherIncome,-10359.000,19957.000,18780.000,42742.000
OtherNonoperatingIncome,297761.000,1219731.000,409160.000,278780.000
OtherOperatingIncomeExpenseNet,166059.000,951946.000,296744.000,81094.000
PaymentsForRent,,110821.000,340979.000,389692.000
PaymentsToAcquireAssetsInvestingActivities,,,,-162906.000
PaymentsToAcquirePropertyPlantAndEquipment,-148571.000,-355173.000,,
ProceedsFromContributedCapital,0.000,,,
ProceedsFromInterestReceived,,,,1025.000
ProceedsFromNotesPayable,2909587.000,1878118.000,1963864.000,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,342103.000
ProceedsFromRelatedPartyDebt,150122.000,,,
ProceedsFromSaleOfMachineryAndEquipment,,15838.000,,
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,0.000,,,
ProceedsFromShortTermDebt,,,,5937933.000
ProfessionalFees,95264.000,,,
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,,,-380291.000,-160473.000
RepaymentOfNotesReceivableFromRelatedParties,,,,-1114279.000
RepaymentsOfNotesPayable,,-2187175.000,-1571422.000,
RepaymentsOfOtherDebt,,,,-5183677.000
RepaymentsOfSubordinatedShortTermDebt,,,,-3091961.000
RevenueFromGrants,,1219731.000,409160.000,
Revenues,3465799.000,3729058.000,9388681.000,32678188.000
SalesRevenueNet,3476158.000,3709101.000,9369901.000,32635446.000
SellingAndMarketingExpense,446961.000,545456.000,,
SellingExpense,,,1262369.000,2495267.000
ShortTermDebtInterestRateIncrease,,,0.078,
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTaxPeriodIncreaseDecrease,20660.000,-119.000,84886.000,-4844.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,672889.000,,
WeightedAverageNumberOfSharesOutstandingBasic,44365456.000,49951223.000,49951223.000,49951223.000
