,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,12000.000,
AmortizationOfIntangibleAssets,7567.000,7566.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,3567.000,
CashPeriodIncreaseDecrease,18034.000,
ComprehensiveIncomeNetOfTax,-89089.000,-3252585.000
ConcentrationRiskPercentage1,0.840,
CostOfRevenue,6530.000,8289.000
ForeignCurrencyTransactionLossBeforeTax,302.000,-264.000
GainLossOnInvestments,1812.000,
GrossProfit,131.000,-1559.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-90901.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.070
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayable,10225.000,
IncreaseDecreaseInAccountsReceivable,-250.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,-20.000,
IncreaseDecreaseInAccruedLiabilities,-3000.000,
IncreaseDecreaseInDeferredRevenue,0.000,
IncreaseDecreaseInPrepaidExpense,-500.000,
InterestPaid,0.000,
MarketableSecuritiesGainLoss,-3567.000,1874.000
MarketableSecuritiesUnrealizedGainLoss,1812.000,-262.000
NetCashProvidedByUsedInFinancingActivities,81250.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,81250.000,
NetCashProvidedByUsedInInvestingActivities,96.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,96.000,
NetCashProvidedByUsedInOperatingActivities,-63312.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-63312.000,
NetIncomeLoss,-90901.000,-3252323.000
OperatingExpenses,87163.000,3252902.000
OperatingIncomeLoss,-87032.000,-3254461.000
OtherExpenses,3869.000,-2138.000
OtherSellingGeneralAndAdministrativeExpense,8080.000,3347.000
PaymentsToAcquireIntangibleAssets,0.000,
PaymentsToAcquireMarketableSecurities,659.000,
ProceedsFromIssuanceOrSaleOfEquity,81250.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,755.000,
ProfessionalFees,64616.000,290989.000
ProfitLoss,,-3252323.000
Revenues,6661.000,6730.000
SalesRevenueNet,1063.000,868.000
ShareBasedCompensation,6900.000,2951000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,34926520.000,43441895.000
