,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,10707912.000,12876528.000
CostOfGoodsSold,24962674.000,23722927.000
EarningsPerShareBasicAndDiluted,0.110,0.180
GeneralAndAdministrativeExpense,644360.000,614698.000
GrossProfit,4832092.000,6734032.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3691696.000,6297230.000
IncomeTaxExpenseBenefit,491092.000,928010.000
InterestIncomeExpenseNonoperatingNet,-889539.000,-758258.000
OperatingIncomeLoss,4185398.000,6116060.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,7507308.000,7507308.000
OtherNonoperatingIncomeExpense,-417548.000,113785.000
ProfitLoss,3200604.000,5369220.000
Revenues,,30456959.000
SaleLeasebackTransactionNetProceeds,,-825643.000
SalesRevenueGoodsNet,28917194.000,
SalesRevenueNet,,30456959.000
SellingAndMarketingExpense,2334.000,3274.000
