,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
CashAndCashEquivalentsAtCarryingValue,,,7672040.000,,,,
InvestmentOwnedPercentOfNetAssets,,,,0.000,,,
