,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
InventoryFinishedGoods,,,,,4919000.000,5380000.000,4364000.000,5770000.000,6019000.000,6636000.000
InventoryNet,19468000.000,18729000.000,17503000.000,19096000.000,20363000.000,20345000.000,19760000.000,21674000.000,23266000.000,23647000.000
InventoryRawMaterialsAndSupplies,,,,,16173000.000,15436000.000,13014000.000,13196000.000,14235000.000,14091000.000
InventoryValuationReserves,,,,,,2855000.000,,,,
InventoryWorkInProcess,,,,,2392000.000,2384000.000,2382000.000,2708000.000,3012000.000,2920000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,0.000,0.000,0.000,0.000,0.000,0.000
Land,,,,,,,2971000.000,,,
Liabilities,,,,269116000.000,264791000.000,269872000.000,262201000.000,271738000.000,271109000.000,280888000.000
LiabilitiesAndStockholdersEquity,273186000.000,275935000.000,263670000.000,269914000.000,264833000.000,267917000.000,256143000.000,264174000.000,265036000.000,274729000.000
LiabilitiesCurrent,25305000.000,29286000.000,20341000.000,28852000.000,24528000.000,29617000.000,22026000.000,31570000.000,30948000.000,40734000.000
LiabilitiesNoncurrent,,,,,240263000.000,240255000.000,240175000.000,240168000.000,240161000.000,240154000.000
LimitedPartnersCapitalAccount,7532000.000,6304000.000,3055000.000,798000.000,-1307000.000,-3804000.000,-7686000.000,-9001000.000,-7194000.000,-7478000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,0.000,,,
LongTermDebtNoncurrent,240000000.000,240000000.000,240000000.000,240000000.000,,,,,,
MachineryAndEquipmentGross,,,,,,,33321000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,6132000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,2463000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,195000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,370000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1061000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,2043000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,3152000.000,2978000.000,2690000.000,3127000.000,4023000.000,4179000.000
OtherAssets,665000.000,587000.000,568000.000,,,,,,,
OtherAssetsNoncurrent,175949000.000,174419000.000,172621000.000,490000.000,413000.000,301000.000,268000.000,191000.000,114000.000,68000.000
OtherLiabilitiesNoncurrent,163000.000,169000.000,108000.000,108000.000,116000.000,118000.000,48000.000,51000.000,54000.000,57000.000
PartnersCapital,,,,-834000.000,42000.000,-1955000.000,-6058000.000,-7564000.000,-6073000.000,-6159000.000
PrepaidExpenseAndOtherAssetsCurrent,1705000.000,1193000.000,1835000.000,1567000.000,1743000.000,1474000.000,2220000.000,1808000.000,1930000.000,2340000.000
PropertyPlantAndEquipmentGross,,,,,,,69616000.000,,,
PropertyPlantAndEquipmentNet,28864000.000,27691000.000,27434000.000,26885000.000,26480000.000,26502000.000,25961000.000,25562000.000,25620000.000,25377000.000
SecuredLongTermDebt,,,,,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000
SeniorLongTermNotes,,,,,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000
StandardProductWarrantyAccrual,,,,,790000.000,812000.000,733000.000,700000.000,730000.000,918000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,798000.000,42000.000,-1955000.000,-6058000.000,-7564000.000,-6073000.000,-6159000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,100000.000,,,
ValuationAllowancesAndReservesBalance,,,,,,,558000.000,,,
WorkersCompensationLiabilityCurrent,,,,,1342000.000,1439000.000,1371000.000,1391000.000,1548000.000,1398000.000
