,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,23601000.000,29464000.000,35147000.000,20579000.000,30203000.000,33262000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6255000.000,5842000.000,6192000.000,6549000.000,6918000.000,5802000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,78000.000,83000.000,80000.000,83000.000,77000.000,82000.000
AdditionalPaidInCapitalCommonStock,93425000.000,93600000.000,93600000.000,94266000.000,94404000.000,95123000.000
Assets,356094000.000,338731000.000,346582000.000,337531000.000,392667000.000,395589000.000
AssetsCurrent,110712000.000,97322000.000,108573000.000,95385000.000,155170000.000,161443000.000
CapitalizedComputerSoftwareGross,4312000.000,4250000.000,4250000.000,4250000.000,4250000.000,3741000.000
CashAndCashEquivalentsAtCarryingValue,25081000.000,70568000.000,81137000.000,65833000.000,74829000.000,133057000.000
CommonStockSharesIssued,,175000.000,175000.000,,,
CumulativeDividends,,8416000.000,13207000.000,17209000.000,21230000.000,25250000.000
DeferredCompensationLiabilityClassifiedNoncurrent,6075000.000,5258000.000,4846000.000,7754000.000,7855000.000,7826000.000
DeferredRentCreditNoncurrent,552000.000,632000.000,707000.000,778000.000,850000.000,916000.000
DeferredTaxAssetsGross,,,,46025000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,46270000.000,45834000.000,45383000.000,45819000.000,43961000.000,43323000.000
DeferredTaxAssetsNet,,45834000.000,45383000.000,45819000.000,,
DeferredTaxAssetsValuationAllowance,,,,206000.000,,
DueFromRelatedParties,88328000.000,28006000.000,27362000.000,32616000.000,82313000.000,29179000.000
DueFromRelatedPartiesCurrent,82253000.000,22748000.000,22516000.000,24862000.000,74458000.000,21353000.000
DueFromRelatedPartiesNoncurrent,6075000.000,5258000.000,4846000.000,7754000.000,7855000.000,7826000.000
DueToRelatedPartiesCurrent,26611000.000,,,,360000.000,
DueToRelatedPartiesCurrentAndNoncurrent,26611000.000,,,,360000.000,
EquityMethodInvestments,,,,,436000.000,271000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,624000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,42000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,47000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,51000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,87000.000,,
FiniteLivedIntangibleAssetsNet,,,,1085000.000,,
FurnitureAndFixturesGross,5675000.000,4745000.000,4900000.000,5024000.000,5040000.000,4397000.000
Goodwill,,,,2295000.000,1859000.000,1859000.000
IntangibleAssetsNetExcludingGoodwill,,,,1085000.000,900000.000,754000.000
LeaseholdImprovementsGross,852000.000,1065000.000,1077000.000,1077000.000,1077000.000,1094000.000
Liabilities,121744000.000,100259000.000,105605000.000,91140000.000,101297000.000,104033000.000
LiabilitiesAndStockholdersEquity,356094000.000,338731000.000,346582000.000,337531000.000,392667000.000,395589000.000
LiabilitiesCurrent,50212000.000,29464000.000,35147000.000,20579000.000,30563000.000,33262000.000
MinorityInterest,124875000.000,122703000.000,123304000.000,124677000.000,150035000.000,146634000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.484,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,30309000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,3957000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,3134000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,3227000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,3647000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,4027000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,12317000.000,,
OtherAssetsNoncurrent,188453000.000,186099000.000,183745000.000,181391000.000,179037000.000,176683000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,4690000.000,5883000.000,7033000.000
PropertyPlantAndEquipmentGross,10839000.000,10060000.000,10227000.000,10351000.000,10367000.000,9232000.000
PropertyPlantAndEquipmentNet,4584000.000,4218000.000,4035000.000,3802000.000,3449000.000,3430000.000
RetainedEarningsAccumulatedDeficit,24357000.000,30471000.000,37169000.000,44543000.000,68053000.000,74936000.000
StockholdersEquity,109475000.000,115769000.000,117673000.000,121714000.000,141335000.000,144922000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,234350000.000,238472000.000,240977000.000,246391000.000,291370000.000,291556000.000
UnrecognizedTaxBenefits,0.000,0.000,0.000,,,
