,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
DeferredTaxAssetsValuationAllowance,,,,,,,122935000.000,,,,148535000.000,,,,148497000.000,
DeferredTaxLiabilities,,,,,,,320000.000,,,,36000.000,,,,-185000.000,
DeferredTaxLiabilitiesCurrent,,,,0.000,,,,,,,57000.000,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,1125000.000,,,,500000.000,,,,642000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,10274000.000,,,,7860000.000,,,,6012000.000,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,57000.000,59000.000,61000.000,57000.000,152000.000,148000.000
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,12000.000,7000.000,8000.000,8000.000,247000.000,246000.000
DeferredTaxLiabilitiesNoncurrent,1066000.000,930000.000,931000.000,1017000.000,625000.000,589000.000,435000.000,174000.000,85000.000,22000.000,12000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,2191000.000,,,,360000.000,,,,95000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,1100000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,,,,7400000.000,3700000.000
DueFromAffiliateNoncurrent,,,,,,1242000.000,1353000.000,1242000.000,1120000.000,1242000.000,1259000.000,,,,,
DueFromRelatedPartiesNoncurrent,,1168000.000,1286000.000,1242000.000,1256000.000,,0.000,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,85000.000,
EmployeeRelatedLiabilitiesCurrent,,,,,6538000.000,6191000.000,5351000.000,6813000.000,9338000.000,8710000.000,10209000.000,5909000.000,9454000.000,10875000.000,11198000.000,6646000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,3000000.000,2600000.000,2400000.000,2100000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,135103000.000,139439000.000,143368000.000,146813000.000,150032000.000,148831000.000,127620000.000,129221000.000,131465000.000,133059000.000,134502000.000,135506000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,16861000.000,16895000.000,13162000.000,13142000.000,13106000.000,12609000.000,9655000.000,9629000.000,9673000.000,9630000.000,7684000.000,7653000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,14471000.000,,,,7629000.000,6019000.000,,,5997000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,8010000.000,4034000.000,,10839000.000,7195000.000,3525000.000,,5704000.000,3801000.000,1902000.000,,4477000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,10737000.000,10754000.000,3731000.000,3724000.000,3710000.000,3688000.000,2799000.000,,2800000.000,2792000.000,1906000.000,1896000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,11491000.000,11511000.000,10749000.000,10741000.000,10723000.000,10655000.000,3530000.000,2791000.000,3531000.000,3521000.000,2780000.000,2767000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,13164000.000,13190000.000,11506000.000,11495000.000,11472000.000,11346000.000,5349000.000,3520000.000,5350000.000,5337000.000,3506000.000,3491000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,14447000.000,14480000.000,13183000.000,13170000.000,13141000.000,12943000.000,6036000.000,5335000.000,6037000.000,6021000.000,5318000.000,5298000.000
FiniteLivedIntangibleAssetsGross,,,,,209813000.000,210303000.000,210170000.000,209924000.000,209379000.000,203597000.000,162618000.000,162219000.000,162657000.000,162262000.000,161693000.000,161088000.000
FiniteLivedIntangibleAssetsNet,,,,,74710000.000,70864000.000,66802000.000,63111000.000,59347000.000,54766000.000,34998000.000,32998000.000,31192000.000,29203000.000,27191000.000,25582000.000
Goodwill,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000,15714000.000
IncomeTaxesReceivable,212000.000,188000.000,,,,1155000.000,736000.000,733000.000,695000.000,437000.000,325000.000,475000.000,596000.000,448000.000,247000.000,157000.000
IntangibleAssetsNetExcludingGoodwill,90180000.000,87017000.000,82749000.000,78847000.000,74710000.000,70864000.000,66802000.000,63111000.000,59347000.000,54766000.000,34998000.000,32998000.000,31192000.000,29203000.000,27191000.000,25582000.000
InterestPayableCurrent,,,,,4886000.000,14790000.000,5040000.000,14787000.000,4890000.000,14650000.000,4989000.000,14719000.000,4970000.000,14719000.000,4994000.000,14727000.000
InventoryFinishedGoodsNetOfReserves,,,,,5465000.000,4323000.000,5456000.000,4683000.000,4557000.000,4242000.000,5398000.000,5926000.000,5882000.000,6302000.000,7751000.000,7914000.000
InventoryNet,18171000.000,15410000.000,14765000.000,12125000.000,14951000.000,13647000.000,18048000.000,17603000.000,16427000.000,17037000.000,18310000.000,18495000.000,16301000.000,16425000.000,15582000.000,16153000.000
InventoryNoncurrent,,,,,11009000.000,2353000.000,2090000.000,1683000.000,2855000.000,2533000.000,1687000.000,1979000.000,1736000.000,1406000.000,1156000.000,1156000.000
InventoryRawMaterialsNetOfReserves,,,,,8267000.000,8166000.000,7573000.000,8246000.000,8373000.000,7583000.000,7063000.000,5910000.000,5437000.000,5713000.000,6043000.000,5690000.000
InventoryWorkInProcessNetOfReserves,,,,,1219000.000,1158000.000,5019000.000,4674000.000,3497000.000,5212000.000,5849000.000,6659000.000,4982000.000,4410000.000,1788000.000,2549000.000
Liabilities,482670000.000,491438000.000,492007000.000,503351000.000,494761000.000,514866000.000,497279000.000,507270000.000,504965000.000,507084000.000,496473000.000,497381000.000,492440000.000,498470000.000,488485000.000,489279000.000
LiabilitiesAndStockholdersEquity,470630000.000,476392000.000,358804000.000,392389000.000,358779000.000,350226000.000,322926000.000,312837000.000,295503000.000,283025000.000,259385000.000,258367000.000,251579000.000,258054000.000,247516000.000,248736000.000
LiabilitiesCurrent,42527000.000,51364000.000,48359000.000,59008000.000,53699000.000,75158000.000,55954000.000,64928000.000,62677000.000,65949000.000,55631000.000,59848000.000,53614000.000,59591000.000,48528000.000,51206000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,1300000.000,,,,,,,,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,15400000.000,,,,14100000.000,,,,11500000.000,
LinesOfCreditCurrent,,,,,,,,,8000000.000,8000000.000,8000000.000,8000000.000,13500000.000,8000000.000,8000000.000,8000000.000
LongTermDebtCurrent,,,,,616000.000,155000.000,,,,,,,,,,
LongTermDebtNoncurrent,398571000.000,398632000.000,398629000.000,398678000.000,398726000.000,398774000.000,398822000.000,398876000.000,398929000.000,398984000.000,399037000.000,399098000.000,399159000.000,399220000.000,399280000.000,399348000.000
NoncurrentAssets,,,,,,,109573000.000,,,,97653000.000,,,,96014000.000,
NotesPayableCurrent,,,,1073000.000,616000.000,155000.000,,875000.000,499000.000,119000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,3725000.000,,,,2509000.000,,,,3864000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,990000.000,,,,898000.000,,,,854000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,289000.000,,,,200000.000,,,,397000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,379000.000,,,,267000.000,,,,400000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,588000.000,,,,345000.000,,,,455000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,965000.000,,,,535000.000,,,,568000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,514000.000,,,,264000.000,,,,1190000.000,
OperatingLossCarryforwards,,,,,,,14900000.000,,,,74300000.000,,,,114000000.000,
OtherAccruedLiabilitiesCurrent,,,,,457000.000,581000.000,653000.000,1797000.000,734000.000,444000.000,1360000.000,1036000.000,408000.000,402000.000,420000.000,916000.000
OtherAssetsCurrent,3964000.000,2776000.000,2662000.000,5135000.000,4714000.000,3436000.000,2943000.000,5142000.000,4039000.000,3462000.000,3087000.000,4908000.000,4525000.000,4181000.000,3739000.000,4795000.000
OtherAssetsNoncurrent,34981000.000,34809000.000,31753000.000,32500000.000,32121000.000,22428000.000,22414000.000,22439000.000,23438000.000,22994000.000,22577000.000,20040000.000,19769000.000,19791000.000,19318000.000,17486000.000
OtherLiabilitiesNoncurrent,34551000.000,35101000.000,39220000.000,39641000.000,36566000.000,35067000.000,36652000.000,37722000.000,37550000.000,35910000.000,35408000.000,31567000.000,32607000.000,32407000.000,32995000.000,31106000.000
OtherReceivablesNetCurrent,,,,,,,1700000.000,,,,1900000.000,,,,2000000.000,
PropertyPlantAndEquipmentNet,116385000.000,114462000.000,112452000.000,110872000.000,109670000.000,109820000.000,109573000.000,108017000.000,106994000.000,98732000.000,97653000.000,96339000.000,96381000.000,96072000.000,96014000.000,92102000.000
PurchaseObligation,,,,,,,9450000.000,,,,3416000.000,,,,,
PurchaseObligationDueInNextTwelveMonths,,,,,,,9450000.000,,,,3416000.000,,,,0.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,27000.000,,,,200000.000,,,,100000.000,
RetainedEarningsAccumulatedDeficit,-14156000.000,-16150000.000,-134659000.000,-113761000.000,-138389000.000,-167110000.000,-176660000.000,-196472000.000,-210972000.000,-226036000.000,-238338000.000,-239623000.000,-241259000.000,-239807000.000,-239507000.000,-238850000.000
SelfInsuranceReserveNoncurrent,,,,,,,500000.000,,,,400000.000,,,,400000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,4977020.000,4965230.000,4974230.000,4498637.000,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,1400000.000,2600000.000,1700000.000,400000.000,6900000.000,900000.000,1300000.000,400000.000,200000.000,
StockholdersEquity,,-15046000.000,-133203000.000,-110962000.000,-135982000.000,-164640000.000,-174353000.000,-194433000.000,-209462000.000,-224059000.000,-237088000.000,-239014000.000,-240861000.000,-240416000.000,-240969000.000,-240543000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-12040000.000,-15046000.000,-133203000.000,-110962000.000,-135982000.000,-164640000.000,-174353000.000,-194433000.000,-209462000.000,-224059000.000,-237088000.000,-239014000.000,-240861000.000,-240416000.000,-240969000.000,-240543000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,2500000.000,,,,,,,,,
UnrecognizedTaxBenefits,,,,,,,13906000.000,,,,13127000.000,,,,11269000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,,,,,2800000.000,,,,2600000.000,,,,2200000.000,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,16500000.000,,,,18200000.000,,,,18600000.000,
