,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
NetIncomeLossPerOutstandingGeneralPartnershipUnit,-0.110,0.310,0.240,-0.030,0.290,-0.580,0.530,0.430,-0.430,0.320,-1.210,,,,,,,,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,,,,,,,,0.400,1.380,,1.120,-2.040,0.360,-0.080,-0.050,-0.440,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,,,,,,,,,,,,,,,,,,,,-0.530
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-0.110,0.310,0.240,-0.030,0.290,-0.580,0.530,0.430,-0.430,0.320,-1.210,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,0.400,1.380,,1.120,-2.040,0.360,-0.080,-0.050,-0.440,-0.530
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,,,1011355.000,2561600.000,,3132104.000,2697470.000,-785061.000,1862663.000,-3285327.000,1490055.000,3426527.000,3732645.000,2625968.000,-3651282.000,1026391.000,,,,
NoninterestExpenseInvestmentAdvisoryFees,366960.000,348828.000,296115.000,276258.000,256592.000,226347.000,215369.000,214693.000,197058.000,183725.000,165858.000,121200.000,87014.000,91446.000,100032.000,98954.000,,,,,
OperatingExpenses,1467840.000,1395310.000,1184460.000,1105031.000,1026370.000,905387.000,861476.000,858774.000,788235.000,734896.000,663432.000,384706.000,319052.000,335298.000,366782.000,362834.000,316256.000,310044.000,302746.000,268842.000,257813.000
PartnersCapitalAccountRedemptions,,,-4901180.000,,,,3022362.000,,,,4016133.000,,,,840503.000,,,,642443.000,,
PartnersCapitalAccountUnitsRedeemed,,,-482397.251,,,,297939.791,,,,413732.920,,,,62086.887,,,,52829.305,,
PrincipalTransactionsRevenue,,,,,,,,,,,,,,,,,,,212293.000,-541005.000,-582123.000
ProceedsFromLegalSettlements,,0.000,,,,,,,,,,,,,,,,,,,
RealizedInvestmentGainsLosses,2207513.000,3928870.000,4415381.000,,,,3377941.000,3321823.000,121421.000,206071.000,-2525621.000,1054346.000,2215029.000,4502121.000,2965746.000,-2093048.000,-2322317.000,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,29998.000,,,,,,
SellingExpense,,,,,,,,,,,,,,,,,,,110089.000,97761.000,93750.000
TradingGainsLosses,,,,,,,,,,,,,3426527.000,,2625968.000,-3651282.000,1026391.000,151652.000,,,
TradingSecuritiesRealizedGainLoss,,,,3366851.000,97418.000,,3377941.000,3321823.000,121421.000,206071.000,-2525621.000,1054346.000,2215029.000,4502121.000,2965746.000,-2093048.000,-2322317.000,,,,
TradingSecuritiesUnrealizedHoldingGainLoss,,,,-2355496.000,2464182.000,,-245837.000,-624353.000,-906482.000,1656592.000,-759706.000,435709.000,1211498.000,-769476.000,-339778.000,-1558234.000,3348708.000,,,,
UnrealizedGainLossOnCommodityContracts,,,,,,,,,,,,,,,,,,,630728.000,334257.000,-461567.000
UnrealizedGainLossOnInvestments,-1188797.000,-282905.000,-1752230.000,,,,-245837.000,-624353.000,-906482.000,1656592.000,-759706.000,435709.000,1211498.000,-769476.000,-339778.000,-1558234.000,3348708.000,,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,7111497.487,6658016.570,5895639.452,5413700.667,5006368.403,-11071534.223,4323868.504,4012601.626,3740013.523,-8179816.102,3258389.102,2808753.083,2338767.592,-5779091.817,2020224.157,1970871.743,1915669.300,-3969881.640,1786861.611,1697739.055,1605242.184
