,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27
CashAndCashEquivalentsPeriodIncreaseDecrease,-620000.000,,,,-18887000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,298000.000
CostOfGoodsSold,1714000.000,1934000.000,2108000.000,2070000.000,76000.000
DeferredIncomeTaxExpenseBenefit,-13000.000,,,,-8000.000
DepreciationAndAmortization,171000.000,,,,54000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,7404000.000,,,8795000.000
EarningsPerShareBasic,,,,,2.040
EarningsPerShareBasicAndDiluted,0.050,2.020,-0.110,,
EarningsPerShareDiluted,,,,,2.040
EffectOfExchangeRateOnCashAndCashEquivalents,-258000.000,,,,21000.000
GrossProfit,888000.000,1099000.000,942000.000,683000.000,113000.000
IncomeLossFromContinuingOperations,-429000.000,-243000.000,-439000.000,-1840000.000,-570000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-429000.000,-205000.000,-433000.000,-1793000.000,-545000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.110,-0.060,-0.110,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,-0.150
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,629000.000,601000.000,,,-344000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.160,2.080,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,2.190
IncomeTaxExpenseBenefit,,38000.000,6000.000,,25000.000
IncomeTaxesPaid,,,,,1000.000
IncreaseDecreaseInAccountsPayableTrade,1542000.000,,,,
IncreaseDecreaseInAccountsReceivable,-143000.000,,,,
IncreaseDecreaseInAccruedLiabilities,88000.000,,,,-1354000.000
IncreaseDecreaseInInventories,3198000.000,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,21000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,-6000.000,,,,50000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-744000.000,,,,59000.000
IncreaseDecreaseInRestrictedCash,,,,,1007000.000
InterestExpense,,30000.000,58000.000,,35000.000
InterestIncomeExpenseNet,-1000.000,,,,
InterestPaid,43000.000,,,,29000.000
InvestmentIncomeInterest,44000.000,75000.000,90000.000,29000.000,47000.000
NetCashProvidedByUsedInFinancingActivities,-126000.000,,,,-23000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-126000.000,,,,-23000.000
NetCashProvidedByUsedInInvestingActivities,-48000.000,,,,-17308000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-48000.000,,,,-17308000.000
NetCashProvidedByUsedInOperatingActivities,-188000.000,,,,-1577000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-188000.000,,,,-1577000.000
NetIncomeLoss,200000.000,7762000.000,-439000.000,-2407000.000,7881000.000
NumberOfReportableSegments,,,,,1.000
OperatingExpenses,1316000.000,1349000.000,1420000.000,2485000.000,629000.000
OperatingIncomeLoss,-428000.000,-250000.000,-478000.000,-1802000.000,-516000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,1235000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,190000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,548000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,9306000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,1425000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,799000.000
OtherNonoperatingIncome,,,13000.000,,-41000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,27566000.000
PaymentsToAcquirePropertyPlantAndEquipment,48000.000,,,,46000.000
ProceedsFromDivestitureOfBusinesses,,,,,11311000.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,-3000.000
RepaymentsOfLongTermDebt,126000.000,,,,20000.000
ResearchAndDevelopmentExpense,49000.000,31000.000,38000.000,43000.000,
SalesRevenueGoodsNet,2602000.000,3033000.000,3050000.000,2753000.000,189000.000
SellingGeneralAndAdministrativeExpense,1267000.000,1318000.000,1382000.000,2442000.000,629000.000
ShareBasedCompensation,108000.000,,,,238000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,3856171.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,3839468.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,3856000.000
