,2011-09-30
CommonStockDividendsPerShareDeclared,0.460
CostOfPurchasedPower,294000000.000
DerivativeGainLossOnDerivativeNet,1000000.000
DividendsPreferredStock,1000000.000
EarningsPerShareBasic,1.920
EarningsPerShareDiluted,1.920
ElectricProductionExpense,1371000000.000
ElectricUtilityRevenue,4044000000.000
ExtraordinaryItemNetOfTax,273000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,-16000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,3000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,5000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,-1000000.000
GainLossOnDerivativeInstrumentsNetPretax,9000000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,657000000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,1.350
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,1.350
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,984000000.000
IncomeLossFromEquityMethodInvestments,7000000.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,0.570
IncomeLossFromExtraordinaryItemsNetOfTaxPerDilutedShare,0.570
IncomeTaxExpenseBenefit,334000000.000
InterestExpense,242000000.000
InvestmentIncomeNet,19000000.000
NetIncomeLoss,929000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,928000000.000
OperatingExpenses,3443000000.000
OperatingIncomeLoss,890000000.000
OtherAssetImpairmentCharges,90000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-19000000.000
OtherSalesRevenueNet,289000000.000
PaymentsToAcquireShortTermInvestments,0.000
ProceedsFromSaleOfShortTermInvestments,21000000.000
ProfitLoss,930000000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,26000000.000
Revenues,4333000000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,0.000
SalesRevenueNet,4333000000.000
SegmentReportingInformationRevenue,4333000000.000
TaxesExcludingIncomeAndExciseTaxes,213000000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,445000000.000
UtilitiesOperatingExpenseMaintenance,283000000.000
UtilitiesOperatingExpenseOperations,747000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,482796945.000
WeightedAverageNumberOfSharesOutstandingBasic,482498734.000
