,2014-09-30,2014-12-31,2015-03-31
AdjustmentForAmortization,367189.000,,
AmortizationOfIntangibleAssets,367189.000,,367185.000
CapitalLeasesIncomeStatementInterestExpense,928.000,2492.000,1936.000
CashPeriodIncreaseDecrease,-111198.000,,
ComprehensiveIncomeNetOfTax,-18329.000,-1492921.000,2238425.000
CostOfGoodsSold,1865439.000,152621.000,1163501.000
CostOfRevenue,,,1487275.000
CostOfServices,,,323774.000
Depreciation,41942.000,,41942.000
EarningsPerShareBasic,0.000,0.010,0.040
EarningsPerShareBasicAndDiluted,0.000,-0.030,0.040
EffectOfExchangeRateOnCashContinuingOperations,0.000,,
EffectiveIncomeTaxRateContinuingOperations,0.170,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.170,,
ForeignCurrencyTransactionGainLossBeforeTax,-11107.000,-7776.000,124397.000
ForeignCurrencyTransactionGainLossRealized,-11107.000,7776.000,124397.000
GeneralAndAdministrativeExpense,706516.000,728044.000,755093.000
GrossProfit,758885.000,-686735.000,2965764.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,18329.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-18329.000,-1491687.000,2240929.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,0.000,,
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-5073.000,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,29044.000,,
IncomeTaxReconciliationNondeductibleExpense,438673.000,,
IncomeTaxReconciliationOtherAdjustments,0.000,,
IncomeTaxReconciliationPriorYearIncomeTaxes,0.000,,
IncomeTaxReconciliationTaxCredits,23971.000,,
IncomeTaxReconciliationTaxExemptIncome,249500.000,,
IncomeTaxesPaid,1154.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-96561.000,,
IncreaseDecreaseInAccountsReceivable,154055.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-1154.000,,
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,178.000,,
IncreaseDecreaseInDueFromOtherRelatedPartiesCurrent,29559.000,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,152631.000,,
IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,16996.000,,
IncreaseDecreaseInInventories,-125511.000,,
IncreaseDecreaseInOtherOperatingLiabilities,-109412.000,,
IncreaseDecreaseInPrepaidExpense,1325.000,,
InterestExpense,46329.000,13899.000,54640.000
InterestPaidNet,83113.000,,
LeaseAndRentalExpense,74053.000,75584.000,73341.000
NetCashProvidedByUsedInFinancingActivities,-770176.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-770176.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,658978.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,658978.000,,
NetIncomeLoss,-18329.000,-1491687.000,2240929.000
OperatingExpenses,706516.000,728044.000,755093.000
OperatingIncomeLoss,52369.000,-1414779.000,2210671.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,0.000,-1234.000,-2504.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,0.000,1234.000,-2504.000
OtherNonoperatingExpense,77746.000,69132.000,102619.000
OtherNonoperatingIncome,18155.000,0.000,8480.000
OtherNonoperatingIncomeExpense,-70698.000,-76908.000,30258.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,
ProceedsFromOtherEquity,110.000,,
ProceedsFromRepaymentsOfBankOverdrafts,-19402.000,,
ProceedsFromShortTermDebt,883155.000,,
ProvisionForDoubtfulAccounts,0.000,,
RepaymentsOfLongTermCapitalLeaseObligations,8245.000,,
RepaymentsOfShortTermDebt,1625794.000,,
Revenues,2624324.000,-534114.000,4453039.000
SalesReturnsGoods,,720250.000,0.000
SalesRevenueGoodsGross,2624324.000,186136.000,
SalesRevenueGoodsNet,,,703039.000
SalesRevenueNet,2624324.000,-534114.000,4453039.000
SalesRevenueServicesNet,,,3750000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,50585870.000,50585870.000,51100000.000
